Chamber.SetPoint,PCS,Baseline,Time,Power,Cycle
16,ElectricMPHigh,FALSE,1/1/00 0:08:00,0,6
16,ElectricMPHigh,FALSE,1/1/00 0:08:05,175,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:10,161,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:15,150,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:19,140,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:24,132,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:29,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:34,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:39,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:44,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:49,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:54,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:08:59,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:09:04,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:09:09,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:09:14,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:09:19,0,7
16,ElectricMPHigh,FALSE,1/1/00 0:09:24,175,NA
16,ElectricMPHigh,FALSE,1/1/00 0:09:29,161,NA
16,ElectricMPHigh,FALSE,1/1/00 0:09:34,150,NA
16,ElectricMPHigh,FALSE,1/1/00 0:09:39,140,NA
16,ElectricMPHigh,FALSE,1/1/00 0:09:44,134,NA
16,ElectricMPHigh,FALSE,1/1/00 0:09:49,0,NA
16,ElectricMPHigh,FALSE,1/1/00 0:09:54,0,NA
16,ElectricMPHigh,FALSE,1/1/00 0:09:59,0,NA
16,ElectricMPHigh,FALSE,1/1/00 0:10:04,0,NA
16,ElectricMPHigh,FALSE,1/1/00 0:10:09,0,NA
16,ElectricMPHigh,FALSE,1/1/00 0:10:14,0,NA
16,ElectricMPHigh,FALSE,1/1/00 0:10:19,0,NA
16,ElectricMPHigh,FALSE,1/1/00 0:10:24,0,NA
