Chamber.SetPoint,PCS,Baseline,Time,Power,Cycle
16,ElectricMPLow,FALSE,1/1/00 0:04:26,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:27,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:28,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:29,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:30,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:31,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:32,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:33,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:34,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:35,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:36,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:37,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:38,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:39,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:40,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:41,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:42,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:43,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:44,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:45,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:46,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:47,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:48,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:49,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:50,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:51,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:52,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:53,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:54,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:55,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:56,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:57,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:58,0,4
16,ElectricMPLow,FALSE,1/1/00 0:04:59,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:00,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:01,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:02,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:03,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:04,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:05,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:06,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:07,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:08,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:09,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:10,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:11,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:12,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:13,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:14,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:15,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:16,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:17,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:18,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:19,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:20,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:21,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:22,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:23,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:24,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:25,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:26,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:27,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:28,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:29,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:30,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:31,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:32,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:33,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:34,0,4
16,ElectricMPLow,FALSE,1/1/00 0:05:35,195.8,5
16,ElectricMPLow,FALSE,1/1/00 0:05:36,231.4,5
16,ElectricMPLow,FALSE,1/1/00 0:05:37,252,5
16,ElectricMPLow,FALSE,1/1/00 0:05:38,229,5
16,ElectricMPLow,FALSE,1/1/00 0:05:39,224,5
16,ElectricMPLow,FALSE,1/1/00 0:05:40,219,5
16,ElectricMPLow,FALSE,1/1/00 0:05:41,216,5
16,ElectricMPLow,FALSE,1/1/00 0:05:42,178,5
16,ElectricMPLow,FALSE,1/1/00 0:05:43,2,5
16,ElectricMPLow,FALSE,1/1/00 0:05:44,2,5
16,ElectricMPLow,FALSE,1/1/00 0:05:45,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:46,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:47,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:48,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:49,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:50,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:51,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:52,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:53,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:54,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:55,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:56,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:57,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:58,0,5
16,ElectricMPLow,FALSE,1/1/00 0:05:59,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:00,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:01,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:02,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:03,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:04,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:05,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:06,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:07,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:08,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:09,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:10,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:11,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:12,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:13,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:14,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:15,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:16,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:17,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:18,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:19,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:20,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:21,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:22,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:23,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:24,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:25,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:26,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:27,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:28,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:29,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:30,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:31,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:32,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:33,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:34,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:35,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:36,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:37,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:38,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:39,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:40,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:41,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:42,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:43,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:44,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:45,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:46,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:47,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:48,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:49,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:50,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:51,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:52,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:53,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:54,0,5
16,ElectricMPLow,FALSE,1/1/00 0:06:55,176.3,6
16,ElectricMPLow,FALSE,1/1/00 0:06:56,231.5,6
16,ElectricMPLow,FALSE,1/1/00 0:06:57,252,6
16,ElectricMPLow,FALSE,1/1/00 0:06:58,231,6
16,ElectricMPLow,FALSE,1/1/00 0:06:59,224,6
16,ElectricMPLow,FALSE,1/1/00 0:07:00,220,6
16,ElectricMPLow,FALSE,1/1/00 0:07:01,216,6
16,ElectricMPLow,FALSE,1/1/00 0:07:02,195,6
16,ElectricMPLow,FALSE,1/1/00 0:07:03,2,6
16,ElectricMPLow,FALSE,1/1/00 0:07:04,2,6
16,ElectricMPLow,FALSE,1/1/00 0:07:05,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:06,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:07,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:08,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:10,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:11,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:12,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:13,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:14,0,6
16,ElectricMPLow,FALSE,1/1/00 0:07:15,0,6
