Chamber.SetPoint,PCS,Baseline,Time,Power,Cycle
16,HeatedBlanket,TRUE,1/1/2000 0:17:54,40.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:17:59,99.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:04,39.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:09,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:14,38.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:19,21.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:24,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:29,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:34,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:39,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:44,36.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:49,83.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:54,36.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:18:59,24.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:04,84.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:09,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:14,60,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:19,26.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:24,59.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:29,27.3,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:34,91.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:39,28.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:44,59.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:49,29.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:54,89.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:19:59,59.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:04,59.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:09,31.3,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:14,87.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:19,92,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:24,60.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:29,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:34,26.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:39,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:44,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:49,34.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:54,84.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:20:59,35.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:04,59.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:09,95.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:14,59.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:19,37.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:24,59.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:29,37.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:34,21,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:39,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:44,20.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:49,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:54,19.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:21:59,2,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:04,78.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:09,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:14,77.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:19,59.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:24,76.5,1
