Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2021/2/10,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,2.4,-3.7,63,99787,659,1397,349,64,43,44,999999,999999,999999,999999,353,7.3,9,5,777.7,77777,9,'999999999,1,0.3360,9,88,0.160,0.0,9.0
2021/2/10,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,1.7,-3.8,66,99815,431,1397,333,75,130,35,999999,999999,999999,999999,356,7.6,7,5,777.7,77777,9,'999999999,1,0.3590,5,88,0.300,0.0,9.0
2021/2/10,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,0.6,-4.2,70,99881,162,1397,308,48,93,38,999999,999999,999999,999999,1,7.4,5,5,777.7,77777,9,'999999999,1,0.3520,5,88,0.200,0.0,9.0
2021/2/10,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.4,-4.5,73,99977,0,0,321,0,0,0,999999,999999,999999,999999,5,7.2,9,5,777.7,77777,9,'999999999,1,0.3910,14,88,999.000,0.0,9.0
2021/2/10,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.0,-4.9,75,100052,0,0,316,0,0,0,999999,999999,999999,999999,7,7.4,9,5,777.7,77777,9,'999999999,2,0.4840,17,88,999.000,0.0,9.0
2021/2/10,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.7,-5.2,77,100106,0,0,305,0,0,0,999999,999999,999999,999999,7,7.7,9,5,777.7,77777,9,'999999999,2,0.6560,17,88,999.000,0.0,9.0
2021/2/10,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.2,-5.5,78,100120,0,0,287,0,0,0,999999,999999,999999,999999,6,7.7,9,5,777.7,77777,9,'999999999,2,0.6720,17,88,999.000,0.0,9.0
2021/2/10,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.4,-5.8,78,100091,0,0,292,0,0,0,999999,999999,999999,999999,6,7.6,9,5,777.7,77777,9,'999999999,2,0.6330,17,88,999.000,0.0,9.0
2021/2/10,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.6,-5.9,78,100081,0,0,274,0,0,0,999999,999999,999999,999999,3,7.4,7,5,777.7,77777,9,'999999999,2,0.8750,17,88,999.000,0.0,9.0
2021/2/11,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.7,-6.0,79,100071,0,0,289,0,0,0,999999,999999,999999,999999,1,7.2,9,5,777.7,77777,9,'999999999,2,0.9920,17,88,999.000,0.0,9.0
2021/2/11,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.8,-6.1,78,100085,0,0,287,0,0,0,999999,999999,999999,999999,0,7.2,7,5,777.7,77777,9,'999999999,2,0.9060,17,88,999.000,0.0,9.0
2021/2/11,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.8,-6.3,77,100084,0,0,301,0,0,0,999999,999999,999999,999999,0,7.6,9,5,777.7,77777,9,'999999999,2,0.7500,17,88,999.000,0.0,9.0
2021/2/11,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.9,-6.8,75,100051,0,0,314,0,0,0,999999,999999,999999,999999,0,7.9,9,5,777.7,77777,9,'999999999,2,0.5860,17,88,999.000,0.0,9.0
2021/2/11,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.2,-7.4,73,100060,0,0,313,0,0,0,999999,999999,999999,999999,358,8.0,9,5,777.7,77777,9,'999999999,2,0.4920,14,88,999.000,0.0,9.0
2021/2/11,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.4,-7.8,72,100101,0,0,320,0,0,0,999999,999999,999999,999999,0,7.8,10,5,777.7,77777,9,'999999999,2,0.3590,10,88,999.000,0.0,9.0
2021/2/11,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.6,-8.1,71,100161,0,0,320,0,0,0,999999,999999,999999,999999,3,7.7,9,5,777.7,77777,9,'999999999,2,0.3120,9,88,999.000,0.0,9.0
2021/2/11,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.6,-8.4,70,100217,77,1397,299,19,71,16,999999,999999,999999,999999,1,7.8,7,5,777.7,77777,9,'999999999,2,0.2730,4,88,0.160,0.0,9.0
2021/2/11,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.9,-8.6,65,100267,347,1397,307,68,117,39,999999,999999,999999,999999,1,8.2,7,5,777.7,77777,9,'999999999,2,0.2500,3,88,0.190,0.0,9.0
2021/2/11,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.1,-8.5,60,100284,591,1397,314,78,44,59,999999,999999,999999,999999,358,8.2,9,5,777.7,77777,9,'999999999,2,0.2270,4,88,0.170,0.0,9.0
2021/2/11,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.4,-8.3,58,100254,783,1397,318,162,53,132,999999,999999,999999,999999,356,8.0,10,5,777.7,77777,9,'999999999,2,0.2110,5,88,0.180,0.0,9.0
2021/2/11,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.6,-7.9,56,100186,909,1397,314,171,53,137,999999,999999,999999,999999,356,7.7,10,5,777.7,77777,9,'999999999,2,0.1950,6,88,0.180,0.0,9.0
2021/2/11,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,0.4,-7.4,54,100080,961,1397,321,109,35,85,999999,999999,999999,999999,358,6.7,10,5,777.7,77777,9,'999999999,2,0.2190,5,88,0.190,0.0,9.0
2021/2/11,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,1.4,-6.6,54,99980,936,1397,319,100,42,72,999999,999999,999999,999999,6,5.8,9,5,777.7,77777,9,'999999999,2,0.2340,6,88,0.170,0.0,9.0
2021/2/11,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,1.7,-6.0,55,99882,834,1397,313,117,42,92,999999,999999,999999,999999,5,6.2,10,5,777.7,77777,9,'999999999,2,0.2420,7,88,0.180,0.0,9.0
2021/2/11,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,1.7,-5.6,57,99834,664,1397,317,88,38,70,999999,999999,999999,999999,356,6.9,10,5,777.7,77777,9,'999999999,2,0.2340,7,88,0.170,0.0,9.0
2021/2/11,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,1.2,-5.5,60,99779,436,1397,314,55,38,43,999999,999999,999999,999999,355,7.4,10,5,777.7,77777,9,'999999999,2,0.2730,9,88,0.160,0.0,9.0
2021/2/11,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,0.1,-5.6,64,99895,167,1397,296,29,14,28,999999,999999,999999,999999,354,6.7,10,5,777.7,77777,9,'999999999,2,0.2660,9,88,0.180,0.0,9.0
2021/2/11,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.0,-6.0,68,100031,0,0,299,0,0,0,999999,999999,999999,999999,0,6.8,10,5,777.7,77777,9,'999999999,2,0.2730,4,88,999.000,0.0,9.0
2021/2/11,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.0,-6.5,72,100142,0,0,297,0,0,0,999999,999999,999999,999999,4,7.4,9,5,777.7,77777,9,'999999999,2,0.2970,5,88,999.000,0.0,9.0
2021/2/11,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.0,-6.9,75,100211,0,0,298,0,0,0,999999,999999,999999,999999,7,7.0,9,5,777.7,77777,9,'999999999,2,0.2970,4,88,999.000,0.0,9.0
2021/2/11,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.4,-7.2,76,100235,0,0,299,0,0,0,999999,999999,999999,999999,6,6.6,9,5,777.7,77777,9,'999999999,1,0.3050,4,88,999.000,0.0,9.0
2021/2/11,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.3,-7.3,74,100233,0,0,305,0,0,0,999999,999999,999999,999999,2,6.6,8,5,777.7,77777,9,'999999999,1,0.2970,4,88,999.000,0.0,9.0
2021/2/11,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.2,-7.4,73,100227,0,0,291,0,0,0,999999,999999,999999,999999,359,6.6,8,5,777.7,77777,9,'999999999,1,0.2890,5,88,999.000,0.0,9.0
2021/2/12,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.2,-7.5,72,100226,0,0,271,0,0,0,999999,999999,999999,999999,359,6.6,9,5,777.7,77777,9,'999999999,1,0.2660,9,88,999.000,0.0,9.0
2021/2/12,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.2,-7.7,72,100220,0,0,308,0,0,0,999999,999999,999999,999999,1,6.5,9,5,777.7,77777,9,'999999999,1,0.2500,9,88,999.000,0.0,9.0
2021/2/12,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.4,-7.9,71,100216,0,0,302,0,0,0,999999,999999,999999,999999,2,6.8,8,5,777.7,77777,9,'999999999,1,0.2500,9,88,999.000,0.0,9.0
2021/2/12,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.7,-8.1,71,100212,0,0,308,0,0,0,999999,999999,999999,999999,2,7.6,9,5,777.7,77777,9,'999999999,1,0.2420,9,88,999.000,0.0,9.0
2021/2/12,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.1,-8.5,72,100259,0,0,309,0,0,0,999999,999999,999999,999999,3,8.1,10,5,777.7,77777,9,'999999999,1,0.2420,9,88,999.000,0.0,9.0
2021/2/12,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.6,-9.0,72,100330,0,0,308,0,0,0,999999,999999,999999,999999,5,8.2,10,5,777.7,77777,9,'999999999,1,0.1800,9,88,999.000,0.0,9.0
2021/2/12,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.9,-9.5,70,100384,0,0,307,0,0,0,999999,999999,999999,999999,7,8.0,10,5,777.7,77777,9,'999999999,1,0.1480,2,88,999.000,0.0,9.0
2021/2/12,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.1,-10.0,68,100403,81,1396,307,15,44,12,999999,999999,999999,999999,6,8.0,10,5,777.7,77777,9,'999999999,1,0.1330,2,88,0.130,0.0,9.0
2021/2/12,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.3,-10.2,63,100435,351,1396,273,138,344,52,999999,999999,999999,999999,4,8.3,4,5,777.7,77777,9,'999999999,1,0.1250,2,88,0.210,0.0,9.0
2021/2/12,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.1,-10.1,57,100497,596,1396,308,140,121,89,999999,999999,999999,999999,4,7.7,9,5,777.7,77777,9,'999999999,1,0.1250,2,88,0.190,0.0,9.0
2021/2/12,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.1,-9.9,54,100490,788,1396,315,127,44,102,999999,999999,999999,999999,5,7.1,10,5,777.7,77777,9,'999999999,1,0.1250,2,88,0.180,0.0,9.0
2021/2/12,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.9,-9.5,50,100405,915,1396,321,177,70,131,999999,999999,999999,999999,2,7.1,9,5,777.7,77777,9,'999999999,1,0.1250,2,88,0.200,0.0,9.0
2021/2/12,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,0.2,-9.1,47,100304,967,1396,311,226,116,145,999999,999999,999999,999999,357,7.3,9,5,777.7,77777,9,'999999999,1,0.1410,2,88,0.200,0.0,9.0
2021/2/12,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,1.1,-8.8,46,100183,941,1396,320,196,71,149,999999,999999,999999,999999,357,7.4,9,5,777.7,77777,9,'999999999,1,0.2580,2,88,0.190,0.0,9.0
2021/2/12,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,1.3,-8.5,46,100135,840,1396,317,196,78,148,999999,999999,999999,999999,0,6.9,9,5,777.7,77777,9,'999999999,1,0.2730,2,88,0.190,0.0,9.0
2021/2/12,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,0.9,-8.4,48,100137,669,1396,300,247,239,133,999999,999999,999999,999999,4,6.2,7,5,777.7,77777,9,'999999999,1,0.2890,2,88,0.410,0.0,9.0
2021/2/12,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,0.1,-8.3,51,100153,441,1396,275,208,350,98,999999,999999,999999,999999,5,6.0,3,5,777.7,77777,9,'999999999,1,0.3050,2,88,0.230,0.0,9.0
2021/2/12,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.2,-8.3,57,100161,172,1396,262,63,152,45,999999,999999,999999,999999,5,5.9,2,5,777.7,77777,9,'999999999,1,0.3200,2,88,0.210,0.0,9.0
2021/2/12,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.3,-8.3,62,100197,0,0,311,0,0,0,999999,999999,999999,999999,7,6.0,9,5,777.7,77777,9,'999999999,1,0.3520,2,88,999.000,0.0,9.0
2021/2/12,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.1,-8.4,66,100252,0,0,306,0,0,0,999999,999999,999999,999999,8,6.2,9,5,777.7,77777,9,'999999999,1,0.3670,2,88,999.000,0.0,9.0
2021/2/12,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.9,-8.5,70,100294,0,0,300,0,0,0,999999,999999,999999,999999,10,6.4,9,5,777.7,77777,9,'999999999,1,0.3590,2,88,999.000,0.0,9.0
2021/2/12,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.3,-8.6,73,100283,0,0,299,0,0,0,999999,999999,999999,999999,11,6.4,9,5,777.7,77777,9,'999999999,1,0.3590,2,88,999.000,0.0,9.0
2021/2/12,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.5,-8.6,73,100255,0,0,302,0,0,0,999999,999999,999999,999999,11,6.4,9,5,777.7,77777,9,'999999999,1,0.3590,2,88,999.000,0.0,9.0
2021/2/12,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.5,-8.7,73,100239,0,0,294,0,0,0,999999,999999,999999,999999,11,6.4,9,5,777.7,77777,9,'999999999,1,0.3590,2,88,999.000,0.0,9.0
2021/2/13,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.6,-8.8,73,100241,0,0,296,0,0,0,999999,999999,999999,999999,9,6.4,9,5,777.7,77777,9,'999999999,1,0.3280,2,88,999.000,0.0,9.0
2021/2/13,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.6,-8.9,73,100224,0,0,285,0,0,0,999999,999999,999999,999999,7,6.4,8,5,777.7,77777,9,'999999999,1,0.2810,2,88,999.000,0.0,9.0
2021/2/13,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.8,-9.1,72,100161,0,0,281,0,0,0,999999,999999,999999,999999,5,6.6,9,5,777.7,77777,9,'999999999,1,0.2890,2,88,999.000,0.0,9.0
2021/2/13,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.0,-9.4,72,100110,0,0,252,0,0,0,999999,999999,999999,999999,3,6.9,6,5,777.7,77777,9,'999999999,1,0.4220,2,88,999.000,0.0,9.0
2021/2/13,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.2,-9.7,71,100111,0,0,297,0,0,0,999999,999999,999999,999999,1,7.3,9,5,777.7,77777,9,'999999999,1,0.4610,2,88,999.000,0.0,9.0
2021/2/13,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.3,-10.0,70,100166,0,0,289,0,0,0,999999,999999,999999,999999,0,7.5,9,5,777.7,77777,9,'999999999,1,0.5700,2,88,999.000,0.0,9.0
2021/2/13,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.5,-10.2,69,100225,0,0,280,0,0,0,999999,999999,999999,999999,3,7.3,9,5,777.7,77777,9,'999999999,1,0.5620,17,88,999.000,0.0,9.0
2021/2/13,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.5,-10.5,68,100298,84,1396,284,20,50,17,999999,999999,999999,999999,5,7.3,8,5,777.7,77777,9,'999999999,1,0.5940,17,88,0.160,0.0,9.0
2021/2/13,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.3,-10.6,66,100392,356,1396,273,91,147,53,999999,999999,999999,999999,4,7.9,5,5,777.7,77777,9,'999999999,1,0.5780,17,88,0.200,0.0,9.0
2021/2/13,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.9,-10.8,63,100440,601,1396,295,129,114,81,999999,999999,999999,999999,4,8.0,8,5,777.7,77777,9,'999999999,1,0.5550,17,88,0.440,0.0,9.0
2021/2/13,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.1,-10.9,58,100421,793,1396,308,159,75,116,999999,999999,999999,999999,7,7.7,9,5,777.7,77777,9,'999999999,1,0.5000,17,88,0.190,0.0,9.0
2021/2/13,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.6,-10.8,52,100363,920,1396,311,196,89,138,999999,999999,999999,999999,8,7.2,10,5,777.7,77777,9,'999999999,1,0.5310,17,88,0.190,0.0,9.0
2021/2/13,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9*_*9*9,-1.2,-10.5,47,100264,972,1396,304,352,113,274,999999,999999,999999,999999,8,6.9,9,5,777.7,77777,9,'999999999,1,0.5310,17,88,0.200,0.0,9.0
2021/2/13,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.3,-10.2,45,100167,947,1396,288,546,248,378,999999,999999,999999,999999,6,6.8,8,5,777.7,77777,9,'999999999,1,0.7420,17,88,0.420,0.0,9.0
2021/2/13,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.4,-9.9,47,100104,845,1396,293,466,201,344,999999,999999,999999,999999,3,6.7,8,5,777.7,77777,9,'999999999,1,0.5940,17,88,0.420,0.0,9.0
2021/2/13,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.9,-9.6,50,100086,674,1396,276,350,330,190,999999,999999,999999,999999,4,6.9,6,5,777.7,77777,9,'999999999,1,0.4690,17,88,0.480,0.0,9.0
2021/2/13,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.2,-9.6,51,100068,446,1396,280,201,231,127,999999,999999,999999,999999,8,7.2,6,5,777.7,77777,9,'999999999,1,0.3750,17,88,0.230,0.0,9.0
2021/2/13,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.1,-9.8,54,100066,177,1396,278,55,91,43,999999,999999,999999,999999,12,6.9,6,5,777.7,77777,9,'999999999,1,0.3050,9,88,0.200,0.0,9.0
2021/2/13,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.0,-9.9,58,100090,0,0,282,0,0,0,999999,999999,999999,999999,17,6.4,6,5,777.7,77777,9,'999999999,1,0.2270,5,88,999.000,0.0,9.0
2021/2/13,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.3,-10.1,59,100162,0,0,300,0,0,0,999999,999999,999999,999999,20,6.7,9,5,777.7,77777,9,'999999999,1,0.1880,7,88,999.000,0.0,9.0
2021/2/13,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.7,-10.5,58,100270,0,0,301,0,0,0,999999,999999,999999,999999,20,7.3,9,5,777.7,77777,9,'999999999,1,0.1720,17,88,999.000,0.0,9.0
2021/2/13,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.1,-10.8,59,100356,0,0,260,0,0,0,999999,999999,999999,999999,21,7.4,9,5,777.7,77777,9,'999999999,1,0.1800,17,88,999.000,0.0,9.0
2021/2/13,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.6,-10.9,60,100351,0,0,290,0,0,0,999999,999999,999999,999999,26,7.1,9,5,777.7,77777,9,'999999999,1,0.1950,17,88,999.000,0.0,9.0
2021/2/13,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.0,-11.2,61,100264,0,0,297,0,0,0,999999,999999,999999,999999,33,6.7,9,5,777.7,77777,9,'999999999,1,0.2190,17,88,999.000,0.0,9.0
2021/2/14,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.3,-11.3,62,100196,0,0,290,0,0,0,999999,999999,999999,999999,33,6.4,9,5,777.7,77777,9,'999999999,1,0.2580,17,88,999.000,0.0,9.0
2021/2/14,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.5,-11.1,64,100201,0,0,283,0,0,0,999999,999999,999999,999999,22,6.3,8,5,777.7,77777,9,'999999999,1,0.3590,17,88,999.000,0.0,9.0
2021/2/14,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.7,-10.9,66,100186,0,0,266,0,0,0,999999,999999,999999,999999,13,6.4,7,5,777.7,77777,9,'999999999,1,0.3830,17,88,999.000,0.0,9.0
2021/2/14,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.9,-10.8,68,100148,0,0,279,0,0,0,999999,999999,999999,999999,12,6.5,8,5,777.7,77777,9,'999999999,1,0.4840,17,88,999.000,0.0,9.0
2021/2/14,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.1,-10.7,70,100135,0,0,258,0,0,0,999999,999999,999999,999999,12,6.7,7,5,777.7,77777,9,'999999999,1,0.7110,17,88,999.000,0.0,9.0
2021/2/14,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.4,-10.6,73,100161,0,0,259,0,0,0,999999,999999,999999,999999,11,7.2,8,5,777.7,77777,9,'999999999,1,0.7660,17,88,999.000,0.1,9.0
2021/2/14,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.8,-10.6,75,100207,0,0,266,0,0,0,999999,999999,999999,999999,13,7.7,8,5,777.7,77777,9,'999999999,1,0.6800,17,88,999.000,0.1,9.0
2021/2/14,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.0,-11.0,74,100251,88,1395,259,25,48,22,999999,999999,999999,999999,14,8.2,7,5,777.7,77777,9,'999999999,1,0.5940,17,88,0.170,0.1,9.0
2021/2/14,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.1,-11.4,72,100332,362,1395,285,50,37,40,999999,999999,999999,999999,11,8.7,9,5,777.7,77777,9,'999999999,1,0.5470,17,88,0.160,0.1,9.0
2021/2/14,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.1,-11.9,69,100397,607,1395,294,80,42,62,999999,999999,999999,999999,9,8.9,9,5,777.7,77777,9,'999999999,1,0.5000,17,88,0.160,0.1,9.0
2021/2/14,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.6,-12.2,64,100412,799,1395,292,89,44,63,999999,999999,999999,999999,9,9.0,9,5,777.7,77777,9,'999999999,1,0.4610,17,88,0.170,0.1,9.0
