Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2015/06/05,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.71,24.9,84.62,100101.0,0.0,0.0,412.1,0.0,0.0,0.0,999999,999999,999999,999999,261.53,5.04,1.47,99,9999,99999,9,999999999,3.11,0.938,0.0,99,999.0,0.0,9
2015/06/06,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.46,25.0,86.31,100066.0,0.0,0.0,412.27,0.0,0.0,0.0,999999,999999,999999,999999,268.34,5.12,1.42,99,9999,99999,9,999999999,3.11,0.891,0.0,99,999.0,0.0,9
2015/06/06,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.26,25.01,87.44,100016.0,0.0,0.0,417.3,0.0,0.0,0.0,999999,999999,999999,999999,274.31,5.2,2.86,99,9999,99999,9,999999999,3.12,0.836,0.0,99,999.0,0.0,9
2015/06/06,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.13,25.04,88.25,99977.0,0.0,0.0,417.65,0.0,0.0,0.0,999999,999999,999999,999999,276.92,5.06,3.16,99,9999,99999,9,999999999,3.13,0.844,0.0,99,999.0,0.0,9
2015/06/06,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.02,25.07,88.94,99962.0,0.0,0.0,418.73,0.0,0.0,0.0,999999,999999,999999,999999,276.36,4.72,3.42,99,9999,99999,9,999999999,3.15,0.82,0.0,99,999.0,0.0,9
2015/06/06,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,26.87,25.06,89.75,99968.0,0.0,0.0,419.23,0.0,0.0,0.0,999999,999999,999999,999999,274.15,4.32,3.68,99,9999,99999,9,999999999,3.16,0.758,0.0,99,999.0,0.0,9
2015/06/06,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,26.72,25.08,90.56,99998.0,0.0,0.0,421.45,0.0,0.0,0.0,999999,999999,999999,999999,271.76,4.06,3.94,99,9999,99999,9,999999999,3.18,0.727,0.0,99,999.0,0.0,9
2015/06/06,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.39,25.07,87.06,100049.0,226.95,1322.58,422.38,71.95,50.16,63.34,999999,999999,999999,999999,269.63,4.86,4.18,99,9999,99999,9,999999999,3.17,0.719,0.0,99,0.24,0.0,9
2015/06/06,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.4,24.69,80.38,100094.0,504.25,1322.57,422.67,238.59,200.77,162.05,999999,999999,999999,999999,268.41,5.36,3.32,99,9999,99999,9,999999999,3.15,0.703,0.0,99,0.22,0.0,9
2015/06/06,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.53,24.29,73.5,100115.0,770.73,1322.56,431.9,445.89,329.41,253.92,999999,999999,999999,999999,266.86,5.41,3.94,99,9999,99999,9,999999999,3.08,0.695,0.0,99,0.2,0.0,9
2015/06/06,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.74,23.78,66.62,100107.0,999.02,1322.53,435.45,640.24,470.61,284.75,999999,999999,999999,999999,266.02,5.4,2.23,99,9999,99999,9,999999999,3.02,0.672,0.0,99,0.19,0.0,9
2015/06/06,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.76,23.35,61.38,100075.0,1173.65,1322.56,436.02,803.73,574.86,293.59,999999,999999,999999,999999,265.19,5.31,1.54,99,9999,99999,9,999999999,3.01,0.648,0.0,99,0.18,0.0,9
2015/06/06,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.73,22.8,56.38,100005.0,1282.65,1322.55,427.7,886.93,631.12,274.84,999999,999999,999999,999999,262.94,5.15,0.8,99,9999,99999,9,999999999,3.1,0.633,0.0,99,0.17,0.0,9
2015/06/06,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.34,22.49,53.62,99907.0,1318.65,1322.56,438.58,915.45,639.8,277.56,999999,999999,999999,999999,258.81,5.07,1.04,99,9999,99999,9,999999999,2.95,0.609,0.0,99,0.17,0.0,9
2015/06/06,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.69,22.28,52.0,99809.0,1279.17,1322.56,436.17,897.33,653.28,265.48,999999,999999,999999,999999,253.67,5.11,1.06,99,9999,99999,9,999999999,2.91,0.586,0.0,99,0.17,0.0,9
2015/06/06,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.72,22.16,51.56,99728.0,1166.92,1322.56,432.8,816.26,629.23,261.07,999999,999999,999999,999999,248.07,5.36,1.05,99,9999,99999,9,999999999,2.86,0.562,0.0,99,0.18,0.0,9
2015/06/06,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.48,22.08,52.0,99662.0,989.58,1322.56,428.2,666.16,575.12,235.85,999999,999999,999999,999999,243.83,5.63,1.05,99,9999,99999,9,999999999,2.82,0.547,0.0,99,0.19,0.0,9
2015/06/06,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.89,22.27,54.38,99616.0,759.17,1322.53,421.95,475.96,474.12,203.8,999999,999999,999999,999999,240.86,5.82,0.8,99,9999,99999,9,999999999,2.77,0.531,0.0,99,0.2,0.0,9
2015/06/06,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.96,22.66,58.56,99604.0,491.48,1322.52,412.55,261.02,303.34,148.29,999999,999999,999999,999999,238.04,5.9,1.42,99,9999,99999,9,999999999,2.81,0.516,0.0,99,0.23,0.0,9
2015/06/06,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.66,23.33,65.44,99632.0,210.95,1322.54,412.88,85.53,146.22,62.21,999999,999999,999999,999999,235.38,5.98,0.34,99,9999,99999,9,999999999,3.02,0.508,0.0,99,0.2,0.0,9
2015/06/06,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.27,24.31,74.88,99691.0,0.0,0.0,402.75,0.0,0.0,0.0,999999,999999,999999,999999,234.1,5.9,0.08,99,9999,99999,9,999999999,2.77,0.508,0.0,99,999.0,0.0,9
2015/06/06,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.53,25.04,81.44,99759.0,0.0,0.0,402.42,0.0,0.0,0.0,999999,999999,999999,999999,235.39,5.54,0.34,99,9999,99999,9,999999999,2.8,0.516,0.0,99,999.0,0.0,9
2015/06/06,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.17,25.39,84.81,99818.0,0.0,0.0,400.38,0.0,0.0,0.0,999999,999999,999999,999999,240.9,5.14,0.08,99,9999,99999,9,999999999,2.84,0.586,0.0,99,999.0,0.0,9
2015/06/06,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.95,25.54,86.69,99853.0,0.0,0.0,408.7,0.0,0.0,0.0,999999,999999,999999,999999,249.15,4.87,2.79,99,9999,99999,9,999999999,2.85,0.602,0.0,99,999.0,0.0,9
2015/06/06,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.82,25.54,87.31,99836.0,0.0,0.0,401.05,0.0,0.0,0.0,999999,999999,999999,999999,256.7,4.75,0.25,99,9999,99999,9,999999999,2.85,0.578,0.0,99,999.0,0.0,9
2015/06/07,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.69,25.51,87.88,99773.0,0.0,0.0,399.9,0.0,0.0,0.0,999999,999999,999999,999999,261.84,4.62,0.17,99,9999,99999,9,999999999,2.9,0.562,0.0,99,999.0,0.0,9
2015/06/07,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.56,25.5,88.5,99702.0,0.0,0.0,400.9,0.0,0.0,0.0,999999,999999,999999,999999,264.34,4.51,0.34,99,9999,99999,9,999999999,2.95,0.555,0.0,99,999.0,0.0,9
2015/06/07,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.47,25.6,89.56,99640.0,0.0,0.0,408.08,0.0,0.0,0.0,999999,999999,999999,999999,264.05,4.52,1.52,99,9999,99999,9,999999999,3.0,0.547,0.0,99,999.0,0.0,9
2015/06/07,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.45,25.71,90.19,99622.0,0.0,0.0,407.8,0.0,0.0,0.0,999999,999999,999999,999999,262.76,4.65,1.43,99,9999,99999,9,999999999,3.02,0.547,0.0,99,999.0,0.0,9
2015/06/07,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.46,25.79,90.56,99634.0,0.0,0.0,401.8,0.0,0.0,0.0,999999,999999,999999,999999,262.49,4.72,0.42,99,9999,99999,9,999999999,3.03,0.547,0.0,99,999.0,0.0,9
2015/06/07,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.48,25.83,90.56,99656.0,0.0,0.0,402.85,0.0,0.0,0.0,999999,999999,999999,999999,263.61,4.77,0.17,99,9999,99999,9,999999999,3.12,0.547,0.0,99,999.0,0.0,9
2015/06/07,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.06,25.79,87.38,99706.0,226.92,1322.01,427.9,80.34,70.94,68.16,999999,999999,999999,999999,265.8,5.44,4.83,99,9999,99999,9,999999999,3.08,0.477,0.0,99,0.23,0.0,9
2015/06/07,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.03,25.44,80.94,99751.0,503.9,1322.08,426.95,257.77,250.03,162.48,999999,999999,999999,999999,268.32,5.86,4.1,99,9999,99999,9,999999999,3.06,0.461,0.0,99,0.21,0.0,9
2015/06/07,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.1,24.9,73.75,99785.0,770.17,1322.09,437.0,461.13,358.2,252.47,999999,999999,999999,999999,267.56,5.69,4.79,99,9999,99999,9,999999999,3.06,0.453,0.0,99,0.2,0.0,9
2015/06/07,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.19,24.38,67.25,99791.0,998.38,1322.08,434.15,665.44,535.8,260.83,999999,999999,999999,999999,262.16,5.39,2.49,99,9999,99999,9,999999999,3.02,0.453,0.0,99,0.19,0.0,9
2015/06/07,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.4,23.61,60.12,99766.0,1172.98,1322.08,439.98,819.84,596.3,290.8,999999,999999,999999,999999,255.69,5.22,2.66,99,9999,99999,9,999999999,3.01,0.453,0.0,99,0.18,0.0,9
2015/06/07,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.44,22.82,54.31,99722.0,1282.08,1322.08,428.5,906.16,666.78,259.56,999999,999999,999999,999999,248.2,5.13,1.74,99,9999,99999,9,999999999,3.06,0.453,0.0,99,0.17,0.0,9
2015/06/07,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.2,22.24,50.38,99655.0,1318.25,1322.08,441.45,931.75,670.51,263.19,999999,999999,999999,999999,239.05,5.07,1.38,99,9999,99999,9,999999999,2.97,0.461,0.0,99,0.17,0.0,9
2015/06/07,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.58,21.9,48.44,99577.0,1279.05,1322.08,437.27,917.49,712.56,228.13,999999,999999,999999,999999,229.76,5.13,0.59,99,9999,99999,9,999999999,2.93,0.461,0.0,99,0.17,0.0,9
2015/06/07,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.65,21.66,47.62,99522.0,1167.15,1322.09,435.23,834.3,672.46,240.64,999999,999999,999999,999999,225.36,5.35,1.25,99,9999,99999,9,999999999,2.89,0.453,0.0,99,0.18,0.0,9
2015/06/07,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.35,21.57,48.12,99487.0,990.15,1322.06,431.95,679.42,595.95,233.09,999999,999999,999999,999999,224.26,5.55,1.99,99,9999,99999,9,999999999,2.84,0.453,0.0,99,0.19,0.0,9
2015/06/07,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.7,21.69,50.31,99477.0,760.17,1322.09,425.55,488.76,495.94,203.6,999999,999999,999999,999999,222.48,5.66,1.67,99,9999,99999,9,999999999,2.8,0.453,0.0,99,0.2,0.0,9
2015/06/07,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.72,21.94,53.94,99494.0,492.85,1322.09,414.2,270.34,318.68,151.55,999999,999999,999999,999999,220.0,5.7,2.8,99,9999,99999,9,999999999,2.84,0.445,0.0,99,0.22,0.0,9
2015/06/07,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.41,22.49,59.88,99527.0,213.05,1322.07,420.67,78.86,68.47,67.83,999999,999999,999999,999999,217.88,5.79,4.33,99,9999,99999,9,999999999,2.71,0.438,0.0,99,0.24,0.0,9
2015/06/07,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.93,23.52,69.0,99578.0,0.0,0.0,424.6,0.0,0.0,0.0,999999,999999,999999,999999,218.07,5.59,5.18,99,9999,99999,9,999999999,2.68,0.438,0.0,99,999.0,0.0,9
2015/06/07,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.07,24.37,76.0,99630.0,0.0,0.0,435.15,0.0,0.0,0.0,999999,999999,999999,999999,219.38,5.02,7.6,99,9999,99999,9,999999999,2.66,0.445,0.0,99,999.0,0.0,9
2015/06/07,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.64,24.8,79.81,99677.0,0.0,0.0,425.58,0.0,0.0,0.0,999999,999999,999999,999999,222.59,4.34,5.59,99,9999,99999,9,999999999,2.61,0.477,0.0,99,999.0,0.0,9
2015/06/07,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.3,25.03,82.44,99710.0,0.0,0.0,402.77,0.0,0.0,0.0,999999,999999,999999,999999,228.52,3.78,8.19,99,9999,99999,9,999999999,2.56,0.555,0.0,99,999.0,0.0,9
2015/06/07,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.98,25.16,84.5,99711.0,0.0,0.0,422.23,0.0,0.0,0.0,999999,999999,999999,999999,237.64,3.36,9.15,99,9999,99999,9,999999999,2.53,0.625,0.0,99,999.0,0.0,9
2015/06/08,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.7,25.26,86.5,99672.0,0.0,0.0,430.6,0.0,0.0,0.0,999999,999999,999999,999999,248.52,3.16,9.96,99,9999,99999,9,999999999,2.62,0.617,0.0,99,999.0,0.0,9
2015/06/08,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.45,25.38,88.38,99620.0,0.0,0.0,406.95,0.0,0.0,0.0,999999,999999,999999,999999,258.81,3.02,9.2,99,9999,99999,9,999999999,2.73,0.594,0.0,99,999.0,0.0,9
2015/06/08,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.22,25.5,90.19,99563.0,0.0,0.0,419.05,0.0,0.0,0.0,999999,999999,999999,999999,266.89,3.02,7.16,99,9999,99999,9,999999999,2.82,0.57,0.0,99,999.0,0.0,9
2015/06/08,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.04,25.63,91.94,99534.0,0.0,0.0,423.12,0.0,0.0,0.0,999999,999999,999999,999999,273.5,3.08,8.39,99,9999,99999,9,999999999,2.91,0.555,0.0,99,999.0,0.0,9
2015/06/08,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,26.83,25.73,93.56,99545.0,0.0,0.0,427.27,0.0,0.0,0.0,999999,999999,999999,999999,278.17,3.08,9.28,99,9999,99999,9,999999999,3.01,0.539,0.0,99,999.0,0.0,9
2015/06/08,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,26.69,25.83,94.94,99593.0,0.0,0.0,427.98,0.0,0.0,0.0,999999,999999,999999,999999,279.27,3.01,9.72,99,9999,99999,9,999999999,3.11,0.523,0.0,99,999.0,0.0,9
2015/06/08,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.58,25.85,90.19,99656.0,226.85,1321.78,420.0,59.0,31.4,53.62,999999,999999,999999,999999,276.83,3.35,9.6,99,9999,99999,9,999999999,3.27,0.477,0.0,99,0.2,0.0,9
2015/06/08,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.77,25.34,81.75,99717.0,503.52,1321.69,426.92,170.49,78.54,140.57,999999,999999,999999,999999,272.17,3.71,9.6,99,9999,99999,9,999999999,3.42,0.453,0.0,99,0.19,0.0,9
2015/06/08,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.01,24.69,73.25,99751.0,769.62,1321.7,436.4,304.44,112.56,238.89,999999,999999,999999,999999,264.84,3.48,9.63,99,9999,99999,9,999999999,3.56,0.445,0.0,99,0.2,0.0,9
2015/06/08,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.37,24.01,65.19,99760.0,997.75,1321.7,436.95,518.88,243.2,335.3,999999,999999,999999,999999,253.57,3.18,8.67,99,9999,99999,9,999999999,3.69,0.438,0.0,99,0.2,0.0,9
2015/06/08,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.97,22.69,55.5,99744.0,1172.38,1321.72,453.15,522.34,171.64,370.09,999999,999999,999999,999999,242.52,3.27,9.56,99,9999,99999,9,999999999,3.82,0.438,0.0,99,0.19,0.0,9
2015/06/08,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.22,21.44,48.38,99699.0,1281.6,1321.73,455.7,493.62,140.59,357.3,999999,999999,999999,999999,231.08,3.54,9.97,99,9999,99999,9,999999999,4.05,0.438,0.0,99,0.14,0.0,9
2015/06/08,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.94,20.8,44.94,99637.0,1317.98,1321.73,462.08,485.43,142.58,343.25,999999,999999,999999,999999,220.84,3.88,9.83,99,9999,99999,9,999999999,4.09,0.445,0.0,99,0.15,0.0,9
2015/06/08,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,35.33,20.37,43.0,99568.0,1279.02,1321.71,462.48,500.95,154.73,351.21,999999,999999,999999,999999,211.86,4.28,9.74,99,9999,99999,9,999999999,4.22,0.445,0.0,99,0.15,0.0,9
2015/06/08,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,35.4,20.12,42.19,99523.0,1167.45,1321.72,467.33,443.2,127.23,330.82,999999,999999,999999,999999,207.04,4.66,9.91,99,9999,99999,9,999999999,4.35,0.445,0.0,99,0.19,0.0,9
2015/06/08,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,35.05,20.01,42.69,99499.0,990.83,1321.71,463.8,335.73,120.2,245.62,999999,999999,999999,999999,204.32,4.89,9.72,99,9999,99999,9,999999999,4.48,0.445,0.0,99,0.2,0.0,9
2015/06/08,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.45,19.93,43.81,99493.0,761.2,1321.71,440.98,375.66,187.19,267.85,999999,999999,999999,999999,200.37,5.05,8.54,99,9999,99999,9,999999999,4.62,0.438,0.0,99,0.2,0.0,9
2015/06/08,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.57,20.07,46.31,99527.0,494.23,1321.73,425.77,222.62,167.24,160.08,999999,999999,999999,999999,196.04,5.43,7.68,99,9999,99999,9,999999999,4.84,0.422,0.0,99,0.21,0.0,9
2015/06/08,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.3,20.7,51.5,99593.0,215.12,1321.68,445.3,60.66,28.56,56.02,999999,999999,999999,999999,193.55,5.83,9.64,99,9999,99999,9,999999999,4.89,0.414,0.0,99,0.2,0.0,9
2015/06/08,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.92,21.87,59.38,99666.0,0.0,0.0,447.7,0.0,0.0,0.0,999999,999999,999999,999999,193.5,5.66,9.89,99,9999,99999,9,999999999,5.03,0.391,0.0,99,999.0,0.0,9
2015/06/08,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.19,22.91,65.62,99732.0,0.0,0.0,447.0,0.0,0.0,0.0,999999,999999,999999,999999,193.2,4.82,9.92,99,9999,99999,9,999999999,5.18,0.375,0.0,99,999.0,0.0,9
2015/06/08,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.9,23.41,68.44,99792.0,0.0,0.0,444.92,0.0,0.0,0.0,999999,999999,999999,999999,194.93,3.52,9.92,99,9999,99999,9,999999999,5.32,0.367,0.0,99,999.0,0.0,9
2015/06/08,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.72,23.65,70.12,99842.0,0.0,0.0,445.5,0.0,0.0,0.0,999999,999999,999999,999999,202.4,2.36,9.94,99,9999,99999,9,999999999,5.45,0.359,0.0,99,999.0,0.0,9
2015/06/08,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.54,23.83,71.56,99831.0,0.0,0.0,444.6,0.0,0.0,0.0,999999,999999,999999,999999,214.99,1.81,10.0,99,9999,99999,9,999999999,5.65,0.367,0.0,99,999.0,0.0,9
2015/06/09,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.31,24.0,73.19,99785.0,0.0,0.0,443.75,0.0,0.0,0.0,999999,999999,999999,999999,222.36,1.44,9.99,99,9999,99999,9,999999999,5.67,0.383,0.0,99,999.0,0.0,9
2015/06/09,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.09,24.11,74.62,99725.0,0.0,0.0,443.3,0.0,0.0,0.0,999999,999999,999999,999999,222.17,1.12,10.0,99,9999,99999,9,999999999,5.75,0.414,0.0,99,999.0,0.0,9
2015/06/09,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.94,24.18,75.56,99682.0,0.0,0.0,443.4,0.0,0.0,0.0,999999,999999,999999,999999,208.87,0.96,10.0,99,9999,99999,9,999999999,5.83,0.445,0.0,99,999.0,0.0,9
2015/06/09,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.85,24.27,76.38,99666.0,0.0,0.0,444.77,0.0,0.0,0.0,999999,999999,999999,999999,182.6,0.86,9.93,99,9999,99999,9,999999999,5.9,0.422,0.0,99,999.0,0.0,9
2015/06/09,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.78,24.38,77.12,99688.0,0.0,0.0,442.95,0.0,0.0,0.0,999999,999999,999999,999999,150.26,0.88,9.89,99,9999,99999,9,999999999,5.97,0.453,0.0,99,999.0,0.0,9
2015/06/09,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.74,24.51,77.94,99730.0,0.0,0.0,440.35,0.0,0.0,0.0,999999,999999,999999,999999,117.92,1.03,9.67,99,9999,99999,9,999999999,6.06,0.453,0.0,99,999.0,0.0,9
