Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Air Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/04  04:00:00,15.700000000000001,22.22299294027925,16.403938340800973,6051189.715536996,2167160.80380385,2167160.80380385,2167160.80380385,3693785.010663108,0.0 
 02/04  05:00:00,15.700000000000001,22.222985346855463,16.371698872828958,6538083.288051572,2326991.86639299,2326991.86639299,2326991.86639299,4016563.250332027,0.0 
 02/04  06:00:00,15.700000000000001,22.222967128467804,16.490706386483797,8330694.417017648,2888368.680950925,2888368.680950925,2888368.680950925,3535679.4382224586,1705156.1873508752 
 02/04  07:00:00,15.700000000000001,22.22294323070807,16.638064134786507,8315052.663223557,3455726.295687276,3455726.295687276,3455726.295687276,3047455.378614408,1796876.0430240706 
 02/04  08:00:00,15.991666666666667,22.21127276583813,16.50610437049375,6906269.302432746,3804342.957438114,3804342.957438114,3804342.957438114,1251729.4170887684,1836808.5833542552 
 02/04  09:00:00,16.55,22.501439976424212,16.910208408807232,5337222.263284859,3331560.1762823085,3331560.1762823085,3331560.1762823085,154285.71428571438,1845485.501114129 
 02/04  10:00:00,17.441666666666666,23.079491316225624,18.00875120656526,5134584.721887465,3145052.4172653225,3145052.4172653225,3145052.4172653225,154285.71428571438,1831230.0869709451 
 02/04  11:00:00,16.616666666666664,23.52177312165391,17.86164784616681,5164264.034255507,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1804645.0067641232 
 02/04  12:00:00,15.291666666666666,23.629586363378507,17.145226268419282,5181876.925667987,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1778517.956243512 
 02/04  13:00:00,15.0,23.73774567019599,16.975615308356474,5113714.282199847,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1758122.6658857176 
 02/04  14:00:00,15.0,23.8525921774567,16.762144514741266,5078730.829266531,3143544.016284607,3143544.016284607,3143544.016284607,185749.36871611857,1745420.9409003237 
 02/04  15:00:00,15.408333333333333,23.896537378327334,16.805354542610182,5237001.31630766,3152610.4832543777,3152610.4832543777,3152610.4832543777,346010.5167022679,1734363.8129855327 
 02/04  16:00:00,15.700000000000001,23.87338164456075,16.65617565968571,3670887.9439957477,3436226.8211706067,3436226.8211706067,3436226.8211706067,227699.18365830515,0.0 
 02/04  17:00:00,15.291666666666666,23.496441019347245,15.720072516875824,6282149.08498575,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1743977.3610459638 
 02/04  18:00:00,13.775,22.990915226971865,14.042016591424263,7458301.344045091,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1768245.3777841055 
 02/04  19:00:00,12.258333333333333,22.552256908725642,12.427701215715722,8102226.32912242,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1795345.577593294 
 02/04  20:00:00,10.75,22.21821767198146,11.438091854404641,8950379.400395658,5860851.394397255,5860851.394397255,5860851.394397255,1068715.2716685608,1801552.6392497728 
 02/04  21:00:00,9.358333333333334,22.222454892999266,11.156358841360905,10683998.473213565,5788324.826793473,5788324.826793473,5788324.826793473,2889549.8188801594,1786863.7324598632 
 02/04  22:00:00,8.608333333333333,22.222483681507185,10.177868688172984,11593811.510280019,5275040.848512863,5275040.848512863,5275040.848512863,4340125.759424252,1766979.649990292 
 02/04  23:00:00,7.758333333333333,22.222463579209858,9.5015062666823,12131617.575896407,4175767.1653783405,4175767.1653783405,4175767.1653783405,6021779.994989543,1732848.071926166 
 02/04  24:00:00,7.008333333333333,22.22244556372576,8.771458130058939,11349709.548650954,3228431.3064444675,3228431.3064444675,3228431.3064444675,7927821.138444062,0.0 
 02/05  01:00:00,5.75,22.222439325541973,7.787658799148846,12460657.33120419,2498479.0097388276,2498479.0097388276,2498479.0097388276,9771934.420395326,0.0 
 02/05  02:00:00,4.3583333333333325,22.222429232418488,7.30435320927329,13032890.159875363,2287908.203727021,2287908.203727021,2287908.203727021,10554738.055078303,0.0 
 02/05  03:00:00,4.541666666666667,22.22240768720988,7.626432391727086,14886904.072936151,2218387.455766968,2218387.455766968,2218387.455766968,10830345.111426987,1647927.604672156 
 02/05  04:00:00,4.066666666666666,22.222397149279214,7.656276880927692,13673553.351415625,2167160.80380385,2167160.80380385,2167160.80380385,11316148.646541739,0.0 
 02/05  05:00:00,3.9833333333333343,22.222392107287103,7.574417374622278,14165484.899130704,2326991.86639299,2326991.86639299,2326991.86639299,11643964.861411162,0.0 
 02/05  06:00:00,3.8166666666666664,22.222380920427288,7.032329133003639,16569136.947007509,2888368.680950925,2888368.680950925,2888368.680950925,11774140.22831439,1705137.9272488046 
 02/05  07:00:00,4.333333333333333,22.2224061667969,6.95418634786875,16834796.569895133,3455726.295687276,3455726.295687276,3455726.295687276,11567124.413470054,1796950.9148400007 
 02/05  08:00:00,5.408333333333334,22.222390836787625,8.196029848871364,14498343.38208919,3804342.957438114,3804342.957438114,3804342.957438114,8843847.647754133,1836764.4323453342 
 02/05  09:00:00,6.633333333333333,22.222330508546573,10.308295192797729,10886729.280000957,3331560.1762823085,3331560.1762823085,3331560.1762823085,5703409.01130566,1845869.2208102809 
 02/05  10:00:00,7.941666666666666,22.222600077994475,12.30817333912517,8833775.848746167,3145052.4172653225,3145052.4172653225,3145052.4172653225,3853475.0675720647,1831231.8605432992 
 02/05  11:00:00,9.741666666666667,22.194811761155055,15.721162688405826,6743177.920586865,3201316.809840188,3201316.809840188,3201316.809840188,1732753.554600901,1805091.052780295 
 02/05  12:00:00,10.991666666666665,22.173788890931757,17.23307227429633,5523549.563032669,3245056.7517732778,3245056.7517732778,3245056.7517732778,495736.2467519802,1778740.061141928 
 02/05  13:00:00,13.299999999999999,22.426501166295534,18.324757705353136,5114397.26193832,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1758805.645624191 
 02/05  14:00:00,13.341666666666667,23.022866217886236,20.05751201042478,5047229.654644005,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1745383.420708202 
 02/05  15:00:00,12.941666666666668,23.37481975733993,19.792588202619147,5045494.149650199,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,1734581.4487446249 
 02/05  16:00:00,13.983333333333334,23.545686972392996,18.142986035408413,3597474.474623157,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,0.0 
 02/05  17:00:00,14.4,23.37408522542316,15.691052787976451,6281942.687927855,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1743770.9639880687 
 02/05  18:00:00,13.525,23.079314805177408,13.742161751407233,7458269.611770227,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1768213.6455092416 
 02/05  19:00:00,11.208333333333334,22.651681359376585,11.352278412239782,8102086.582941266,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1795205.8314121393 
 02/05  20:00:00,9.65,22.191134956362948,10.000205104287998,8874776.772667015,5860851.394397255,5860851.394397255,5860851.394397255,993173.1048846594,1801492.1783050324 
 02/05  21:00:00,8.174999999999999,22.219259955866097,9.751246211253024,10690213.375494238,5788324.826793473,5788324.826793473,5788324.826793473,2895545.675015476,1787082.7786052194 
 02/05  22:00:00,6.658333333333334,22.222506395627224,8.894596807887373,11801422.479496218,5275040.848512863,5275040.848512863,5275040.848512863,4548060.0252594305,1766656.353371315 
 02/05  23:00:00,5.908333333333334,22.222473301524378,8.263322470669214,11831707.118072018,4175767.1653783405,4175767.1653783405,4175767.1653783405,6635544.527782435,819173.0813088845 
 02/05  24:00:00,6.983333333333333,22.222442678575288,8.60189727352364,12318706.053395642,3228431.3064444675,3228431.3064444675,3228431.3064444675,8002065.471453613,894752.1717351376 
