Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/01  11:00:00,16023384.269693363,3201316.809840188,3201316.809840188,3201316.809840188,11012656.527699016,1805394.4287886778 
 02/01  12:00:00,15221849.805721367,3245056.7517732778,3245056.7517732778,3245056.7517732778,10193785.61474285,1778990.9358397555 
 02/01  13:00:00,13169661.826289453,3197289.398662933,3197289.398662933,3197289.398662933,8543712.150866821,1424643.773394217 
 02/01  14:00:00,9966917.442291204,3143544.016284607,3143544.016284607,3143544.016284607,6487658.549380783,331698.37326033134 
 02/01  15:00:00,11046297.095580157,3152610.4832543777,3152610.4832543777,3152610.4832543777,6154817.619768048,1734852.4891922493 
 02/01  16:00:00,10788917.745768279,3436226.8211706067,3436226.8211706067,3436226.8211706067,5615814.0952493865,1729914.8901814504 
 02/01  17:00:00,10836964.144061547,4368891.063756271,4368891.063756271,4368891.063756271,6453078.134407474,0.0 
 02/01  18:00:00,14998674.686742384,5514884.4344747625,5514884.4344747625,5514884.4344747625,7694032.70292105,1768871.7318460627 
 02/01  19:00:00,16129140.639913209,5936377.747743254,5936377.747743254,5936377.747743254,8180830.792980473,1795714.8096893218 
 02/01  20:00:00,16636547.110422902,5860851.394397255,5860851.394397255,5860851.394397255,8754824.775237098,1801610.8457084775 
 02/01  21:00:00,17720338.99902945,5788324.826793473,5788324.826793473,5788324.826793473,9925781.690008882,1786972.3871470266 
 02/01  22:00:00,18290156.37734974,5275040.848512863,5275040.848512863,5275040.848512863,11036842.992027752,1766607.284456513 
 02/01  23:00:00,18540546.583294395,4175767.1653783405,4175767.1653783405,4175767.1653783405,12430677.196954414,1732879.8773592813 
 02/01  24:00:00,17826797.78532463,3228431.3064444675,3228431.3064444675,3228431.3064444675,14404909.375117738,0.0 
 02/02  01:00:00,21393467.615963385,2498479.0097388276,2498479.0097388276,2498479.0097388276,17038066.52579219,1666678.1793623292 
 02/02  02:00:00,21671734.710771535,2287908.203727021,2287908.203727021,2287908.203727021,19193582.605974477,0.0 
 02/02  03:00:00,23262387.82239805,2218387.455766968,2218387.455766968,2218387.455766968,20853756.46556104,0.0 
 02/02  04:00:00,23734752.542107888,2167160.80380385,2167160.80380385,2167160.80380385,21377347.837233998,0.0 
 02/02  05:00:00,25030615.079722974,2326991.86639299,2326991.86639299,2326991.86639299,22509095.042003427,0.0 
 02/02  06:00:00,27642573.239422847,2888368.680950925,2888368.680950925,2888368.680950925,22847580.274194732,1705134.1737837957 
 02/02  07:00:00,26870019.251659703,3455726.295687276,3455726.295687276,3455726.295687276,21602048.351306297,1797249.65876833 
 02/02  08:00:00,27581335.411823176,3804342.957438114,3804342.957438114,3804342.957438114,21926896.452384297,1836707.6574491542 
 02/02  09:00:00,25109813.324913517,3331560.1762823085,3331560.1762823085,3331560.1762823085,19926398.382140834,1845963.8948876662 
 02/02  10:00:00,24143698.44538115,3145052.4172653225,3145052.4172653225,3145052.4172653225,17331395.6048871,3663233.9198632417 
 02/02  11:00:00,20883690.641864635,3201316.809840188,3201316.809840188,3201316.809840188,15873242.644242946,1805114.684416018 
 02/02  12:00:00,19643911.89442979,3245056.7517732778,3245056.7517732778,3245056.7517732778,14615679.676900353,1779158.962390679 
 02/02  13:00:00,14876789.146970034,3197289.398662933,3197289.398662933,3197289.398662933,11675483.24494162,0.0 
 02/02  14:00:00,13609510.176263105,3143544.016284607,3143544.016284607,3143544.016284607,8716105.171528528,1745844.4850844888 
 02/02  15:00:00,10691428.925471377,3152610.4832543777,3152610.4832543777,3152610.4832543777,5799964.909110406,1734837.0297411098 
 02/02  16:00:00,9256810.295629032,3436226.8211706067,3436226.8211706067,3436226.8211706067,4083999.1687674345,1729622.3665241555 
 02/02  17:00:00,7785060.22968662,4368891.063756271,4368891.063756271,4368891.063756271,3401174.2200325476,0.0 
 02/02  18:00:00,11467216.042555392,5514884.4344747625,5514884.4344747625,5514884.4344747625,4162798.7845505523,1768647.0060295705 
 02/02  19:00:00,13990661.161991455,5936377.747743254,5936377.747743254,5936377.747743254,6042628.062686039,1795438.0620620048 
 02/02  20:00:00,14620276.606201492,5860851.394397255,5860851.394397255,5860851.394397255,6738258.378596035,1801906.7381281336 
 02/02  21:00:00,15907399.851449952,5788324.826793473,5788324.826793473,5788324.826793473,8112566.879021089,1787248.0505553219 
 02/02  22:00:00,18342156.93595583,5275040.848512863,5275040.848512863,5275040.848512863,11088734.2412066,1766716.5938837575 
 02/02  23:00:00,20829693.13533534,4175767.1653783405,4175767.1653783405,4175767.1653783405,14719985.325021002,1732718.3013336402 
 02/02  24:00:00,20230717.583858542,3228431.3064444675,3228431.3064444675,3228431.3064444675,16808829.173651654,0.0 
 02/03  01:00:00,22589883.943242487,2498479.0097388276,2498479.0097388276,2498479.0097388276,18234474.23365768,1666686.7987759428 
 02/03  02:00:00,21893291.939987663,2287908.203727021,2287908.203727021,2287908.203727021,19415139.835190605,0.0 
 02/03  03:00:00,22484980.12219375,2218387.455766968,2218387.455766968,2218387.455766968,20076348.765356746,0.0 
 02/03  04:00:00,22567433.73648424,2167160.80380385,2167160.80380385,2167160.80380385,20210029.03161035,0.0 
 02/03  05:00:00,22385606.974346656,2326991.86639299,2326991.86639299,2326991.86639299,19864086.936627116,0.0 
 02/03  06:00:00,24848262.079140477,2888368.680950925,2888368.680950925,2888368.680950925,20053516.428219315,1704886.859476845 
 02/03  07:00:00,25614658.35076012,3455726.295687276,3455726.295687276,3455726.295687276,20346852.844427604,1797084.2647474422 
 02/03  08:00:00,25356969.950084955,3804342.957438114,3804342.957438114,3804342.957438114,19702103.147432115,1837135.5006631182 
 02/03  09:00:00,21961313.8297482,3331560.1762823085,3331560.1762823085,3331560.1762823085,16778159.380399354,1845703.4014638325 
 02/03  10:00:00,18887832.36130223,3145052.4172653225,3145052.4172653225,3145052.4172653225,12999199.90682408,2739563.533847343 
 02/03  11:00:00,15957929.990204562,3201316.809840188,3201316.809840188,3201316.809840188,10037723.856335679,2714872.8206632137 
 02/03  12:00:00,11601009.269344233,3245056.7517732778,3245056.7517732778,3245056.7517732778,7343640.999556739,1008295.0146487348 
 02/03  13:00:00,8682255.862989614,3197289.398662933,3197289.398662933,3197289.398662933,4719224.505110027,761725.4558511714 
 02/03  14:00:00,7202489.093193896,3143544.016284607,3143544.016284607,3143544.016284607,2308820.467117246,1746108.106426562 
 02/03  15:00:00,5741081.068976577,3152610.4832543777,3152610.4832543777,3152610.4832543777,849297.6166135715,1735156.4657431461 
 02/03  16:00:00,3726725.8829490375,3436226.8211706067,3436226.8211706067,3436226.8211706067,283537.12261159456,0.0 
 02/03  17:00:00,6282824.115373237,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1744652.3914334504 
 02/03  18:00:00,7681400.94922255,5514884.4344747625,5514884.4344747625,5514884.4344747625,377102.8312778408,1768527.8659694376 
 02/03  19:00:00,9843474.390721392,5936377.747743254,5936377.747743254,5936377.747743254,1895171.8389324527,1795707.5145455261 
 02/03  20:00:00,11334091.090349542,5860851.394397255,5860851.394397255,5860851.394397255,3452232.264892822,1801747.3359793965 
 02/03  21:00:00,12442544.604236633,5788324.826793473,5788324.826793473,5788324.826793473,4648138.866374172,1786820.8159889178 
 02/03  22:00:00,12945454.84452007,5275040.848512863,5275040.848512863,5275040.848512863,5691739.16186156,1767009.5817930372 
 02/03  23:00:00,13335426.50768437,4175767.1653783405,4175767.1653783405,4175767.1653783405,7225954.009549021,1732482.9891546522 
 02/03  24:00:00,12132496.519752491,3228431.3064444675,3228431.3064444675,3228431.3064444675,8710608.109545602,0.0 
 02/04  01:00:00,12912064.651849668,2498479.0097388276,2498479.0097388276,2498479.0097388276,10223341.741040803,0.0 
 02/04  02:00:00,15114671.605759256,2287908.203727021,2287908.203727021,2287908.203727021,10983379.598086707,1653139.9028754919 
 02/04  03:00:00,13395891.567077905,2218387.455766968,2218387.455766968,2218387.455766968,10987260.210240899,0.0 
 02/04  04:00:00,14892013.268387916,2167160.80380385,2167160.80380385,2167160.80380385,12534608.563514028,0.0 
 02/04  05:00:00,16097570.69421979,2326991.86639299,2326991.86639299,2326991.86639299,13576050.65650025,0.0 
 02/04  06:00:00,18951890.436986614,2888368.680950925,2888368.680950925,2888368.680950925,14157165.801083103,1704865.8444591928 
 02/04  07:00:00,19651152.624797605,3455726.295687276,3455726.295687276,3455726.295687276,14383194.3867939,1797236.9964186281 
 02/04  08:00:00,19366029.036614597,3804342.957438114,3804342.957438114,3804342.957438114,13711370.767903022,1836926.9667218542 
 02/04  09:00:00,18318582.37905215,3331560.1762823085,3331560.1762823085,3331560.1762823085,13135242.027157178,1845889.3040099558 
 02/04  10:00:00,17480550.548818212,3145052.4172653225,3145052.4172653225,3145052.4172653225,12499864.762970416,1831616.8652169933 
 02/04  11:00:00,17009346.830517534,3201316.809840188,3201316.809840188,3201316.809840188,11180248.076281909,2623765.441029955 
 02/04  12:00:00,14927259.857151896,3245056.7517732778,3245056.7517732778,3245056.7517732778,10706140.803262418,972045.7987507199 
 02/04  13:00:00,15471343.35463378,3197289.398662933,3197289.398662933,3197289.398662933,10510905.63553476,1759131.8170706052 
 02/04  14:00:00,14469122.394267717,3143544.016284607,3143544.016284607,3143544.016284607,9575589.631211787,1745972.2434058422 
 02/04  15:00:00,13857887.690384723,3152610.4832543777,3152610.4832543777,3152610.4832543777,8966525.521971457,1734735.1817934068 
 02/04  16:00:00,12396378.62912419,3436226.8211706067,3436226.8211706067,3436226.8211706067,8953189.868786745,0.0 
 02/04  17:00:00,14791630.130070778,4368891.063756271,4368891.063756271,4368891.063756271,8663279.934292436,1744464.1861242722 
 02/04  18:00:00,15433078.897789521,5514884.4344747625,5514884.4344747625,5514884.4344747625,8128409.581695713,1768899.0641185385 
 02/04  19:00:00,16178207.922673991,5936377.747743254,5936377.747743254,5936377.747743254,8230022.397934549,1795590.487496029 
 02/04  20:00:00,16457235.190547647,5860851.394397255,5860851.394397255,5860851.394397255,8575227.024550507,1801896.676519817 
 02/04  21:00:00,16547544.81450563,5788324.826793473,5788324.826793473,5788324.826793473,8752737.582952099,1787222.3096799883 
 02/04  22:00:00,16375815.517121006,5275040.848512863,5275040.848512863,5275040.848512863,9122230.553307336,1766878.8629482007 
 02/04  23:00:00,16308206.997369222,4175767.1653783405,4175767.1653783405,4175767.1653783405,10198403.87182071,1732813.6165678152 
 02/04  24:00:00,14982682.299822694,3228431.3064444675,3228431.3064444675,3228431.3064444675,11560793.8896158,0.0 
 02/05  01:00:00,15416832.716954993,2498479.0097388276,2498479.0097388276,2498479.0097388276,12728109.806146128,0.0 
 02/05  02:00:00,17542300.055924863,2287908.203727021,2287908.203727021,2287908.203727021,13410844.12280537,1653303.8283224332 
 02/05  03:00:00,16259256.618316036,2218387.455766968,2218387.455766968,2218387.455766968,13850625.26147903,0.0 
 02/05  04:00:00,15769893.752631903,2167160.80380385,2167160.80380385,2167160.80380385,13412489.047758015,0.0 
 02/05  05:00:00,15593861.040066933,2326991.86639299,2326991.86639299,2326991.86639299,13072341.002347391,0.0 
 02/05  06:00:00,17597827.874169484,2888368.680950925,2888368.680950925,2888368.680950925,12802827.743271422,1705141.3394537466 
 02/05  07:00:00,17861702.87974013,3455726.295687276,3455726.295687276,3455726.295687276,12594139.430142721,1796842.2080123338 
 02/05  08:00:00,18562753.703915894,3804342.957438114,3804342.957438114,3804342.957438114,12908395.731673881,1836626.6702522924 
 02/05  09:00:00,18279076.182318635,3331560.1762823085,3331560.1762823085,3331560.1762823085,13096130.327084994,1845494.8073486257 
