Time,Unit,Value
11/27/2021 2:14,C,16.296
11/27/2021 2:19,C,16.296
11/27/2021 2:24,C,16.296
11/27/2021 2:29,C,16.234
11/27/2021 2:34,C,16.234
11/27/2021 2:39,C,16.296
11/27/2021 2:44,C,16.296
11/27/2021 2:49,C,16.296
11/27/2021 2:54,C,16.296
11/27/2021 2:59,C,16.234
11/27/2021 3:04,C,16.296
11/27/2021 3:09,C,16.296
11/27/2021 3:14,C,16.296
11/27/2021 3:19,C,16.296
11/27/2021 3:24,C,16.296
11/27/2021 3:29,C,16.296
11/27/2021 3:34,C,16.296
11/27/2021 3:39,C,16.234
11/27/2021 3:44,C,16.296
11/27/2021 3:49,C,16.296
11/27/2021 3:54,C,16.234
11/27/2021 3:59,C,16.234
11/27/2021 4:04,C,16.296
11/27/2021 4:09,C,16.296
11/27/2021 4:14,C,16.234
11/27/2021 4:19,C,16.296
11/27/2021 4:24,C,16.296
11/27/2021 4:29,C,16.234
11/27/2021 4:34,C,16.234
11/27/2021 4:39,C,16.296
11/27/2021 4:44,C,16.296
11/27/2021 4:49,C,16.234
11/27/2021 4:54,C,16.296
11/27/2021 4:59,C,16.234
11/27/2021 5:04,C,16.234
11/27/2021 5:09,C,16.296
11/27/2021 5:14,C,16.296
11/27/2021 5:19,C,16.234
11/27/2021 5:24,C,16.234
11/27/2021 5:29,C,16.296
11/27/2021 5:34,C,16.296
11/27/2021 5:39,C,16.234
11/27/2021 5:44,C,16.234
11/27/2021 5:49,C,16.296
11/27/2021 5:54,C,16.234
11/27/2021 5:59,C,16.234
11/27/2021 6:04,C,16.296
11/27/2021 6:09,C,16.234
11/27/2021 6:14,C,16.234
11/27/2021 6:19,C,16.296
11/27/2021 6:24,C,16.296
11/27/2021 6:29,C,16.234
11/27/2021 6:34,C,16.234
11/27/2021 6:39,C,16.296
11/27/2021 6:44,C,16.234
11/27/2021 6:49,C,16.234
11/27/2021 6:54,C,16.234
11/27/2021 6:59,C,16.296
11/27/2021 7:04,C,16.296
11/27/2021 7:09,C,16.234
11/27/2021 7:14,C,16.296
11/27/2021 7:19,C,16.296
11/27/2021 7:24,C,16.234
11/27/2021 7:29,C,16.296
11/27/2021 7:34,C,16.296
11/27/2021 7:39,C,16.296
11/27/2021 7:44,C,16.296
11/27/2021 7:49,C,16.296
11/27/2021 7:54,C,16.359
11/27/2021 7:59,C,16.296
11/27/2021 8:04,C,16.296
11/27/2021 8:09,C,16.359
11/27/2021 8:14,C,16.296
11/27/2021 8:19,C,16.296
11/27/2021 8:24,C,16.359
11/27/2021 8:29,C,16.296
11/27/2021 8:34,C,16.359
11/27/2021 8:39,C,16.359
11/27/2021 8:44,C,16.359
11/27/2021 8:49,C,16.359
11/27/2021 8:54,C,16.296
11/27/2021 8:59,C,16.359
11/27/2021 9:04,C,16.359
11/27/2021 9:09,C,16.359
11/27/2021 9:14,C,16.359
11/27/2021 9:19,C,16.359
11/27/2021 9:24,C,16.359
11/27/2021 9:29,C,16.359
11/27/2021 9:34,C,16.296
11/27/2021 9:39,C,16.359
11/27/2021 9:44,C,16.359
11/27/2021 9:49,C,16.359
11/27/2021 9:54,C,16.359
11/27/2021 9:59,C,16.359
11/27/2021 10:04,C,16.359
11/27/2021 10:09,C,16.359
11/27/2021 10:14,C,16.359
11/27/2021 10:19,C,16.359
11/27/2021 10:24,C,16.359
11/27/2021 10:29,C,16.421
11/27/2021 10:34,C,16.359
11/27/2021 10:39,C,16.421
11/27/2021 10:44,C,16.421
11/27/2021 10:49,C,16.359
11/27/2021 10:54,C,16.421
11/27/2021 10:59,C,16.421
11/27/2021 11:04,C,16.359
11/27/2021 11:09,C,16.421
11/27/2021 11:14,C,16.421
11/27/2021 11:19,C,16.421
11/27/2021 11:24,C,16.484
11/27/2021 11:29,C,16.421
11/27/2021 11:34,C,16.484
11/27/2021 11:39,C,16.421
11/27/2021 11:44,C,16.421
11/27/2021 11:49,C,16.421
11/27/2021 11:54,C,16.421
11/27/2021 11:59,C,16.484
11/27/2021 12:04,C,16.421
11/27/2021 12:09,C,16.421
11/27/2021 12:14,C,16.484
11/27/2021 12:19,C,16.421
11/27/2021 12:24,C,16.484
11/27/2021 12:29,C,16.484
11/27/2021 12:34,C,16.547
11/27/2021 12:39,C,16.547
11/27/2021 12:44,C,16.484
11/27/2021 12:49,C,16.547
11/27/2021 12:54,C,16.547
11/27/2021 12:59,C,16.547
11/27/2021 13:04,C,16.609
11/27/2021 13:09,C,16.609
11/27/2021 13:14,C,16.609
11/27/2021 13:19,C,16.672
11/27/2021 13:24,C,16.672
11/27/2021 13:29,C,16.672
11/27/2021 13:34,C,16.734
11/27/2021 13:39,C,16.672
11/27/2021 13:44,C,16.734
11/27/2021 13:49,C,16.734
11/27/2021 13:54,C,16.797
11/27/2021 13:59,C,16.734
11/27/2021 14:04,C,16.797
11/27/2021 14:09,C,16.734
11/27/2021 14:14,C,16.734
11/27/2021 14:19,C,16.797
11/27/2021 14:24,C,16.734
11/27/2021 14:29,C,16.797
11/27/2021 14:34,C,16.734
11/27/2021 14:39,C,16.797
11/27/2021 14:44,C,16.797
11/27/2021 14:49,C,16.797
11/27/2021 14:54,C,16.86
11/27/2021 14:59,C,16.86
11/27/2021 15:04,C,16.922
11/27/2021 15:09,C,16.86
11/27/2021 15:14,C,16.86
11/27/2021 15:19,C,16.86
11/27/2021 15:24,C,16.797
11/27/2021 15:29,C,16.86
11/27/2021 15:34,C,16.797
11/27/2021 15:39,C,16.797
11/27/2021 15:44,C,16.86
11/27/2021 15:49,C,16.734
11/27/2021 15:54,C,16.734
11/27/2021 15:59,C,16.734
11/27/2021 16:04,C,16.734
11/27/2021 16:09,C,16.797
11/27/2021 16:14,C,16.734
11/27/2021 16:19,C,16.734
11/27/2021 16:24,C,16.672
11/27/2021 16:29,C,16.672
11/27/2021 16:34,C,16.734
11/27/2021 16:39,C,16.672
11/27/2021 16:44,C,16.609
11/27/2021 16:49,C,16.672
11/27/2021 16:54,C,16.609
11/27/2021 16:59,C,16.547
11/27/2021 17:04,C,16.609
11/27/2021 17:09,C,16.609
11/27/2021 17:14,C,16.672
11/27/2021 17:19,C,16.86
11/27/2021 17:24,C,16.86
11/27/2021 17:29,C,16.985
11/27/2021 17:34,C,16.985
11/27/2021 17:39,C,17.047
11/27/2021 17:44,C,16.985
11/27/2021 17:49,C,16.985
11/27/2021 17:54,C,17.047
11/27/2021 17:59,C,16.985
11/27/2021 18:04,C,17.11
11/27/2021 18:09,C,17.047
11/27/2021 18:14,C,16.985
11/27/2021 18:19,C,17.047
11/27/2021 18:24,C,16.985
11/27/2021 18:29,C,17.047
11/27/2021 18:34,C,16.985
11/27/2021 18:39,C,17.047
11/27/2021 18:44,C,16.985
11/27/2021 18:49,C,16.985
11/27/2021 18:54,C,16.985
11/27/2021 18:59,C,16.922
11/27/2021 19:04,C,16.922
11/27/2021 19:09,C,16.86
11/27/2021 19:14,C,16.797
11/27/2021 19:19,C,16.797
11/27/2021 19:24,C,16.797
11/27/2021 19:29,C,16.86
11/27/2021 19:34,C,16.797
11/27/2021 19:39,C,16.734
11/27/2021 19:44,C,16.797
11/27/2021 19:49,C,16.797
11/27/2021 19:54,C,16.797
11/27/2021 19:59,C,16.734
11/27/2021 20:04,C,16.797
11/27/2021 20:09,C,16.797
11/27/2021 20:14,C,16.734
11/27/2021 20:19,C,19.05
