Time,Unit,Value
11/27/2021 2:43,C,16.443
11/27/2021 2:48,C,16.443
11/27/2021 2:53,C,16.443
11/27/2021 2:58,C,16.443
11/27/2021 3:03,C,16.443
11/27/2021 3:08,C,16.443
11/27/2021 3:13,C,16.443
11/27/2021 3:18,C,16.506
11/27/2021 3:23,C,16.506
11/27/2021 3:28,C,16.443
11/27/2021 3:33,C,16.443
11/27/2021 3:38,C,16.443
11/27/2021 3:43,C,16.443
11/27/2021 3:48,C,16.443
11/27/2021 3:53,C,16.443
11/27/2021 3:58,C,16.443
11/27/2021 4:03,C,16.443
11/27/2021 4:08,C,16.443
11/27/2021 4:13,C,16.443
11/27/2021 4:18,C,16.443
11/27/2021 4:23,C,16.443
11/27/2021 4:28,C,16.443
11/27/2021 4:33,C,16.443
11/27/2021 4:38,C,16.443
11/27/2021 4:43,C,16.443
11/27/2021 4:48,C,16.443
11/27/2021 4:53,C,16.443
11/27/2021 4:58,C,16.443
11/27/2021 5:03,C,16.38
11/27/2021 5:08,C,16.443
11/27/2021 5:13,C,16.443
11/27/2021 5:18,C,16.443
11/27/2021 5:23,C,16.38
11/27/2021 5:28,C,16.443
11/27/2021 5:33,C,16.443
11/27/2021 5:38,C,16.443
11/27/2021 5:43,C,16.38
11/27/2021 5:48,C,16.443
11/27/2021 5:53,C,16.38
11/27/2021 5:58,C,16.38
11/27/2021 6:03,C,16.443
11/27/2021 6:08,C,16.443
11/27/2021 6:13,C,16.38
11/27/2021 6:18,C,16.443
11/27/2021 6:23,C,16.443
11/27/2021 6:28,C,16.443
11/27/2021 6:33,C,16.38
11/27/2021 6:38,C,16.443
11/27/2021 6:43,C,16.443
11/27/2021 6:48,C,16.38
11/27/2021 6:53,C,16.443
11/27/2021 6:58,C,16.443
11/27/2021 7:03,C,16.443
11/27/2021 7:08,C,16.443
11/27/2021 7:13,C,16.443
11/27/2021 7:18,C,16.506
11/27/2021 7:23,C,16.443
11/27/2021 7:28,C,16.443
11/27/2021 7:33,C,16.506
11/27/2021 7:38,C,16.506
11/27/2021 7:43,C,16.506
11/27/2021 7:48,C,16.506
11/27/2021 7:53,C,16.568
11/27/2021 7:58,C,16.506
11/27/2021 8:03,C,16.506
11/27/2021 8:08,C,16.568
11/27/2021 8:13,C,16.506
11/27/2021 8:18,C,16.506
11/27/2021 8:23,C,16.568
11/27/2021 8:28,C,16.506
11/27/2021 8:33,C,16.568
11/27/2021 8:38,C,16.568
11/27/2021 8:43,C,16.568
11/27/2021 8:48,C,16.568
11/27/2021 8:53,C,16.568
11/27/2021 8:58,C,16.568
11/27/2021 9:03,C,16.568
11/27/2021 9:08,C,16.568
11/27/2021 9:13,C,16.568
11/27/2021 9:18,C,16.568
11/27/2021 9:23,C,16.568
11/27/2021 9:28,C,16.568
11/27/2021 9:33,C,16.568
11/27/2021 9:38,C,16.568
11/27/2021 9:43,C,16.568
11/27/2021 9:48,C,16.568
11/27/2021 9:53,C,16.568
11/27/2021 9:58,C,16.568
11/27/2021 10:03,C,16.568
11/27/2021 10:08,C,16.568
11/27/2021 10:13,C,16.631
11/27/2021 10:18,C,16.631
11/27/2021 10:23,C,16.568
11/27/2021 10:28,C,16.631
11/27/2021 10:33,C,16.631
11/27/2021 10:38,C,16.631
11/27/2021 10:43,C,16.631
11/27/2021 10:48,C,16.631
11/27/2021 10:53,C,16.631
11/27/2021 10:58,C,16.631
11/27/2021 11:03,C,16.631
11/27/2021 11:08,C,16.631
11/27/2021 11:13,C,16.631
11/27/2021 11:18,C,16.631
11/27/2021 11:23,C,16.693
11/27/2021 11:28,C,16.631
11/27/2021 11:33,C,16.693
11/27/2021 11:38,C,16.631
11/27/2021 11:43,C,16.631
11/27/2021 11:48,C,16.693
11/27/2021 11:53,C,16.631
11/27/2021 11:58,C,16.693
11/27/2021 12:03,C,16.693
11/27/2021 12:08,C,16.631
11/27/2021 12:13,C,16.693
11/27/2021 12:18,C,16.693
11/27/2021 12:23,C,16.693
11/27/2021 12:28,C,16.693
11/27/2021 12:33,C,16.756
11/27/2021 12:38,C,16.756
11/27/2021 12:43,C,16.756
11/27/2021 12:48,C,16.756
11/27/2021 12:53,C,16.756
11/27/2021 12:58,C,16.756
11/27/2021 13:03,C,16.819
11/27/2021 13:08,C,16.819
11/27/2021 13:13,C,16.819
11/27/2021 13:18,C,16.881
11/27/2021 13:23,C,16.944
11/27/2021 13:28,C,16.881
11/27/2021 13:33,C,17.006
11/27/2021 13:38,C,16.944
11/27/2021 13:43,C,16.944
11/27/2021 13:48,C,17.006
11/27/2021 13:53,C,17.006
11/27/2021 13:58,C,17.006
11/27/2021 14:03,C,17.006
11/27/2021 14:08,C,17.006
11/27/2021 14:13,C,17.006
11/27/2021 14:18,C,17.006
11/27/2021 14:23,C,17.006
11/27/2021 14:28,C,17.006
11/27/2021 14:33,C,17.006
11/27/2021 14:38,C,17.006
11/27/2021 14:43,C,17.069
11/27/2021 14:48,C,17.006
11/27/2021 14:53,C,17.069
11/27/2021 14:58,C,17.069
11/27/2021 15:03,C,17.069
11/27/2021 15:08,C,17.132
11/27/2021 15:13,C,17.069
11/27/2021 15:18,C,17.132
11/27/2021 15:23,C,17.069
11/27/2021 15:28,C,17.069
11/27/2021 15:33,C,17.069
11/27/2021 15:38,C,17.006
11/27/2021 15:43,C,17.069
11/27/2021 15:48,C,17.006
11/27/2021 15:53,C,17.006
11/27/2021 15:58,C,17.006
11/27/2021 16:03,C,17.006
11/27/2021 16:08,C,17.006
11/27/2021 16:13,C,17.006
11/27/2021 16:18,C,16.944
11/27/2021 16:23,C,16.944
11/27/2021 16:28,C,16.944
11/27/2021 16:33,C,16.944
11/27/2021 16:38,C,16.944
11/27/2021 16:43,C,16.881
11/27/2021 16:48,C,16.944
11/27/2021 16:53,C,16.881
11/27/2021 16:58,C,16.881
11/27/2021 17:03,C,16.881
11/27/2021 17:08,C,16.881
11/27/2021 17:13,C,16.944
11/27/2021 17:18,C,17.069
11/27/2021 17:23,C,17.194
11/27/2021 17:28,C,17.319
11/27/2021 17:33,C,17.382
11/27/2021 17:38,C,17.445
11/27/2021 17:43,C,17.445
11/27/2021 17:48,C,17.445
11/27/2021 17:53,C,17.507
11/27/2021 17:58,C,17.507
11/27/2021 18:03,C,17.507
11/27/2021 18:08,C,17.507
11/27/2021 18:13,C,17.507
11/27/2021 18:18,C,17.507
11/27/2021 18:23,C,17.507
11/27/2021 18:28,C,17.507
11/27/2021 18:33,C,17.445
11/27/2021 18:38,C,17.445
11/27/2021 18:43,C,17.445
11/27/2021 18:48,C,17.445
11/27/2021 18:53,C,17.382
11/27/2021 18:58,C,17.319
11/27/2021 19:03,C,17.319
11/27/2021 19:08,C,17.257
11/27/2021 19:13,C,17.194
11/27/2021 19:18,C,17.257
11/27/2021 19:23,C,17.194
11/27/2021 19:28,C,17.194
11/27/2021 19:33,C,17.194
11/27/2021 19:38,C,17.132
11/27/2021 19:43,C,17.132
11/27/2021 19:48,C,17.132
11/27/2021 19:53,C,17.194
11/27/2021 19:58,C,17.132
11/27/2021 20:03,C,17.132
11/27/2021 20:08,C,17.194
11/27/2021 20:13,C,17.132
11/27/2021 20:18,C,17.132
