Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/09  10:00:00,17560221.04182022,3145052.4172653225,3145052.4172653225,3145052.4172653225,10748780.094151726,3662372.0270376923 
 02/09  11:00:00,14424066.715854125,3201316.809840188,3201316.809840188,3201316.809840188,9413923.047398837,1804810.3552496177 
 02/09  12:00:00,14341252.784503417,3245056.7517732778,3245056.7517732778,3245056.7517732778,9313336.215934537,1778843.3134301193 
 02/09  13:00:00,12302156.12204555,3197289.398662933,3197289.398662933,3197289.398662933,9100850.220017135,0.0 
 02/09  14:00:00,13430476.18528657,3143544.016284607,3143544.016284607,3143544.016284607,8537067.460730294,1745848.2049061873 
 02/09  15:00:00,13752467.090448761,3152610.4832543777,3152610.4832543777,3152610.4832543777,8861070.592871094,1734769.510957804 
 02/09  16:00:00,14958200.054409426,3436226.8211706067,3436226.8211706067,3436226.8211706067,9785289.933182472,1729721.3608895107 
 02/09  17:00:00,15943341.127614973,4368891.063756271,4368891.063756271,4368891.063756271,11559455.1179609,0.0 
 02/09  18:00:00,19510192.965096384,5514884.4344747625,5514884.4344747625,5514884.4344747625,12205787.939930707,1768634.7731904075 
 02/09  19:00:00,20565849.753077436,5936377.747743254,5936377.747743254,5936377.747743254,12618293.011611229,1794961.7042227946 
 02/09  20:00:00,20656437.472552,5860851.394397255,5860851.394397255,5860851.394397255,12774808.473640822,1801517.5094338541 
 02/09  21:00:00,21607253.854440313,5788324.826793473,5788324.826793473,5788324.826793473,13812779.509362897,1786889.423203877 
 02/09  22:00:00,22344555.716855187,5275040.848512863,5275040.848512863,5275040.848512863,15091388.578536138,1766461.037453576 
 02/09  23:00:00,22457430.64015481,4175767.1653783405,4175767.1653783405,4175767.1653783405,16347777.84376308,1732663.28741103 
 02/09  24:00:00,21239403.540730968,3228431.3064444675,3228431.3064444675,3228431.3064444675,17817515.130524077,0.0 
 02/10  01:00:00,23432964.68600414,2498479.0097388276,2498479.0097388276,2498479.0097388276,19077917.280008413,1666324.4951868586 
 02/10  02:00:00,22505364.28425139,2287908.203727021,2287908.203727021,2287908.203727021,20027212.17945433,0.0 
 02/10  03:00:00,22361746.26988536,2218387.455766968,2218387.455766968,2218387.455766968,19953114.913048353,0.0 
 02/10  04:00:00,21783487.825244382,2167160.80380385,2167160.80380385,2167160.80380385,19426083.120370492,0.0 
 02/10  05:00:00,22616998.425129868,2326991.86639299,2326991.86639299,2326991.86639299,20095478.387410328,0.0 
 02/10  06:00:00,25227761.70324156,2888368.680950925,2888368.680950925,2888368.680950925,20433016.21369784,1704886.698099409 
 02/10  07:00:00,26407810.142041333,3455726.295687276,3455726.295687276,3455726.295687276,21140176.1939578,1796912.7064984615 
 02/10  08:00:00,23603904.121466924,3804342.957438114,3804342.957438114,3804342.957438114,17949869.18714196,1836303.6323352414 
 02/10  09:00:00,19790729.200200334,3331560.1762823085,3331560.1762823085,3331560.1762823085,14607851.160267277,1845426.9920480433 
 02/10  10:00:00,19618976.732700523,3145052.4172653225,3145052.4172653225,3145052.4172653225,14319074.608696233,2150833.2033734857 
 02/10  11:00:00,20267619.230916157,3201316.809840188,3201316.809840188,3201316.809840188,13959156.579681605,3103129.338028883 
 02/10  12:00:00,17318460.80272636,3245056.7517732778,3245056.7517732778,3245056.7517732778,13597810.034675172,471577.51291242626 
 02/10  13:00:00,17604111.908868857,3197289.398662933,3197289.398662933,3197289.398662933,12924651.274370907,1478154.7324695382 
 02/10  14:00:00,17649635.594331164,3143544.016284607,3143544.016284607,3143544.016284607,12756258.621470269,1745816.4532108037 
 02/10  15:00:00,17642300.242322817,3152610.4832543777,3152610.4832543777,3152610.4832543777,12750839.84651623,1734833.4091867297 
 02/10  16:00:00,16944571.04860149,3436226.8211706067,3436226.8211706067,3436226.8211706067,13501382.288264047,0.0 
 02/10  17:00:00,21265268.071913324,4368891.063756271,4368891.063756271,4368891.063756271,15137028.706686223,1744353.355573027 
 02/10  18:00:00,23519212.68449999,5514884.4344747625,5514884.4344747625,5514884.4344747625,16215083.598568194,1768358.8339565238 
 02/10  19:00:00,24333834.24226934,5936377.747743254,5936377.747743254,5936377.747743254,16386021.096889526,1795218.1081363999 
 02/10  20:00:00,24315568.519240253,5860851.394397255,5860851.394397255,5860851.394397255,16433948.823002016,1801508.2067609075 
 02/10  21:00:00,25585998.73585201,5788324.826793473,5788324.826793473,5788324.826793473,17791703.56669066,1786710.2472878022 
 02/10  22:00:00,26246775.857868165,5275040.848512863,5275040.848512863,5275040.848512863,18993471.13211152,1766598.6248911736 
 02/10  23:00:00,27017949.966993842,4175767.1653783405,4175767.1653783405,4175767.1653783405,20908360.12881847,1732600.3291946782 
 02/10  24:00:00,24665880.939572,3228431.3064444675,3228431.3064444675,3228431.3064444675,21243992.529365104,0.0 
 02/11  01:00:00,24508550.312305957,2498479.0097388276,2498479.0097388276,2498479.0097388276,21819827.401497085,0.0 
 02/11  02:00:00,27282066.546359036,2287908.203727021,2287908.203727021,2287908.203727021,23150546.044402678,1653368.3971592986 
 02/11  03:00:00,27039044.4010699,2218387.455766968,2218387.455766968,2218387.455766968,24630413.04423289,0.0 
 02/11  04:00:00,28713216.90620647,2167160.80380385,2167160.80380385,2167160.80380385,26355812.20133258,0.0 
 02/11  05:00:00,28058299.638371274,2326991.86639299,2326991.86639299,2326991.86639299,25536779.60065173,0.0 
 02/11  06:00:00,29037749.79739957,2888368.680950925,2888368.680950925,2888368.680950925,24242913.177351806,1704977.82860345 
 02/11  07:00:00,30731906.82020493,3455726.295687276,3455726.295687276,3455726.295687276,25464821.12142063,1796364.45719922 
 02/11  08:00:00,28653043.363410067,3804342.957438114,3804342.957438114,3804342.957438114,22999313.145761214,1835998.915659134 
 02/11  09:00:00,24205261.175816372,3331560.1762823085,3331560.1762823085,3331560.1762823085,19022911.263063494,1844898.8648678646 
 02/11  10:00:00,21588457.854354613,3145052.4172653225,3145052.4172653225,3145052.4172653225,16608484.975622417,1830903.9581013892 
 02/11  11:00:00,20563601.678366587,3201316.809840188,3201316.809840188,3201316.809840188,15553615.037340846,1804653.327820072 
 02/11  12:00:00,20918371.93688723,3245056.7517732778,3245056.7517732778,3245056.7517732778,15890615.426201977,1778683.2555464946 
 02/11  13:00:00,20953047.38714717,3197289.398662933,3197289.398662933,3197289.398662933,15993320.517051267,1758420.9680674882 
 02/11  14:00:00,21115645.006996557,3143544.016284607,3143544.016284607,3143544.016284607,16222298.70167389,1745785.7856725764 
 02/11  15:00:00,23248057.945624374,3152610.4832543777,3152610.4832543777,3152610.4832543777,18356637.301691476,1734793.6573130356 
 02/11  16:00:00,23508880.032472827,3436226.8211706067,3436226.8211706067,3436226.8211706067,20065691.27213538,0.0 
 02/11  17:00:00,25775658.915605485,4368891.063756271,4368891.063756271,4368891.063756271,19647452.115226068,1744320.790725345 
 02/11  18:00:00,27096565.361109063,5514884.4344747625,5514884.4344747625,5514884.4344747625,19792625.18806561,1768169.921068185 
 02/11  19:00:00,27600606.570414912,5936377.747743254,5936377.747743254,5936377.747743254,19653143.525594767,1794868.007576729 
 02/11  20:00:00,27279566.142233774,5860851.394397255,5860851.394397255,5860851.394397255,19398474.724540673,1800979.9282157733 
 02/11  21:00:00,27895964.036578793,5788324.826793473,5788324.826793473,5788324.826793473,20101931.513919655,1786447.6007855933 
 02/11  22:00:00,27481946.511001606,5275040.848512863,5275040.848512863,5275040.848512863,20228663.68831926,1766576.7218168704 
 02/11  23:00:00,26934074.9816304,4175767.1653783405,4175767.1653783405,4175767.1653783405,20824531.54548548,1732553.927164215 
 02/11  24:00:00,25786481.05633411,3228431.3064444675,3228431.3064444675,3228431.3064444675,22364592.646127224,0.0 
 02/12  01:00:00,26351675.311341204,2498479.0097388276,2498479.0097388276,2498479.0097388276,23662952.400532335,0.0 
 02/12  02:00:00,27241867.230562057,2287908.203727021,2287908.203727021,2287908.203727021,24763715.125765,0.0 
 02/12  03:00:00,28957539.982329167,2218387.455766968,2218387.455766968,2218387.455766968,24901010.51074164,1647898.1147505222 
 02/12  04:00:00,27465746.823070362,2167160.80380385,2167160.80380385,2167160.80380385,25108342.118196473,0.0 
 02/12  05:00:00,29000557.986489303,2326991.86639299,2326991.86639299,2326991.86639299,26479037.94876976,0.0 
 02/12  06:00:00,30732397.88173604,2888368.680950925,2888368.680950925,2888368.680950925,25937633.085331015,1704906.004960713 
 02/12  07:00:00,30039253.855781935,3455726.295687276,3455726.295687276,3455726.295687276,24771914.32734542,1796618.286851439 
 02/12  08:00:00,28730055.654548153,3804342.957438114,3804342.957438114,3804342.957438114,23076078.899044402,1836245.4535140325 
 02/12  09:00:00,25035790.840780735,3331560.1762823085,3331560.1762823085,3331560.1762823085,19853212.440694205,1845127.3522015123 
 02/12  10:00:00,25083867.50555126,3145052.4172653225,3145052.4172653225,3145052.4172653225,20104156.712501235,1830641.8724192267 
 02/12  11:00:00,24607598.250367787,3201316.809840188,3201316.809840188,3201316.809840188,19597505.74520931,1804759.1919528076 
 02/12  12:00:00,22506747.491682198,3245056.7517732778,3245056.7517732778,3245056.7517732778,17479473.88489119,1778200.3516522474 
 02/12  13:00:00,22956734.579260018,3197289.398662933,3197289.398662933,3197289.398662933,17996802.380737312,1758626.2964942923 
 02/12  14:00:00,23280765.45999074,3143544.016284607,3143544.016284607,3143544.016284607,18387825.627042625,1745379.31329803 
 02/12  15:00:00,23582797.666581552,3152610.4832543777,3152610.4832543777,3152610.4832543777,18691433.197121035,1734737.4828406598 
 02/12  16:00:00,22835228.823427178,3436226.8211706067,3436226.8211706067,3436226.8211706067,19392040.063089736,0.0 
 02/12  17:00:00,27050978.352771685,4368891.063756271,4368891.063756271,4368891.063756271,20923002.823846113,1744089.5192714976 
 02/12  18:00:00,28341804.044163138,5514884.4344747625,5514884.4344747625,5514884.4344747625,21037691.460750278,1768342.331437588 
 02/12  19:00:00,28353489.48651419,5936377.747743254,5936377.747743254,5936377.747743254,20406004.827657487,1794889.6216132885 
 02/12  20:00:00,28710417.03698885,5860851.394397255,5860851.394397255,5860851.394397255,20829069.798842464,1801235.7486690562 
 02/12  21:00:00,29765629.16335983,5788324.826793473,5788324.826793473,5788324.826793473,21971443.876383696,1786600.3651025905 
 02/12  22:00:00,30341042.013746344,5275040.848512863,5275040.848512863,5275040.848512863,23088254.524603005,1766081.388277859 
 02/12  23:00:00,28466876.637473196,4175767.1653783405,4175767.1653783405,4175767.1653783405,24089887.128492497,0.0 
 02/12  24:00:00,31528557.85466758,3228431.3064444675,3228431.3064444675,3228431.3064444675,26408676.52690663,1697992.9175540658 
 02/13  01:00:00,30381979.402548343,2519341.8750856025,2519341.8750856025,2519341.8750856025,27672393.6263927,0.0 
 02/13  02:00:00,29959776.333423167,2300485.626558334,2300485.626558334,2300485.626558334,27469046.8057948,0.0 
 02/13  03:00:00,31596159.42884233,2226600.0926204654,2226600.0926204654,2226600.0926204654,27530869.303693574,1648446.1314582461 
 02/13  04:00:00,29754240.507027842,2171740.4070940726,2171740.4070940726,2171740.4070940726,27392256.198863737,0.0 
 02/13  05:00:00,29956687.568318393,2335718.210080423,2335718.210080423,2335718.210080423,27426441.186911415,0.0 
 02/13  06:00:00,31364337.38971489,2902111.397117286,2902111.397117286,2902111.397117286,28260735.882104214,0.0 
 02/13  07:00:00,33900780.90429399,3490045.529346395,3490045.529346395,3490045.529346395,27735700.569939256,2660039.8591105365 
 02/13  08:00:00,32640291.629016645,3872409.4070758065,3872409.4070758065,3872409.4070758065,25946420.070176505,2808073.807212724 
 02/13  09:00:00,32298443.06644975,3436548.288166884,3436548.288166884,3436548.288166884,26997994.17045431,1858009.736225847 
 02/13  10:00:00,32387717.158227745,3287629.4627914913,3287629.4627914913,3287629.4627914913,27250642.121579584,1845429.0704911915 
 02/13  11:00:00,30835470.957406826,3359522.254572048,3359522.254572048,3359522.254572048,25240946.062116876,2230986.1373524233 
 02/13  12:00:00,27860322.80775968,3405817.7973429887,3405817.7973429887,3405817.7973429887,22670573.32055174,1779915.1864994671 
 02/13  13:00:00,25029190.98589315,3343416.5845005065,3343416.5845005065,3343416.5845005065,20303677.259357173,1378080.6386699872 
 02/13  14:00:00,24240285.354038253,3277253.218523652,3277253.218523652,3277253.218523652,19204215.995827835,1754799.6363212825 
 02/13  15:00:00,22780816.763593502,3272159.2094632606,3272159.2094632606,3272159.2094632606,17761759.94290929,1742881.1078554676 
 02/13  16:00:00,23220151.499990977,3549357.552769049,3549357.552769049,3549357.552769049,17926998.22094313,1736833.787111961 
 02/13  17:00:00,24779270.237902276,4479188.816479392,4479188.816479392,4479188.816479392,20285086.47552508,0.0 
 02/13  18:00:00,28342874.00551839,5624286.233621349,5624286.233621349,5624286.233621349,20921259.528922573,1776442.4254739652 
 02/13  19:00:00,27700109.526949897,6045788.3062472865,6045788.3062472865,6045788.3062472865,19634444.9817443,1803658.9494581535 
 02/13  20:00:00,28957880.22656741,5971945.160957614,5971945.160957614,5971945.160957614,19856331.040290065,2910343.9302396607 
 02/13  21:00:00,29261049.09300041,5899533.255808762,5899533.255808762,5899533.255808762,20890365.499596536,2251890.2425150434 
 02/13  22:00:00,27132252.343192197,5386254.039457358,5386254.039457358,5386254.039457358,21289339.581734493,244993.4696477308 
 02/13  23:00:00,6355955.979792779,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,1737661.3836627528 
 02/13  24:00:00,5328070.360301166,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,1703699.9892878605 
 02/14  01:00:00,2863871.4904413554,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,0.0 
 02/14  02:00:00,4147720.359090144,2300485.626558334,2300485.626558334,2300485.626558334,1656990.8314617719,0.0 
 02/14  03:00:00,8478550.102528002,2226600.0926204654,2226600.0926204654,2226600.0926204654,6061706.1088375,0.0 
 02/14  04:00:00,11812850.282566652,2171740.4070940726,2171740.4070940726,2171740.4070940726,7797403.176947491,1653462.7974550491 
 02/14  05:00:00,11516076.347274408,2335718.210080423,2335718.210080423,2335718.210080423,8985829.96586743,0.0 
 02/14  06:00:00,12861608.465400804,2902111.397117286,2902111.397117286,2902111.397117286,9758006.95779013,0.0 
 02/14  07:00:00,15987346.95771536,3490045.529346395,3490045.529346395,3490045.529346395,10677858.78233357,1804447.7001375938 
 02/14  08:00:00,17487572.398975983,3872409.4070758065,3872409.4070758065,3872409.4070758065,9903789.629147857,3697985.018200713 
 02/14  09:00:00,16459928.113496723,3436548.288166884,3436548.288166884,3436548.288166884,11154899.092477288,1862589.8612498438 
 02/14  10:00:00,17234577.349997688,3287629.4627914913,3287629.4627914913,3287629.4627914913,12092561.00057303,1850370.3832676867 
 02/14  11:00:00,17843651.146871798,3359522.254572048,3359522.254572048,3359522.254572048,12311535.52761866,2168576.8613156127 
 02/14  12:00:00,18161921.56169622,3405817.7973429887,3405817.7973429887,3405817.7973429887,12537420.232599199,2214667.0283885486 
 02/14  13:00:00,17012690.59992669,3343416.5845005065,3343416.5845005065,3343416.5845005065,12643215.126060374,1022042.3860003274 
 02/14  14:00:00,18299111.828313246,3277253.218523652,3277253.218523652,3277253.218523652,13258449.349953428,1759392.7564706837 
 02/14  15:00:00,19251336.84197315,3272159.2094632606,3272159.2094632606,3272159.2094632606,14228443.116520263,1746718.012624143 
 02/14  16:00:00,19089998.348312095,3549357.552769049,3549357.552769049,3549357.552769049,13792768.476725651,1740910.3796505593 
 02/14  17:00:00,20714012.239900503,4479188.816479392,4479188.816479392,4479188.816479392,14463413.853605036,1756414.6239182747 
 02/14  18:00:00,21891298.863949582,5624286.233621349,5624286.233621349,5624286.233621349,14895289.870735848,1350836.942091879 
 02/14  19:00:00,23063130.181433763,6045788.3062472865,6045788.3062472865,6045788.3062472865,14556230.37458041,2244894.21110591 
 02/14  20:00:00,23716126.046353295,5971945.160957614,5971945.160957614,5971945.160957614,15709893.974085152,1815026.8162304582 
 02/14  21:00:00,24740583.60869104,5899533.255808762,5899533.255808762,5899533.255808762,16821825.1149694,1799965.142832805 
 02/14  22:00:00,23264941.03973993,5386254.039457358,5386254.039457358,5386254.039457358,15888217.056413215,1778804.6915167423 
 02/14  23:00:00,19761181.450320512,4262786.538241955,4262786.538241955,4262786.538241955,15297172.568476196,0.0 
 02/14  24:00:00,23133107.827159096,3276627.552965166,3276627.552965166,3276627.552965166,17958253.10914042,1704770.0612910888 
 02/15  01:00:00,22451909.68382953,2498479.0097388276,2498479.0097388276,2498479.0097388276,19763186.773020666,0.0 
 02/15  02:00:00,22256250.89955654,2287908.203727021,2287908.203727021,2287908.203727021,19778098.794759482,0.0 
 02/15  03:00:00,25628214.722390607,2218387.455766968,2218387.455766968,2218387.455766968,21568185.225461103,1651398.140092499 
 02/15  04:00:00,25284926.850978386,2167160.80380385,2167160.80380385,2167160.80380385,22927522.146104496,0.0 
 02/15  05:00:00,26293271.083610326,2326991.86639299,2326991.86639299,2326991.86639299,23771751.045890786,0.0 
 02/15  06:00:00,28368948.70374371,2888368.680950925,2888368.680950925,2888368.680950925,23570337.78513794,1708752.1271614558 
 02/15  07:00:00,27665806.18462926,3455726.295687276,3455726.295687276,3455726.295687276,22394731.014961347,1800353.9280828377 
 02/15  08:00:00,26918224.91179048,3804342.957438114,3804342.957438114,3804342.957438114,21260451.546348296,1840042.0634524636 
 02/15  09:00:00,23528299.201227535,3331560.1762823085,3331560.1762823085,3331560.1762823085,18341607.85392525,1849240.2994172652 
 02/15  10:00:00,22509103.3403309,3145052.4172653225,3145052.4172653225,3145052.4172653225,17525005.04530437,1835029.3743957193 
