Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Air Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/05  19:00:00,11.208333333333334,22.651681359376585,11.352278412239782,8102086.582941266,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1795205.8314121393 
 02/05  20:00:00,9.65,22.191134956362948,10.000205104287998,8874776.772667015,5860851.394397255,5860851.394397255,5860851.394397255,993173.1048846594,1801492.1783050324 
 02/05  21:00:00,8.174999999999999,22.219259955866097,9.751246211253024,10690213.375494238,5788324.826793473,5788324.826793473,5788324.826793473,2895545.675015476,1787082.7786052194 
 02/05  22:00:00,6.658333333333334,22.222506395627224,8.894596807887373,11801422.479496218,5275040.848512863,5275040.848512863,5275040.848512863,4548060.0252594305,1766656.353371315 
 02/05  23:00:00,5.908333333333334,22.222473301524378,8.263322470669214,11831707.118072018,4175767.1653783405,4175767.1653783405,4175767.1653783405,6635544.527782435,819173.0813088845 
 02/05  24:00:00,6.983333333333333,22.222442678575288,8.60189727352364,12318706.053395642,3228431.3064444675,3228431.3064444675,3228431.3064444675,8002065.471453613,894752.1717351376 
 02/06  01:00:00,7.258333333333333,22.22240635100962,9.007028737173693,11793899.851737324,2519341.8750856025,2519341.8750856025,2519341.8750856025,9084314.075581685,0.0 
 02/06  02:00:00,6.45,22.22240301129658,8.495214530644235,12721506.57214079,2300485.626558334,2300485.626558334,2300485.626558334,10230777.044512419,0.0 
 02/06  03:00:00,5.5,22.22240267544636,7.863102249821231,15103669.790608522,2226600.0926204654,2226600.0926204654,2226600.0926204654,11038336.270294305,1648489.5266237112 
 02/06  04:00:00,6.050000000000001,22.22239789074403,7.838566492980387,13925221.82177712,2171740.4070940726,2171740.4070940726,2171740.4070940726,11563237.513613008,0.0 
 02/06  05:00:00,6.8,22.222391211417868,8.266989301590472,14064793.459062263,2335718.210080423,2335718.210080423,2335718.210080423,11534547.07765529,0.0 
 02/06  06:00:00,6.8,22.222395840968137,8.315837034774669,15217126.964238714,2902111.397117286,2902111.397117286,2902111.397117286,11003914.2655353,1109611.1910927398 
 02/06  07:00:00,6.8,22.22239480673423,8.63680728092266,16332922.043322502,3490045.529346395,3490045.529346395,3490045.529346395,10396334.735562053,2431546.832516251 
 02/06  08:00:00,7.091666666666666,22.222412511024743,8.706275111304272,15040724.052509595,3872409.4070758065,3872409.4070758065,3872409.4070758065,9309454.911031127,1845471.3898510523 
 02/06  09:00:00,7.3,22.222417681934758,9.241710255705962,13810233.149996217,3436548.288166884,3436548.288166884,3436548.288166884,8509269.33762205,1858524.652604579 
 02/06  10:00:00,7.3,22.222398468294372,9.924983118866555,13602491.636618625,3287629.4627914913,3287629.4627914913,3287629.4627914913,8464180.784004753,1846664.8864568972 
 02/06  11:00:00,8.233333333333333,22.222391334917237,10.876239210679243,14493642.30758617,3359522.254572048,3359522.254572048,3359522.254572048,7490848.26485105,3639255.2847975907 
 02/06  12:00:00,8.9,22.22243776398042,15.263141495527327,9573780.625238447,3405817.7973429887,3405817.7973429887,3405817.7973429887,4373049.7147797,1790896.6097502755 
 02/06  13:00:00,10.591666666666667,22.22055466288529,21.64774519635452,5390779.864815467,3343416.5845005065,3343416.5845005065,3343416.5845005065,2043346.7769494788,0.0 
 02/06  14:00:00,13.025,22.21899980823665,17.35404629614858,6737495.806121215,3277253.218523652,3277253.218523652,3277253.218523652,1700857.6956924326,1755368.3885396488 
 02/06  15:00:00,14.191666666666668,22.182829417551137,15.856802364196634,5894081.835476747,3272159.2094632606,3272159.2094632606,3272159.2094632606,874781.9548401074,1743124.167807897 
 02/06  16:00:00,13.816666666666668,22.204728871195638,15.18660049400341,6406118.719721942,3549357.552769049,3549357.552769049,3549357.552769049,1112574.9035396967,1737224.3242463605 
 02/06  17:00:00,12.466666666666669,22.222698763918384,13.69139254649392,9306551.574630933,4479188.816479392,4479188.816479392,4479188.816479392,3259962.9007188184,1552404.9115349215 
 02/06  18:00:00,11.158333333333331,22.22243172351577,12.254167955274506,9969574.213578157,5624286.233621349,5624286.233621349,5624286.233621349,4062404.4177525113,261997.74470378787 
 02/06  19:00:00,10.291666666666666,22.222457937816504,11.471938691870067,13424896.971231066,6045788.3062472865,6045788.3062472865,6045788.3062472865,4084879.311787424,3078012.0636961926 
 02/06  20:00:00,9.358333333333334,22.22246934287269,10.846518725518925,12776797.905992765,5971945.160957614,5971945.160957614,5971945.160957614,4301187.604705248,2284405.0452498333 
 02/06  21:00:00,8.316666666666666,22.222464414960527,10.074774069506574,12951104.80538639,5899533.255808762,5899533.255808762,5899533.255808762,5036394.95827367,1795916.4962238884 
 02/06  22:00:00,7.258333333333333,22.22246626371089,9.008314749095618,13985437.06516024,5386254.039457358,5386254.039457358,5386254.039457358,6612454.511040909,1775063.2623093603 
 02/06  23:00:00,5.75,22.222465738258407,8.000280682943243,12540895.383138206,4262786.538241955,4262786.538241955,4262786.538241955,8076886.501293893,0.0 
 02/06  24:00:00,4.066666666666666,22.222399773343152,6.9523558245698185,14817650.718419654,3276627.552965166,3276627.552965166,3276627.552965166,9646638.974158986,1700927.087533078 
 02/07  01:00:00,3.4,22.222463094093417,5.781759148862459,13604591.370085837,2519341.8750856025,2519341.8750856025,2519341.8750856025,10895005.593930198,0.0 
 02/07  02:00:00,3.4,22.222437255545497,6.097939599904007,13903149.29932189,2300485.626558334,2300485.626558334,2300485.626558334,11412419.771693517,0.0 
 02/07  03:00:00,2.466666666666667,22.222410435323237,6.136946624664627,14745971.766260419,2226600.0926204654,2226600.0926204654,2226600.0926204654,12329127.772569913,0.0 
 02/07  04:00:00,2.091666666666667,22.222419184663874,5.222520589521647,17255506.056553897,2171740.4070940726,2171740.4070940726,2171740.4070940726,13244185.411699297,1649336.336690489 
 02/07  05:00:00,2.65,22.222424912020784,4.876137487190441,16023593.00807903,2335718.210080423,2335718.210080423,2335718.210080423,13493346.626672054,0.0 
 02/07  06:00:00,2.9000000000000004,22.222422780480418,4.638626290838073,17090397.10353507,2902111.397117286,2902111.397117286,2902111.397117286,13986795.595924392,0.0 
 02/07  07:00:00,2.9000000000000004,22.222421055358478,5.057607460324085,18909415.91464859,3490045.529346395,3490045.529346395,3490045.529346395,13603534.294513768,1800841.1448906225 
 02/07  08:00:00,2.9000000000000004,22.22243017235841,5.7204892526502915,19533018.704122573,3872409.4070758065,3872409.4070758065,3872409.4070758065,11956866.911010798,3690354.041484359 
 02/07  09:00:00,3.1916666666666664,22.222444347119374,6.1131768680619265,16577492.373537341,3436548.288166884,3436548.288166884,3436548.288166884,11276484.940109573,1858568.2736581755 
 02/07  10:00:00,3.9833333333333343,22.222388418853438,7.620096573674431,14037213.689389752,3287629.4627914913,3287629.4627914913,3287629.4627914913,8899026.24461826,1846541.478614519 
 02/07  11:00:00,5.158333333333334,22.222426072809697,10.632983621507309,11050142.77392958,3359522.254572048,3359522.254572048,3359522.254572048,5867062.6823007595,1819541.333691291 
 02/07  12:00:00,6.983333333333333,22.22277945908694,13.631457649762751,9165632.885820467,3405817.7973429887,3405817.7973429887,3405817.7973429887,3964746.9157077833,1791051.6694042124 
 02/07  13:00:00,8.775,22.222829979560032,15.852529861275713,7915771.406823014,3343416.5845005065,3343416.5845005065,3343416.5845005065,2798651.4338749168,1769686.885082108 
 02/07  14:00:00,10.799999999999999,22.199183687120822,15.58104433982944,6176725.788709059,3277253.218523652,3277253.218523652,3277253.218523652,1140186.720667105,1755269.3461528197 
 02/07  15:00:00,12.441666666666668,22.210903186122682,15.03094632594424,5173622.342784673,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1743160.9156702163 
 02/07  16:00:00,13.191666666666668,22.209219458150944,14.660806786432298,4547102.163449157,3549357.552769049,3549357.552769049,3549357.552769049,427976.7613148731,562805.9101983992 
 02/07  17:00:00,13.691666666666668,22.215997285806754,14.83596036339848,7201143.4868951775,4479188.816479392,4479188.816479392,4479188.816479392,1522212.8857085668,1184746.8388094169 
 02/07  18:00:00,13.316666666666668,22.220664075335296,14.310951207544454,8846097.87578256,5624286.233621349,5624286.233621349,5624286.233621349,1423949.1205248288,1776976.7041358731 
 02/07  19:00:00,11.616666666666667,22.218516490875103,12.707994625215562,9869878.247436833,6045788.3062472865,6045788.3062472865,6045788.3062472865,1803589.1817488838,1804283.4699405031 
 02/07  20:00:00,10.700000000000001,22.222438882527157,11.951347107993612,10405787.127354389,5971945.160957614,5971945.160957614,5971945.160957614,2403306.332640757,1811275.5386759485 
 02/07  21:00:00,10.291666666666666,22.22243802248263,11.564842336684409,10904335.534141485,5899533.255808762,5899533.255808762,5899533.255808762,2989453.7863905877,1796088.3968620645 
 02/07  22:00:00,8.775,22.22241759287463,10.314291841568227,11857819.979065409,5386254.039457358,5386254.039457358,5386254.039457358,4484889.305945429,1775011.3813100103 
 02/07  23:00:00,9.533333333333333,22.222397791987017,10.492301781475497,11860737.073436085,4262786.538241955,4262786.538241955,4262786.538241955,5658622.615740317,1738105.5758514558 
 02/07  24:00:00,9.65,22.222403866418915,10.64458150572103,11656486.942742601,3276627.552965166,3276627.552965166,3276627.552965166,6485423.957480343,1700978.328534666 
 02/08  01:00:00,8.9,22.222403979815926,9.966258353994547,10684430.148835314,2498479.0097388276,2498479.0097388276,2498479.0097388276,7995707.238026449,0.0 
 02/08  02:00:00,8.9,22.222392058644118,10.051654023073095,11218599.83649123,2287908.203727021,2287908.203727021,2287908.203727021,8740447.73169417,0.0 
 02/08  03:00:00,8.9,22.22304077271346,10.0051548211545,11673003.925390992,2218387.455766968,2218387.455766968,2218387.455766968,9264372.568553986,0.0 
 02/08  04:00:00,8.9,22.223359141335347,10.15077740582396,11782205.560999066,2167160.80380385,2167160.80380385,2167160.80380385,9424800.856125178,0.0 
 02/08  05:00:00,9.191666666666666,22.22330098679038,10.599550399398867,12341855.16373414,2326991.86639299,2326991.86639299,2326991.86639299,9410599.985886484,409735.1401281146 
 02/08  06:00:00,9.4,22.22328267185102,10.768700717535564,13667647.151429335,2888368.680950925,2888368.680950925,2888368.680950925,9293440.975198787,1284347.3847862333 
 02/08  07:00:00,9.4,22.22330277893587,10.698157990658274,14538177.136470543,3455726.295687276,3455726.295687276,3455726.295687276,9270800.86927206,1796655.0256134053 
 02/08  08:00:00,9.75,22.22270505490223,11.056621206646016,13538571.365886353,3804342.957438114,3804342.957438114,3804342.957438114,7884044.803049805,1836795.260846825 
 02/08  09:00:00,10.0,22.223410458198117,11.780294882353296,12774702.407421166,3331560.1762823085,3331560.1762823085,3331560.1762823085,6431497.461786444,3005753.8977497043 
 02/08  10:00:00,10.408333333333333,22.222961012122127,13.083538856708282,10486740.610096317,3145052.4172653225,3145052.4172653225,3145052.4172653225,4827264.185782729,2510407.503682784 
 02/08  11:00:00,11.341666666666669,22.223184518858336,14.55755871196263,8674756.288213836,3201316.809840188,3201316.809840188,3201316.809840188,3664277.876014712,1805145.0989934537 
 02/08  12:00:00,12.733333333333334,22.22279001017471,15.841663080770644,7591408.53483245,3245056.7517732778,3245056.7517732778,3245056.7517732778,2563609.153754636,1778726.1259390526 
 02/08  13:00:00,13.983333333333334,22.223002816609498,16.637985914535182,7100898.3253899645,3197289.398662933,3197289.398662933,3197289.398662933,2140686.0719096577,1758906.3514518924 
 02/08  14:00:00,15.799999999999999,22.2230292915908,17.2651474446955,4895246.012523627,3143544.016284607,3143544.016284607,3143544.016284607,1747685.4928735378,0.0 
 02/08  15:00:00,17.091666666666665,22.222896019114902,18.231493356842236,6010708.01314554,3152610.4832543777,3152610.4832543777,3152610.4832543777,1119147.5142097897,1734933.51231589 
 02/08  16:00:00,18.233333333333334,22.219501138491342,18.7054396766314,5408273.276139561,3436226.8211706067,3436226.8211706067,3436226.8211706067,235292.62939155553,1729791.8864105637 
 02/08  17:00:00,18.608333333333334,22.317847057443363,18.857045951261114,4538171.723939787,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,0.0 
 02/08  18:00:00,16.066666666666666,22.21774853910109,16.5384730903625,8649641.64755224,5514884.4344747625,5514884.4344747625,5514884.4344747625,1345463.071446999,1768408.3241299696 
 02/08  19:00:00,11.191666666666668,22.222412284637443,12.34982189092589,12586067.577466939,5936377.747743254,5936377.747743254,5936377.747743254,4638335.045271801,1795137.494951722 
 02/08  20:00:00,7.325,22.22231695141798,8.693896818990856,14842113.27415777,5860851.394397255,5860851.394397255,5860851.394397255,6960613.6775293425,1801388.107151105 
 02/08  21:00:00,5.5,22.222549543339415,7.013124047793636,15757359.456591148,5788324.826793473,5788324.826793473,5788324.826793473,7962954.848401056,1786819.6863165505 
 02/08  22:00:00,4.650000000000001,22.222531895820623,6.453054498095361,15589042.935622735,5275040.848512863,5275040.848512863,5275040.848512863,8335951.552091977,1766385.2826652844 
 02/08  23:00:00,4.3999999999999995,22.22249345404119,6.192502675931963,15907875.165852493,4175767.1653783405,4175767.1653783405,4175767.1653783405,9798155.152999468,1732730.5038723277 
 02/08  24:00:00,4.108333333333333,22.222468256372796,6.069101637555208,14442761.513304863,3228431.3064444675,3228431.3064444675,3228431.3064444675,11020873.103097973,0.0 
 02/09  01:00:00,3.899999999999999,22.222437290467255,5.779174722447021,16877390.226648755,2498479.0097388276,2498479.0097388276,2498479.0097388276,12522253.721051186,1666413.594788705 
 02/09  02:00:00,3.608333333333333,22.222425456519264,5.502309270366193,16064341.87425698,2287908.203727021,2287908.203727021,2287908.203727021,13586189.769459926,0.0 
 02/09  03:00:00,2.758333333333333,22.222409961764047,4.728993666054906,17289030.334521636,2218387.455766968,2218387.455766968,2218387.455766968,14880398.97768463,0.0 
 02/09  04:00:00,1.6583333333333332,22.22330296633591,3.580780893580821,18837988.619575325,2167160.80380385,2167160.80380385,2167160.80380385,16480583.914701441,0.0 
 02/09  05:00:00,0.9083333333333335,22.223230820842375,2.770176348255113,20125973.07190779,2326991.86639299,2326991.86639299,2326991.86639299,17604453.034188244,0.0 
 02/09  06:00:00,0.2916666666666667,22.223087605475715,2.000940857676596,23675933.346889675,2888368.680950925,2888368.680950925,2888368.680950925,18881059.548269566,1705015.0071757934 
 02/09  07:00:00,-0.35000000000000003,22.223070522700525,1.4060030600840125,24620787.731072437,3455726.295687276,3455726.295687276,3455726.295687276,19353149.572428018,1796916.9170593445 
 02/09  08:00:00,-0.8916666666666666,22.222752588978736,1.2384471343481402,20801329.28688784,3804342.957438114,3804342.957438114,3804342.957438114,15147326.10749938,1836271.8773987333 
 02/09  09:00:00,-1.0999999999999999,22.222576485781897,2.1563409095632657,17211892.004712254,3331560.1762823085,3331560.1762823085,3331560.1762823085,12029125.548804661,1845315.4080225737 
 02/09  10:00:00,-1.0999999999999999,22.222565378207108,3.244373355910542,17560221.04182022,3145052.4172653225,3145052.4172653225,3145052.4172653225,10748780.094151726,3662372.0270376923 
 02/09  11:00:00,-0.8083333333333332,22.222561042541912,4.351940406824398,14424066.715854125,3201316.809840188,3201316.809840188,3201316.809840188,9413923.047398837,1804810.3552496177 
 02/09  12:00:00,-0.25,22.222542850533785,4.993699163870489,14341252.784503417,3245056.7517732778,3245056.7517732778,3245056.7517732778,9313336.215934537,1778843.3134301193 
 02/09  13:00:00,0.4083333333333334,22.222536276685577,5.547262904542483,12302156.12204555,3197289.398662933,3197289.398662933,3197289.398662933,9100850.220017135,0.0 
 02/09  14:00:00,0.9916666666666667,22.22252804173858,5.937754808204141,13430476.18528657,3143544.016284607,3143544.016284607,3143544.016284607,8537067.460730294,1745848.2049061873 
 02/09  15:00:00,1.2,22.222548584760332,5.443646123029628,13752467.090448761,3152610.4832543777,3152610.4832543777,3152610.4832543777,8861070.592871094,1734769.510957804 
 02/09  16:00:00,0.9083333333333335,22.222567911656455,4.447975076412397,14958200.054409426,3436226.8211706067,3436226.8211706067,3436226.8211706067,9785289.933182472,1729721.3608895107 
 02/09  17:00:00,0.2916666666666667,22.22255479614337,3.2883757757449215,15943341.127614973,4368891.063756271,4368891.063756271,4368891.063756271,11559455.1179609,0.0 
 02/09  18:00:00,0.0,22.22254261776337,2.723743628730363,19510192.965096384,5514884.4344747625,5514884.4344747625,5514884.4344747625,12205787.939930707,1768634.7731904075 
 02/09  19:00:00,0.0,22.222532101837192,2.453287351993446,20565849.753077436,5936377.747743254,5936377.747743254,5936377.747743254,12618293.011611229,1794961.7042227946 
 02/09  20:00:00,-0.35000000000000003,22.22251869831496,2.5613497472975033,20656437.472552,5860851.394397255,5860851.394397255,5860851.394397255,12774808.473640822,1801517.5094338541 
 02/09  21:00:00,-0.6,22.222495293687285,2.183307396139073,21607253.854440313,5788324.826793473,5788324.826793473,5788324.826793473,13812779.509362897,1786889.423203877 
 02/09  22:00:00,-0.6,22.22247106009107,1.9104319254213251,22344555.716855187,5275040.848512863,5275040.848512863,5275040.848512863,15091388.578536138,1766461.037453576 
 02/09  23:00:00,-0.6,22.222438188906533,1.7586300727131832,22457430.64015481,4175767.1653783405,4175767.1653783405,4175767.1653783405,16347777.84376308,1732663.28741103 
 02/09  24:00:00,-0.6,22.222832361592282,1.549900485290931,21239403.540730968,3228431.3064444675,3228431.3064444675,3228431.3064444675,17817515.130524077,0.0 
 02/10  01:00:00,-0.8916666666666666,22.223128192531135,1.229841817989521,23432964.68600414,2498479.0097388276,2498479.0097388276,2498479.0097388276,19077917.280008413,1666324.4951868586 
 02/10  02:00:00,-1.3916666666666666,22.222997386493603,0.7712722492335456,22505364.28425139,2287908.203727021,2287908.203727021,2287908.203727021,20027212.17945433,0.0 
 02/10  03:00:00,-1.5999999999999999,22.223015226887004,0.7933897352293231,22361746.26988536,2218387.455766968,2218387.455766968,2218387.455766968,19953114.913048353,0.0 
 02/10  04:00:00,-1.5999999999999999,22.22307492796686,1.0770727100091044,21783487.825244382,2167160.80380385,2167160.80380385,2167160.80380385,19426083.120370492,0.0 
 02/10  05:00:00,-1.5999999999999999,22.222972379698046,0.7788826502192548,22616998.425129868,2326991.86639299,2326991.86639299,2326991.86639299,20095478.387410328,0.0 
 02/10  06:00:00,-1.8916666666666666,22.222949915420582,0.40060474574311544,25227761.70324156,2888368.680950925,2888368.680950925,2888368.680950925,20433016.21369784,1704886.698099409 
 02/10  07:00:00,-2.1,22.22284283842919,-0.013231468544406414,26407810.142041333,3455726.295687276,3455726.295687276,3455726.295687276,21140176.1939578,1796912.7064984615 
 02/10  08:00:00,-2.1,22.22258884112597,0.7561604720564737,23603904.121466924,3804342.957438114,3804342.957438114,3804342.957438114,17949869.18714196,1836303.6323352414 
 02/10  09:00:00,-1.8083333333333333,22.222475166851456,1.9683668201589961,19790729.200200334,3331560.1762823085,3331560.1762823085,3331560.1762823085,14607851.160267277,1845426.9920480433 
 02/10  10:00:00,-1.5999999999999999,22.22249174050988,2.150503731302812,19618976.732700523,3145052.4172653225,3145052.4172653225,3145052.4172653225,14319074.608696233,2150833.2033734857 
 02/10  11:00:00,-1.3083333333333336,22.222500576662217,2.429927641184648,20267619.230916157,3201316.809840188,3201316.809840188,3201316.809840188,13959156.579681605,3103129.338028883 
 02/10  12:00:00,-1.0999999999999999,22.2225486575478,2.652570854002404,17318460.80272636,3245056.7517732778,3245056.7517732778,3245056.7517732778,13597810.034675172,471577.51291242626 
 02/10  13:00:00,-1.0999999999999999,22.22252033674036,3.0219921121321094,17604111.908868857,3197289.398662933,3197289.398662933,3197289.398662933,12924651.274370907,1478154.7324695382 
 02/10  14:00:00,-0.8083333333333332,22.22252834839375,2.9945656974302235,17649635.594331164,3143544.016284607,3143544.016284607,3143544.016284607,12756258.621470269,1745816.4532108037 
 02/10  15:00:00,-0.6,22.22255242467044,2.645816295585414,17642300.242322817,3152610.4832543777,3152610.4832543777,3152610.4832543777,12750839.84651623,1734833.4091867297 
 02/10  16:00:00,-0.6,22.222539324425572,2.2075249819334775,16944571.04860149,3436226.8211706067,3436226.8211706067,3436226.8211706067,13501382.288264047,0.0 
 02/10  17:00:00,-0.6,22.222501115159996,1.6306400334447753,21265268.071913324,4368891.063756271,4368891.063756271,4368891.063756271,15137028.706686223,1744353.355573027 
 02/10  18:00:00,-0.8916666666666666,22.22247526870986,1.0069867747406944,23519212.68449999,5514884.4344747625,5514884.4344747625,5514884.4344747625,16215083.598568194,1768358.8339565238 
 02/10  19:00:00,-1.0999999999999999,22.222478022308934,0.7398480256744339,24333834.24226934,5936377.747743254,5936377.747743254,5936377.747743254,16386021.096889526,1795218.1081363999 
 02/10  20:00:00,-1.3916666666666666,22.222473604827417,0.6655020248034456,24315568.519240253,5860851.394397255,5860851.394397255,5860851.394397255,16433948.823002016,1801508.2067609075 
 02/10  21:00:00,-1.5999999999999999,22.222571175282514,0.35835517716337506,25585998.73585201,5788324.826793473,5788324.826793473,5788324.826793473,17791703.56669066,1786710.2472878022 
 02/10  22:00:00,-1.5999999999999999,22.223262559705216,0.1566808312805684,26246775.857868165,5275040.848512863,5275040.848512863,5275040.848512863,18993471.13211152,1766598.6248911736 
 02/10  23:00:00,-1.8916666666666666,22.222892282147914,-0.2044054721239907,27017949.966993842,4175767.1653783405,4175767.1653783405,4175767.1653783405,20908360.12881847,1732600.3291946782 
 02/10  24:00:00,-2.1,22.222848322910306,-0.2747751393557984,24665880.939572,3228431.3064444675,3228431.3064444675,3228431.3064444675,21243992.529365104,0.0 
 02/11  01:00:00,-2.4499999999999997,22.222743912087907,-0.4681975301334651,24508550.312305957,2498479.0097388276,2498479.0097388276,2498479.0097388276,21819827.401497085,0.0 
 02/11  02:00:00,-2.6999999999999997,22.222498491895706,-0.8296602586472036,27282066.546359036,2287908.203727021,2287908.203727021,2287908.203727021,23150546.044402678,1653368.3971592986 
 02/11  03:00:00,-2.991666666666667,22.220769063078354,-1.2582568373345453,27039044.4010699,2218387.455766968,2218387.455766968,2218387.455766968,24630413.04423289,0.0 
 02/11  04:00:00,-3.5500000000000003,22.220320209011145,-1.9146679021520125,28713216.90620647,2167160.80380385,2167160.80380385,2167160.80380385,26355812.20133258,0.0 
 02/11  05:00:00,-3.8000000000000003,22.220401846316346,-1.9954403419779068,28058299.638371274,2326991.86639299,2326991.86639299,2326991.86639299,25536779.60065173,0.0 
 02/11  06:00:00,-3.8000000000000003,22.220402621966894,-1.8387359424229233,29037749.79739957,2888368.680950925,2888368.680950925,2888368.680950925,24242913.177351806,1704977.82860345 
 02/11  07:00:00,-3.8000000000000003,22.220276750873523,-2.0898901340886407,30731906.82020493,3455726.295687276,3455726.295687276,3455726.295687276,25464821.12142063,1796364.45719922 
 02/11  08:00:00,-4.091666666666667,22.220362244774844,-2.3061944295270442,28653043.363410067,3804342.957438114,3804342.957438114,3804342.957438114,22999313.145761214,1835998.915659134 
 02/11  09:00:00,-4.3,22.2203277827397,-1.6964244086604585,24205261.175816372,3331560.1762823085,3331560.1762823085,3331560.1762823085,19022911.263063494,1844898.8648678646 
 02/11  10:00:00,-4.008333333333334,22.220416472145846,-0.5793615820839356,21588457.854354613,3145052.4172653225,3145052.4172653225,3145052.4172653225,16608484.975622417,1830903.9581013892 
 02/11  11:00:00,-3.4499999999999997,22.220530207248228,0.5348775176020986,20563601.678366587,3201316.809840188,3201316.809840188,3201316.809840188,15553615.037340846,1804653.327820072 
 02/11  12:00:00,-2.9083333333333337,22.220615716155226,0.9764895459109533,20918371.93688723,3245056.7517732778,3245056.7517732778,3245056.7517732778,15890615.426201977,1778683.2555464946 
 02/11  13:00:00,-2.6999999999999997,22.220659304950075,0.9937922969805961,20953047.38714717,3197289.398662933,3197289.398662933,3197289.398662933,15993320.517051267,1758420.9680674882 
 02/11  14:00:00,-2.6999999999999997,22.220638219915298,0.9062661664205921,21115645.006996557,3143544.016284607,3143544.016284607,3143544.016284607,16222298.70167389,1745785.7856725764 
 02/11  15:00:00,-2.35,22.22051183828732,0.17594660816161953,23248057.945624374,3152610.4832543777,3152610.4832543777,3152610.4832543777,18356637.301691476,1734793.6573130356 
 02/11  16:00:00,-2.1,22.220521821061794,-0.16510719127681334,23508880.032472827,3436226.8211706067,3436226.8211706067,3436226.8211706067,20065691.27213538,0.0 
 02/11  17:00:00,-2.1,22.220596596759993,-0.09634603947928005,25775658.915605485,4368891.063756271,4368891.063756271,4368891.063756271,19647452.115226068,1744320.790725345 
 02/11  18:00:00,-2.4499999999999997,22.22052868699336,-0.503896318051528,27096565.361109063,5514884.4344747625,5514884.4344747625,5514884.4344747625,19792625.18806561,1768169.921068185 
 02/11  19:00:00,-2.6999999999999997,22.220538768424223,-0.7538342892141414,27600606.570414912,5936377.747743254,5936377.747743254,5936377.747743254,19653143.525594767,1794868.007576729 
 02/11  20:00:00,-2.6999999999999997,22.220537255962572,-0.659111566396716,27279566.142233774,5860851.394397255,5860851.394397255,5860851.394397255,19398474.724540673,1800979.9282157733 
 02/11  21:00:00,-2.6999999999999997,22.220514305641046,-0.7059232122405938,27895964.036578793,5788324.826793473,5788324.826793473,5788324.826793473,20101931.513919655,1786447.6007855933 
 02/11  22:00:00,-2.991666666666667,22.220529867045666,-0.8839455476700407,27481946.511001606,5275040.848512863,5275040.848512863,5275040.848512863,20228663.68831926,1766576.7218168704 
 02/11  23:00:00,-3.1999999999999997,22.220502775330942,-0.9629033142475928,26934074.9816304,4175767.1653783405,4175767.1653783405,4175767.1653783405,20824531.54548548,1732553.927164215 
 02/11  24:00:00,-3.1999999999999997,22.22046092445135,-1.116986842688507,25786481.05633411,3228431.3064444675,3228431.3064444675,3228431.3064444675,22364592.646127224,0.0 
 02/12  01:00:00,-3.5500000000000003,22.220421206613523,-1.5620168482860055,26351675.311341204,2498479.0097388276,2498479.0097388276,2498479.0097388276,23662952.400532335,0.0 
 02/12  02:00:00,-3.8000000000000003,22.220370348604998,-1.8950160611075282,27241867.230562057,2287908.203727021,2287908.203727021,2287908.203727021,24763715.125765,0.0 
 02/12  03:00:00,-3.8000000000000003,22.22039704227633,-1.8956253209399119,28957539.982329167,2218387.455766968,2218387.455766968,2218387.455766968,24901010.51074164,1647898.1147505222 
 02/12  04:00:00,-3.8000000000000003,22.22036533729191,-1.896409659630648,27465746.823070362,2167160.80380385,2167160.80380385,2167160.80380385,25108342.118196473,0.0 
 02/12  05:00:00,-4.091666666666667,22.22027168135125,-2.2860124203051932,29000557.986489303,2326991.86639299,2326991.86639299,2326991.86639299,26479037.94876976,0.0 
 02/12  06:00:00,-4.3,22.220330059708527,-2.405579501829885,30732397.88173604,2888368.680950925,2888368.680950925,2888368.680950925,25937633.085331015,1704906.004960713 
 02/12  07:00:00,-4.3,22.220337322786364,-2.3090406838547346,30039253.855781935,3455726.295687276,3455726.295687276,3455726.295687276,24771914.32734542,1796618.286851439 
 02/12  08:00:00,-4.3,22.220354270709475,-2.2859394888394076,28730055.654548153,3804342.957438114,3804342.957438114,3804342.957438114,23076078.899044402,1836245.4535140325 
 02/12  09:00:00,-4.3,22.22036826470955,-1.7440820911820094,25035790.840780735,3331560.1762823085,3331560.1762823085,3331560.1762823085,19853212.440694205,1845127.3522015123 
 02/12  10:00:00,-4.3,22.220259402039314,-1.5210463064876503,25083867.50555126,3145052.4172653225,3145052.4172653225,3145052.4172653225,20104156.712501235,1830641.8724192267 
 02/12  11:00:00,-4.3,22.220313999817147,-1.3253177734070583,24607598.250367787,3201316.809840188,3201316.809840188,3201316.809840188,19597505.74520931,1804759.1919528076 
 02/12  12:00:00,-4.3,22.220401909401087,-0.5507130603418694,22506747.491682198,3245056.7517732778,3245056.7517732778,3245056.7517732778,17479473.88489119,1778200.3516522474 
