Manikin #3.3.34
Interval (sec),30
Time,Runtime,Bodysegments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,All,,,,,,,,Group A,,,,,,,,Group B,,,,,,,,L. Foot,,,R. Foot,,,L. Low leg,,,R. Low leg,,,L. Thigh,,,R. Thigh,,,Pelvis,,,Head,,,L. Hand,,,R. Hand,,,L. Forearm,,,R. Forearm,,,L. Upper arm,,,R. Upper arm,,,Chest,,,Back,,,Stability,
2/24/2022 11:35:41 AM,300,32.1,71.6,,32.1,,,,,31.9,65.1,,31.9,,,,,0.0,0.0,,0.0,,,,,31.9,58.6,,31.8,61.6,,32.0,66.8,,31.9,68.0,,32.0,71.1,,32.0,71.0,,31.7,84.4,,33.3,66.7,,31.4,74.8,,31.5,71.5,,32.0,63.8,,32.0,64.0,,32.0,71.0,,32.1,68.8,,32.4,75.2,,32.3,78.0,,,
2/24/2022 11:36:12 AM,330,32.2,69.0,,32.2,,,,,32.1,62.4,,32.1,,,,,0.0,0.0,,0.0,,,,,32.1,56.0,,31.9,58.8,,32.1,64.1,,32.1,65.4,,32.1,68.3,,32.1,68.3,,31.9,81.8,,33.4,64.7,,31.5,72.7,,31.7,68.6,,32.2,61.3,,32.2,61.8,,32.1,68.0,,32.2,66.0,,32.6,72.6,,32.5,74.9,,,
2/24/2022 11:36:42 AM,360,32.4,66.6,,32.4,,,,,32.2,59.9,,32.2,,,,,0.0,0.0,,0.0,,,,,32.2,53.8,,32.0,56.7,,32.3,61.6,,32.2,62.6,,32.2,66.1,,32.2,65.8,,32.0,79.3,,33.5,62.5,,31.6,70.2,,31.8,66.0,,32.3,59.3,,32.3,59.3,,32.2,65.8,,32.4,63.4,,32.7,70.6,,32.6,72.1,,,
2/24/2022 11:37:10 AM,390,32.5,64.5,,32.5,,,,,32.3,57.8,,32.3,,,,,0.0,0.0,,0.0,,,,,32.3,52.3,,32.1,54.6,,32.4,59.3,,32.3,60.6,,32.3,64.1,,32.3,64.1,,32.1,77.0,,33.6,60.9,,31.7,68.2,,31.9,64.1,,32.4,57.5,,32.4,57.6,,32.4,63.8,,32.5,61.3,,32.8,67.9,,32.7,69.6,,,
2/24/2022 11:37:40 AM,420,32.6,62.8,,32.6,,,,,32.4,56.3,,32.4,,,,,0.0,0.0,,0.0,,,,,32.3,50.9,,32.2,53.2,,32.5,57.9,,32.4,58.7,,32.4,62.5,,32.4,62.3,,32.2,75.4,,33.7,59.4,,31.8,66.3,,32.1,61.9,,32.5,56.0,,32.5,55.9,,32.5,61.9,,32.6,59.8,,32.9,66.2,,32.9,67.3,,,
2/24/2022 11:38:11 AM,450,32.7,61.1,,32.7,,,,,32.5,54.5,,32.5,,,,,0.0,0.0,,0.0,,,,,32.4,49.5,,32.3,51.8,,32.6,55.9,,32.5,56.9,,32.5,61.1,,32.5,60.5,,32.4,73.1,,33.8,57.8,,31.9,65.0,,32.1,60.2,,32.6,54.6,,32.6,54.4,,32.5,60.4,,32.7,58.3,,33.0,64.7,,33.0,65.2,,,
2/24/2022 11:38:41 AM,480,32.7,59.5,,32.7,,,,,32.6,53.2,,32.6,,,,,0.0,0.0,,0.0,,,,,32.5,48.1,,32.4,50.3,,32.7,54.5,,32.6,55.8,,32.6,59.1,,32.6,58.7,,32.4,71.6,,33.9,56.3,,32.0,63.0,,32.2,58.8,,32.6,53.5,,32.6,53.3,,32.6,58.9,,32.7,56.5,,33.1,62.9,,33.1,63.5,,,
2/24/2022 11:39:12 AM,510,32.8,58.1,,32.8,,,,,32.6,52.0,,32.6,,,,,0.0,0.0,,0.0,,,,,32.6,46.8,,32.5,49.0,,32.7,53.1,,32.6,54.7,,32.7,57.9,,32.7,57.5,,32.5,69.8,,33.9,54.9,,32.1,61.3,,32.3,57.2,,32.7,52.5,,32.7,52.0,,32.7,57.7,,32.8,55.1,,33.2,61.6,,33.2,61.9,,,
2/24/2022 11:39:42 AM,540,32.9,56.8,,32.9,,,,,32.7,50.6,,32.7,,,,,0.0,0.0,,0.0,,,,,32.6,46.0,,32.5,48.2,,32.8,51.6,,32.7,53.0,,32.8,56.5,,32.7,56.6,,32.6,68.2,,34.0,53.8,,32.2,59.8,,32.4,55.6,,32.7,51.4,,32.7,51.2,,32.8,56.2,,32.9,54.0,,33.3,60.2,,33.3,60.1,,,
2/24/2022 11:40:10 AM,570,33.0,55.7,,33.0,,,,,32.8,49.6,,32.8,,,,,0.0,0.0,,0.0,,,,,32.6,45.5,,32.5,47.5,,32.9,50.4,,32.8,51.9,,32.8,55.7,,32.8,55.3,,32.7,66.9,,34.0,53.0,,32.2,59.1,,32.4,54.6,,32.8,50.5,,32.8,50.2,,32.8,55.3,,32.9,53.0,,33.3,58.9,,33.3,58.5,,,
2/24/2022 11:40:40 AM,600,33.0,54.6,,33.0,,,,,32.8,48.7,,32.8,,,,,0.0,0.0,,0.0,,,,,32.7,44.7,,32.6,46.3,,32.9,49.7,,32.9,50.7,,32.9,54.5,,32.9,54.3,,32.8,65.5,,34.1,51.6,,32.3,57.2,,32.5,53.5,,32.8,49.8,,32.8,49.0,,32.9,54.3,,33.0,52.2,,33.4,58.1,,33.4,57.3,,,
2/24/2022 11:41:11 AM,630,33.1,53.8,,33.1,,,,,32.8,48.0,,32.8,,,,,0.0,0.0,,0.0,,,,,32.7,44.1,,32.6,46.1,,33.0,48.8,,32.9,50.0,,32.9,53.8,,32.9,53.7,,32.8,64.6,,34.2,50.8,,32.3,56.5,,32.6,52.7,,32.9,48.8,,32.9,49.0,,32.9,53.5,,33.0,52.2,,33.4,57.2,,33.5,56.0,,,
2/24/2022 11:41:41 AM,660,33.1,53.1,,33.1,,,,,32.9,46.9,,32.9,,,,,0.0,0.0,,0.0,,,,,32.7,43.7,,32.7,45.2,,33.0,48.0,,33.0,48.3,,32.9,53.2,,32.9,53.3,,32.9,63.4,,34.2,50.2,,32.4,55.9,,32.6,52.0,,32.9,48.5,,32.9,48.5,,32.9,53.1,,33.0,51.8,,33.4,56.7,,33.5,54.9,,,
2/24/2022 11:42:12 AM,690,33.1,52.4,,33.1,,,,,32.9,46.6,,32.9,,,,,0.0,0.0,,0.0,,,,,32.8,43.4,,32.7,44.7,,33.1,47.1,,33.0,48.6,,33.0,52.6,,33.0,52.6,,32.9,62.3,,34.3,49.0,,32.4,54.9,,32.6,51.1,,32.9,48.0,,32.9,47.9,,33.0,52.6,,33.1,50.6,,33.5,56.0,,33.6,54.0,,,
2/24/2022 11:42:42 AM,720,33.2,51.6,,33.2,,,,,33.0,46.0,,33.0,,,,,0.0,0.0,,0.0,,,,,32.8,43.3,,32.7,44.0,,33.1,46.3,,33.0,48.0,,33.0,52.0,,33.0,51.8,,33.0,61.3,,34.3,48.2,,32.5,54.0,,32.7,50.6,,32.9,47.6,,32.9,47.6,,33.0,52.0,,33.1,49.9,,33.5,55.3,,33.6,52.9,,,
2/24/2022 11:43:10 AM,750,33.2,51.0,,33.2,,,,,33.0,45.6,,33.0,,,,,0.0,0.0,,0.0,,,,,32.8,43.0,,32.7,44.0,,33.1,45.6,,33.0,47.6,,33.0,51.6,,33.0,51.4,,33.0,60.3,,34.3,47.3,,32.5,53.0,,32.7,49.9,,33.0,47.1,,33.0,46.9,,33.0,51.3,,33.1,49.3,,33.5,54.6,,33.7,52.0,,,
2/24/2022 11:43:40 AM,780,33.2,50.3,,33.2,,,,,33.0,45.2,,33.0,,,,,0.0,0.0,,0.0,,,,,32.8,42.7,,32.7,43.5,,33.2,45.1,,33.0,47.3,,33.0,51.0,,33.1,50.3,,33.1,59.6,,34.4,46.6,,32.6,52.1,,32.8,49.0,,33.0,46.9,,33.0,46.3,,33.1,50.9,,33.2,48.7,,33.6,53.9,,33.7,51.2,,,
2/24/2022 11:44:11 AM,810,33.3,49.7,,33.3,,,,,33.0,44.4,,33.0,,,,,0.0,0.0,,0.0,,,,,32.8,42.4,,32.8,43.3,,33.2,44.6,,33.1,45.7,,33.1,50.1,,33.1,50.0,,33.1,58.6,,34.4,45.8,,32.6,51.3,,32.8,48.3,,33.0,46.2,,33.0,46.0,,33.1,50.2,,33.2,48.5,,33.6,53.8,,33.8,50.6,,,
2/24/2022 11:44:41 AM,840,33.3,49.1,,33.3,,,,,33.1,44.1,,33.1,,,,,0.0,0.0,,0.0,,,,,32.8,41.9,,32.8,42.6,,33.2,43.9,,33.1,46.0,,33.1,49.8,,33.1,49.4,,33.2,57.8,,34.5,45.1,,32.7,50.3,,32.8,47.9,,33.0,45.7,,33.0,45.3,,33.1,49.8,,33.2,47.8,,33.7,52.6,,33.8,49.7,,,
2/24/2022 11:45:12 AM,870,33.3,48.6,,33.3,,,,,33.1,43.7,,33.1,,,,,0.0,0.0,,0.0,,,,,32.8,41.9,,32.8,42.0,,33.2,43.5,,33.1,45.5,,33.1,49.3,,33.1,49.1,,33.2,57.1,,34.5,44.3,,32.7,49.9,,32.8,47.5,,33.0,45.4,,33.1,44.9,,33.1,49.3,,33.2,47.4,,33.7,52.5,,33.8,49.0,,,
2/24/2022 11:45:40 AM,900,33.4,48.0,,33.4,,,,,33.2,41.5,,33.2,,,,,0.0,0.0,,0.0,,,,,32.8,41.9,,33.5,28.6,,33.2,43.5,,33.1,45.4,,33.1,49.6,,33.1,49.3,,33.2,56.5,,34.5,43.9,,32.7,49.4,,32.8,47.3,,33.1,45.0,,33.1,44.7,,33.1,49.2,,33.2,47.3,,33.7,52.0,,33.9,48.4,,,
2/24/2022 11:46:10 AM,930,33.4,48.1,,33.4,,,,,33.1,43.6,,33.1,,,,,0.0,0.0,,0.0,,,,,32.9,41.4,,32.8,41.9,,33.2,43.7,,33.1,45.3,,33.1,49.3,,33.1,49.2,,33.3,56.0,,34.5,43.5,,32.8,48.8,,32.9,47.0,,33.1,45.0,,33.1,44.5,,33.1,49.1,,33.3,47.2,,33.7,51.8,,33.9,47.7,,,
2/24/2022 11:46:40 AM,960,33.4,47.6,,33.4,,,,,33.1,42.9,,33.1,,,,,0.0,0.0,,0.0,,,,,32.9,41.1,,32.9,41.2,,33.3,42.8,,33.2,44.6,,33.2,48.9,,33.2,48.6,,33.3,55.2,,34.6,42.9,,32.8,48.7,,32.9,46.7,,33.1,44.8,,33.1,44.0,,33.2,48.7,,33.3,46.8,,33.7,51.2,,34.0,47.1,,,
2/24/2022 11:47:11 AM,990,33.4,47.2,,33.4,,,,,33.1,42.6,,33.1,,,,,0.0,0.0,,0.0,,,,,32.9,41.0,,32.9,41.2,,33.3,42.2,,33.2,44.6,,33.2,48.6,,33.2,48.2,,33.3,54.6,,34.6,42.2,,32.8,47.5,,32.9,46.0,,33.1,44.3,,33.1,43.6,,33.2,48.5,,33.3,46.3,,33.7,51.0,,34.0,46.8,,,
2/24/2022 11:47:41 AM,1020,33.4,46.7,,33.4,,,,,33.1,42.4,,33.1,,,,,0.0,0.0,,0.0,,,,,32.9,41.0,,32.9,41.2,,33.3,42.0,,33.2,44.0,,33.2,48.2,,33.2,47.9,,33.4,53.8,,34.6,41.6,,32.9,46.8,,32.9,45.8,,33.1,43.9,,33.2,43.2,,33.2,48.0,,33.3,46.0,,33.8,50.5,,34.0,46.2,,,
2/24/2022 11:48:12 AM,1050,33.5,46.4,,33.5,,,,,33.2,41.9,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.1,,32.9,40.5,,33.4,41.5,,33.2,43.9,,33.2,48.0,,33.2,47.4,,33.4,53.6,,34.7,41.3,,32.9,46.5,,32.9,45.4,,33.1,43.8,,33.2,43.1,,33.2,48.0,,33.3,45.7,,33.8,50.0,,34.0,45.6,,,
2/24/2022 11:48:40 AM,1080,33.5,46.1,,33.5,,,,,33.2,41.8,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.1,,32.9,40.5,,33.4,41.1,,33.2,43.9,,33.2,47.7,,33.2,47.2,,33.4,53.0,,34.7,41.2,,32.9,46.2,,33.0,45.3,,33.1,43.6,,33.2,42.9,,33.2,47.4,,33.3,45.3,,33.8,49.8,,34.1,45.2,,,
2/24/2022 11:49:10 AM,1110,33.5,45.8,,33.5,,,,,33.2,41.5,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,39.9,,32.9,40.5,,33.4,40.8,,33.3,43.3,,33.2,47.4,,33.3,47.0,,33.5,52.5,,34.7,40.4,,32.9,45.5,,33.0,45.1,,33.2,43.4,,33.2,42.7,,33.2,47.3,,33.4,45.3,,33.8,49.7,,34.1,44.9,,,
2/24/2022 11:49:40 AM,1140,33.5,45.7,,33.5,,,,,33.2,41.7,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.1,,32.9,40.5,,33.4,41.1,,33.2,43.8,,33.2,47.6,,33.3,47.1,,33.5,52.0,,34.7,39.9,,32.9,45.5,,33.0,45.0,,33.2,43.3,,33.2,42.8,,33.3,47.1,,33.4,45.3,,33.8,49.6,,34.1,44.3,,,
2/24/2022 11:50:11 AM,1170,33.5,45.5,,33.5,,,,,33.2,41.4,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.2,,32.9,40.5,,33.4,40.9,,33.3,42.9,,33.2,47.5,,33.3,47.0,,33.5,51.8,,34.7,39.8,,32.9,45.5,,33.0,44.9,,33.2,43.2,,33.2,42.6,,33.3,47.0,,33.4,45.3,,33.8,49.3,,34.1,44.2,,,
2/24/2022 11:50:41 AM,1200,33.5,45.2,,33.5,,,,,33.2,41.2,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,39.9,,32.9,40.0,,33.4,40.8,,33.3,42.9,,33.2,47.5,,33.3,46.7,,33.5,51.2,,34.8,39.0,,33.0,44.9,,33.0,44.8,,33.2,43.3,,33.2,42.5,,33.3,46.8,,33.4,45.1,,33.8,49.1,,34.1,43.7,,,
2/24/2022 11:51:12 AM,1230,33.5,45.0,,33.5,,,,,33.2,41.2,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.1,,32.9,40.3,,33.4,40.8,,33.3,42.7,,33.3,47.1,,33.3,46.5,,33.5,50.9,,34.8,38.8,,33.0,44.9,,33.0,44.5,,33.2,43.0,,33.2,42.2,,33.3,46.7,,33.4,44.8,,33.9,49.0,,34.1,43.5,,,
2/24/2022 11:51:40 AM,1260,33.5,44.9,,33.5,,,,,33.1,42.4,,33.1,,,,,0.0,0.0,,0.0,,,,,32.9,40.2,,32.5,47.8,,33.4,40.6,,33.3,42.6,,33.3,46.6,,33.3,46.4,,33.6,50.4,,34.8,38.4,,33.0,44.2,,33.0,44.1,,33.2,42.8,,33.2,42.3,,33.3,46.5,,33.4,44.7,,33.9,48.5,,34.2,42.9,,,
2/24/2022 11:52:10 AM,1290,33.6,44.6,,33.6,,,,,33.2,40.9,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.2,,32.9,40.1,,33.4,39.9,,33.3,42.6,,33.3,46.6,,33.3,46.2,,33.6,50.0,,34.8,38.2,,33.0,44.2,,33.0,44.1,,33.2,42.9,,33.2,42.2,,33.3,46.4,,33.4,44.5,,33.9,48.4,,34.2,42.7,,,
2/24/2022 11:52:41 AM,1320,33.6,44.3,,33.6,,,,,33.2,40.5,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.0,,32.9,39.8,,33.5,39.7,,33.3,41.9,,33.3,46.5,,33.3,46.1,,33.6,49.7,,34.9,37.7,,33.0,43.6,,33.0,44.1,,33.2,42.5,,33.2,41.9,,33.3,46.3,,33.4,44.5,,33.9,48.4,,34.2,42.4,,,
2/24/2022 11:53:11 AM,1350,33.6,44.3,,33.6,,,,,33.2,41.1,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.2,,32.9,39.8,,33.4,40.0,,33.3,43.2,,33.3,46.6,,33.3,46.1,,33.6,49.4,,34.9,37.5,,33.0,43.6,,33.0,44.1,,33.2,42.5,,33.2,41.8,,33.3,46.0,,33.4,44.4,,33.9,48.3,,34.2,42.1,,,
2/24/2022 11:53:41 AM,1380,33.6,44.2,,33.6,,,,,33.2,40.9,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.4,,32.9,40.5,,33.4,40.1,,33.3,42.2,,33.3,46.5,,33.3,46.0,,33.7,49.0,,34.9,37.0,,33.1,43.2,,33.0,44.0,,33.2,42.4,,33.2,41.9,,33.3,46.1,,33.4,44.2,,33.9,48.3,,34.2,42.0,,,
2/24/2022 11:54:12 AM,1410,33.6,44.0,,33.6,,,,,33.2,41.0,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.7,,32.9,40.5,,33.4,39.9,,33.3,42.6,,33.3,46.4,,33.3,45.8,,33.7,48.8,,34.9,36.8,,33.1,42.9,,33.0,43.9,,33.2,42.4,,33.2,41.8,,33.3,46.1,,33.4,44.3,,33.9,48.0,,34.2,41.6,,,
2/24/2022 11:54:40 AM,1440,33.6,43.9,,33.6,,,,,33.2,40.8,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.6,,32.9,40.3,,33.5,39.5,,33.3,42.6,,33.3,46.3,,33.3,45.9,,33.7,48.4,,34.9,36.8,,33.1,42.9,,33.0,44.0,,33.2,42.7,,33.2,41.9,,33.3,46.3,,33.4,44.1,,33.9,47.8,,34.3,41.4,,,
2/24/2022 11:55:10 AM,1470,33.6,43.9,,33.6,,,,,33.2,40.8,,33.2,,,,,0.0,0.0,,0.0,,,,,32.9,40.6,,32.9,40.3,,33.5,39.4,,33.3,42.5,,33.3,46.1,,33.3,45.7,,33.7,48.3,,34.9,36.7,,33.1,42.9,,33.0,43.9,,33.2,42.8,,33.2,42.0,,33.3,46.4,,33.4,44.4,,33.9,47.8,,34.3,41.3,,,
2/24/2022 11:55:41 AM,1500,33.6,44.1,,33.6,,,,,33.1,42.9,,33.1,,,,,0.0,0.0,,0.0,,,,,32.9,40.1,,32.9,39.8,,33.5,39.3,,32.9,49.2,,33.3,46.0,,33.3,45.6,,33.7,47.8,,34.9,36.1,,33.1,42.9,,33.0,43.8,,33.2,42.5,,33.2,42.0,,33.3,46.2,,33.4,44.1,,33.9,47.7,,34.3,41.0,,,
2/24/2022 11:56:11 AM,1530,33.6,43.5,,33.6,,,,,33.3,40.3,,33.3,,,,,0.0,0.0,,0.0,,,,,32.9,40.2,,32.9,39.8,,33.5,38.9,,33.3,42.1,,33.3,45.8,,33.3,45.4,,33.7,47.6,,35.0,36.0,,33.1,42.3,,33.0,43.7,,33.2,42.5,,33.2,42.0,,33.3,46.3,,33.4,44.3,,33.9,47.7,,34.3,40.7,,,
2/24/2022 11:56:41 AM,1560,33.6,43.4,,33.6,,,,,33.3,40.2,,33.3,,,,,0.0,0.0,,0.0,,,,,32.9,39.9,,32.9,39.8,,33.5,38.8,,33.3,41.9,,33.3,45.8,,33.4,45.3,,33.7,47.4,,35.0,35.7,,33.1,42.3,,33.0,43.7,,33.2,42.4,,33.2,42.1,,33.3,46.0,,33.4,44.1,,33.9,47.6,,34.3,40.6,,,
