Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Air Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 08/21  07:00:00,27.66916666666667,23.88943422340491,26.85445593121908,6219437.880974235,3490045.529346395,3490045.529346395,3490045.529346395,2714397.405730039,0.0 
 08/21  08:00:00,29.080833333333334,23.888955847759405,28.68493709993015,9357839.42795464,3872409.4070758065,3872409.4070758065,3872409.4070758065,3726025.317727084,1746016.3586001436 
 08/21  09:00:00,31.079166666666666,23.88895151447029,31.666553754273895,9695800.868006801,3436548.288166884,3436548.288166884,3436548.288166884,4498750.080889279,1754611.62734793 
 08/21  10:00:00,33.04083333333333,23.889346546519878,34.83601570126729,9447699.562306333,3287629.4627914913,3287629.4627914913,3287629.4627914913,5316613.845451075,839439.7506982859 
 08/21  11:00:00,34.782500000000006,23.88932937721658,37.617681856412524,10385235.719658123,3359522.254572048,3359522.254572048,3359522.254572048,6118472.381358774,903224.5803618189 
 08/21  12:00:00,36.11166666666667,23.89304024231667,39.732912970932475,11821705.527679758,3405817.7973429887,3405817.7973429887,3405817.7973429887,6689984.946628258,1721886.2803430292 
 08/21  13:00:00,37.083333333333336,24.01860416014354,41.12077886544292,10231751.458341874,3343416.5845005065,3343416.5845005065,3343416.5845005065,6884318.3704758845,0.0 
 08/21  14:00:00,37.770833333333336,24.404908448983146,41.84157795862404,11925015.948899912,3277253.218523652,3277253.218523652,3277253.218523652,6940684.294550396,1703061.9324603837 
 08/21  15:00:00,38.0,24.90742542065601,41.78927370940762,10248670.280329984,3272159.2094632606,3272159.2094632606,3272159.2094632606,6972494.567501242,0.0 
 08/21  16:00:00,37.615,25.32931913923262,40.81200980961589,12211274.096518802,3549357.552769049,3549357.552769049,3549357.552769049,6962764.044292781,1692190.5602901364 
 08/21  17:00:00,36.82666666666667,25.577920400311626,39.078123380812336,11413781.963030653,4479188.816479392,4479188.816479392,4479188.816479392,6919598.20065346,0.0 
 08/21  18:00:00,35.818333333333335,25.62774051553232,36.86536805965099,14212908.449388001,5624286.233621349,5624286.233621349,5624286.233621349,6855551.0712215025,1712185.3270446397 
 08/21  19:00:00,34.3975,25.293007360847714,34.286247158902626,13594678.67264982,6045788.3062472865,6045788.3062472865,6045788.3062472865,6753332.914740584,579340.1621617924 
 08/21  20:00:00,33.00416666666666,24.50829275057333,32.0835369341118,13977922.129909363,5971945.160957614,5971945.160957614,5971945.160957614,6636584.2239367645,1150132.6499349163 
 08/21  21:00:00,31.9225,23.935293855992825,30.776537642589176,14028323.887753667,5899533.255808762,5899533.255808762,5899533.255808762,6186197.08948894,1723333.4473758927 
 08/21  22:00:00,30.9325,23.889520170036032,29.867581673881755,10742487.813407626,5386254.039457358,5386254.039457358,5386254.039457358,5144568.521597654,0.0 
 08/21  23:00:00,30.07083333333333,23.88864052737267,29.089257942764092,10477219.198662203,4262786.538241955,4262786.538241955,4262786.538241955,4321085.839851266,1692124.476966625 
 08/21  24:00:00,29.30083333333333,23.888452203596074,28.400041946894063,7121458.722867885,3276627.552965166,3276627.552965166,3276627.552965166,3651374.066140293,0.0 
 02/01  01:00:00,5.316666666666666,22.221468569304122,7.329295496871922,12660862.914791103,2498479.0097388276,2498479.0097388276,2498479.0097388276,9972140.003982237,0.0 
 02/01  02:00:00,3.608333333333333,22.220773402375283,5.529463302010737,15225654.477360591,2287908.203727021,2287908.203727021,2287908.203727021,12747502.372563535,0.0 
 02/01  03:00:00,3.4,22.22069586700673,5.0232605358197935,16243834.862552863,2218387.455766968,2218387.455766968,2218387.455766968,13835203.505715858,0.0 
 02/01  04:00:00,3.4,22.22066514539553,4.869348930092362,17159278.19057076,2167160.80380385,2167160.80380385,2167160.80380385,14801873.48569687,0.0 
 02/01  05:00:00,3.108333333333333,22.220597273988393,4.484967603180043,18474443.393854745,2326991.86639299,2326991.86639299,2326991.86639299,15952923.356135199,0.0 
 02/01  06:00:00,2.5500000000000003,22.220518979878182,3.9873877305935146,21196543.44275625,2888368.680950925,2888368.680950925,2888368.680950925,16401579.822352495,1705104.8289594403 
 02/01  07:00:00,2.0083333333333333,22.22042182009658,3.6017485410003505,21866575.934535537,3455726.295687276,3455726.295687276,3455726.295687276,16599066.202765655,1796788.4901847974 
 02/01  08:00:00,1.8,22.247445746767976,3.2678783576851806,13099108.608983824,3804342.957438114,3804342.957438114,3804342.957438114,7444660.097443994,1836717.2095501067 
 02/01  09:00:00,3.025,22.221443564445877,6.229405547426427,12224317.446955757,3331560.1762823085,3331560.1762823085,3331560.1762823085,6263336.0417578565,2623530.357312883 
 02/01  10:00:00,4.95,22.22166191456587,9.31976708570023,10573792.294981226,3145052.4172653225,3145052.4172653225,3145052.4172653225,4533686.137339276,2891037.237011144 
 02/01  11:00:00,7.2749999999999995,22.17010372154302,11.871097357752207,6475869.975961211,3201316.809840188,3201316.809840188,3201316.809840188,1465144.1485375224,1805392.5142180175 
 02/01  12:00:00,8.983333333333333,22.20685435044361,14.668200886148178,5465245.74342937,3245056.7517732778,3245056.7517732778,3245056.7517732778,437047.57528562384,1779124.9130049867 
 02/01  13:00:00,11.091666666666669,22.361482092815297,16.7110743480801,4758856.328294771,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1403264.7119806418 
 02/01  14:00:00,13.233333333333334,22.786180792633882,17.22944291795435,3654656.195103089,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,352809.9611672849 
 02/01  15:00:00,14.191666666666668,23.324069734207487,18.312952884615445,5045349.8750327565,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,1734437.1741271815 
 02/01  16:00:00,14.75,23.552352536953816,17.89960328320105,5326765.3008063175,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,1729290.8261831603 
 02/01  17:00:00,14.358333333333334,23.20935121499724,15.676104504578335,4538171.723939787,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,0.0 
 02/01  18:00:00,12.033333333333333,22.78266229660751,13.02455812556053,7458614.451329306,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1768558.48506832 
 02/01  19:00:00,10.291666666666666,22.36431015187833,10.495797553014073,8102336.851828143,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1795456.100299018 
 02/01  20:00:00,9.65,22.1906024929436,9.915487126299332,9094085.342726033,5860851.394397255,5860851.394397255,5860851.394397255,1212180.1355189641,1801793.717729746 
 02/01  21:00:00,8.816666666666666,22.217841724065774,9.800519620982618,10497468.045426173,5788324.826793473,5788324.826793473,5788324.826793473,2702906.060011271,1786977.063541362 
 02/01  22:00:00,8.691666666666666,22.221412517251668,9.272242116908236,10854493.866849985,5275040.848512863,5275040.848512863,5275040.848512863,3601114.962715969,1766672.8032685434 
 02/01  23:00:00,7.033333333333335,22.22130324246086,9.188779616901082,11807133.008507362,4175767.1653783405,4175767.1653783405,4175767.1653783405,5697280.092284675,1732863.4072419882 
 02/01  24:00:00,6.633333333333333,22.221275824982726,8.759219806554986,10880397.704041688,3228431.3064444675,3228431.3064444675,3228431.3064444675,7458509.293834796,0.0 
 02/02  01:00:00,6.658333333333334,22.22138846590181,9.344432663036818,12910797.688259687,2498479.0097388276,2498479.0097388276,2498479.0097388276,8555387.216214592,1666687.5612362274 
 02/02  02:00:00,6.2,22.221306436643875,9.1397367302731,12036026.365938926,2287908.203727021,2287908.203727021,2287908.203727021,9557874.261141866,0.0 
 02/02  03:00:00,5.1499999999999995,22.221197137059352,8.017710718287155,13397756.193131387,2218387.455766968,2218387.455766968,2218387.455766968,10989124.836294383,0.0 
 02/02  04:00:00,5.158333333333334,22.22139101398407,8.146262673014606,13534589.64745862,2167160.80380385,2167160.80380385,2167160.80380385,11177184.942584727,0.0 
 02/02  05:00:00,5.991666666666667,22.221321867408278,8.00430454159869,13792516.47577197,2326991.86639299,2326991.86639299,2326991.86639299,11270996.438052425,0.0 
 02/02  06:00:00,5.5,22.22113485962851,7.623579092534469,16512178.36422922,2888368.680950925,2888368.680950925,2888368.680950925,11717447.849775493,1704871.7230094096 
 02/02  07:00:00,5.408333333333334,22.221099376275674,7.164656308556868,16714902.149935111,3455726.295687276,3455726.295687276,3455726.295687276,11446943.01679915,1797237.8915508841 
 02/02  08:00:00,4.941666666666666,22.221239575222896,7.086565729683734,13099469.70860106,3804342.957438114,3804342.957438114,3804342.957438114,7445059.386511904,1836679.0200994331 
 02/02  09:00:00,6.733333333333333,22.221970337987443,10.637025256353125,9153567.461482659,3331560.1762823085,3331560.1762823085,3331560.1762823085,3970426.471129012,1845689.9424686325 
 02/02  10:00:00,9.333333333333334,22.211695692260136,13.506896699870772,8971300.28598407,3145052.4172653225,3145052.4172653225,3145052.4172653225,2159409.4683904108,3662821.896962854 
 02/02  11:00:00,11.341666666666667,22.20912339021433,14.946801825192095,5289551.618122676,3201316.809840188,3201316.809840188,3201316.809840188,278938.42754935817,1805279.8773676488 
 02/02  12:00:00,13.233333333333334,22.53528497292413,17.413661195285215,5182315.125103159,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1778956.1556786844 
 02/02  13:00:00,14.541666666666666,22.89836124274932,18.50293206571315,3355591.616314129,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,0.0 
 02/02  14:00:00,16.05,23.348555965287783,19.20352491401248,5047562.565445194,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1745716.331509391 
 02/02  15:00:00,17.441666666666666,23.83918753581243,19.78392259625825,5103213.540362098,3152610.4832543777,3152610.4832543777,3152610.4832543777,212394.08193190827,1734192.4718103297 
 02/02  16:00:00,17.55,23.892674595549007,18.819973253674267,5373788.563314354,3436226.8211706067,3436226.8211706067,3436226.8211706067,201412.16338310693,1729187.639593804 
 02/02  17:00:00,17.3,23.779560354348472,17.668240608187233,4538171.723939787,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,0.0 
 02/02  18:00:00,15.958333333333334,23.467687554362318,16.130716286399657,7458047.137635987,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1767991.1713750015 
 02/02  19:00:00,13.775,23.053677115400475,14.00172099095193,8101858.633513812,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1794977.881984686 
 02/02  20:00:00,11.908333333333333,22.580383597510888,12.187075113720823,8035834.802271864,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1801437.598508825 
 02/02  21:00:00,11.200000000000001,22.192070127508035,11.518166535739292,8526464.087351622,5788324.826793473,5788324.826793473,5788324.826793473,731698.8081779178,1787180.357300161 
 02/02  22:00:00,10.5,22.22061597877378,11.404858954975383,10108351.066468667,5275040.848512863,5275040.848512863,5275040.848512863,2855008.875319383,1766636.09028381 
 02/02  23:00:00,9.358333333333334,22.22149349884316,10.46445632723521,10362627.105727654,4175767.1653783405,4175767.1653783405,4175767.1653783405,4252783.860743489,1732853.7360034666 
 02/02  24:00:00,8.316666666666666,22.221402774116015,9.581368486874547,9521060.803016389,3228431.3064444675,3228431.3064444675,3228431.3064444675,6099172.392809497,0.0 
 02/03  01:00:00,7.55,22.221303484484498,8.760143191184104,12332397.029267836,2498479.0097388276,2498479.0097388276,2498479.0097388276,7976975.677050836,1666698.4414081338 
 02/03  02:00:00,7.008333333333333,22.221244978346505,8.279364019999015,11729191.500363467,2287908.203727021,2287908.203727021,2287908.203727021,9251039.39556641,0.0 
 02/03  03:00:00,6.45,22.221181854342394,7.829452376090548,12648664.91607325,2218387.455766968,2218387.455766968,2218387.455766968,10240033.559236243,0.0 
 02/03  04:00:00,5.5,22.221071491246438,7.063619265458172,13572608.702001993,2167160.80380385,2167160.80380385,2167160.80380385,11215203.997128105,0.0 
 02/03  05:00:00,5.0,22.220988579063306,6.530168330060012,14331276.283443771,2326991.86639299,2326991.86639299,2326991.86639299,11809756.245724227,0.0 
 02/03  06:00:00,4.3583333333333325,22.220901739558943,6.080171220748947,17132369.842655733,2888368.680950925,2888368.680950925,2888368.680950925,12337304.984045172,1705206.0671662483 
 02/03  07:00:00,4.191666666666666,22.22087933605899,5.976813125302129,17670256.740680803,3455726.295687276,3455726.295687276,3455726.295687276,12402206.375117827,1797329.1239778982 
 02/03  08:00:00,5.8,22.221342891320308,7.1521845074880686,15538181.987911798,3804342.957438114,3804342.957438114,3804342.957438114,9883601.46333732,1836849.2225847542 
 02/03  09:00:00,8.666666666666666,22.221944667734146,10.747311068913765,10078318.888068462,3331560.1762823085,3331560.1762823085,3331560.1762823085,4895109.580824586,1845758.2593588592 
 02/03  10:00:00,11.691666666666668,22.22222180690065,13.81263222029869,7953802.932337814,3145052.4172653225,3145052.4172653225,3145052.4172653225,2604719.029739721,2200014.981967288 
 02/03  11:00:00,14.533333333333333,22.250897656849645,15.997909347440357,6644510.973743681,3201316.809840188,3201316.809840188,3201316.809840188,299545.46141442365,3139632.199123587 
 02/03  12:00:00,16.983333333333334,22.77482435568569,18.611293983192198,3889377.8338781632,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,486018.86445368896 
 02/03  13:00:00,18.775000000000002,23.31002302993518,20.0878235716128,4738209.118495641,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1382617.5021815123 
 02/03  14:00:00,19.75,23.818799924974183,20.95524345010928,5214973.779242742,3143544.016284607,3143544.016284607,3143544.016284607,321919.38971169613,1745493.8698809566 
 02/03  15:00:00,20.700000000000003,23.890102549789535,21.598024570835438,5654907.816279598,3152610.4832543777,3152610.4832543777,3152610.4832543777,763908.5624349229,1734372.2672248157 
 02/03  16:00:00,21.55,23.890954344164083,21.93029262626193,4230590.852970699,3436226.8211706067,3436226.8211706067,3436226.8211706067,787402.0926332567,0.0 
 02/03  17:00:00,21.450000000000003,23.88627502018537,21.598224919596134,6683270.380352746,4368891.063756271,4368891.063756271,4368891.063756271,555476.6730257738,1743907.6976728998 
 02/03  18:00:00,20.5,23.884727124486744,20.58115817925111,7709221.663479101,5514884.4344747625,5514884.4344747625,5514884.4344747625,405358.4623711618,1768092.9491326679 
 02/03  19:00:00,19.358333333333334,23.893721663378333,19.447935497617394,8336703.609100068,5936377.747743254,5936377.747743254,5936377.747743254,389235.1530817729,1794873.4187748819 
 02/03  20:00:00,18.316666666666663,23.880740419577503,18.396647290688353,8117252.380576926,5860851.394397255,5860851.394397255,5860851.394397255,235965.41219501838,1801175.4789045842 
 02/03  21:00:00,17.55,23.689347345055847,17.55804271493823,7948423.71513511,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1786553.0789758528 
 02/03  22:00:00,17.008333333333333,23.29335784806094,16.968558263056952,7407397.048233283,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1766405.233082095 
 02/03  23:00:00,16.45,22.76640794363814,16.43008915283245,6263899.072264056,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1732623.8489976432 
 02/03  24:00:00,16.2,22.26235029362461,16.341521880624526,4113007.0496182665,3228431.3064444675,3228431.3064444675,3228431.3064444675,691118.6394113752,0.0 
 02/04  01:00:00,15.908333333333333,22.222366386950522,16.319761263256378,4973556.433379997,2498479.0097388276,2498479.0097388276,2498479.0097388276,2284833.5225711307,0.0 
 02/04  02:00:00,15.700000000000001,22.222358235064277,16.13062712329588,7180780.158887067,2287908.203727021,2287908.203727021,2287908.203727021,3049397.3293551034,1653230.7247349047 
 02/04  03:00:00,15.700000000000001,22.222343401589967,16.160354468707816,5770231.926701694,2218387.455766968,2218387.455766968,2218387.455766968,3361600.569864688,0.0 
 02/04  04:00:00,15.700000000000001,22.222334615383247,16.159103108089166,6121371.354859307,2167160.80380385,2167160.80380385,2167160.80380385,3763966.649985419,0.0 
 02/04  05:00:00,15.700000000000001,22.22233295230379,16.13953198480257,6616258.459409682,2326991.86639299,2326991.86639299,2326991.86639299,4094738.421690139,0.0 
 02/04  06:00:00,15.700000000000001,22.22233068048269,16.21062469387932,8399290.82587218,2888368.680950925,2888368.680950925,2888368.680950925,3604275.0803588713,1705156.9540689937 
 02/04  07:00:00,15.700000000000001,22.222328409973116,16.295710216015213,8372963.100581762,3455726.295687276,3455726.295687276,3455726.295687276,3105366.416865309,1796875.4421313766 
 02/04  08:00:00,15.991666666666667,22.212524909366298,16.31991336635465,6914865.858819811,3804342.957438114,3804342.957438114,3804342.957438114,1260361.8321248489,1836772.72470524 
 02/04  09:00:00,16.55,22.500434140150247,16.905050511894107,5337224.901966174,3331560.1762823085,3331560.1762823085,3331560.1762823085,154285.71428571438,1845488.139795444 
 02/04  10:00:00,17.441666666666666,23.076792509585914,18.007572428330928,5134586.328428329,3145052.4172653225,3145052.4172653225,3145052.4172653225,154285.71428571438,1831231.6935118092 
 02/04  11:00:00,16.616666666666664,23.518755637711692,17.86105601341314,5164269.87922077,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1804650.8517293856 
 02/04  12:00:00,15.291666666666666,23.626608150896114,17.144830880496258,5181878.879949708,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1778519.9105252323 
 02/04  13:00:00,15.0,23.73503669154881,16.975343614448022,5113718.239830603,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1758126.6235164744 
 02/04  14:00:00,15.0,23.85145432972668,16.76199471929611,5077531.16187444,3143544.016284607,3143544.016284607,3143544.016284607,184548.0463894888,1745422.595834861 
 02/04  15:00:00,15.408333333333333,23.89654029542375,16.805287064428146,5235778.539178891,3152610.4832543777,3152610.4832543777,3152610.4832543777,344787.1720346296,1734364.3805244018 
 02/04  16:00:00,15.700000000000001,23.873262287985018,16.656122805262935,3670364.202293568,3436226.8211706067,3436226.8211706067,3436226.8211706067,227175.4419561247,0.0 
 02/04  17:00:00,15.291666666666666,23.495812794525065,15.72002109384141,6282149.926506776,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1743978.20256699 
 02/04  18:00:00,13.775,22.990321875544705,14.041975012765812,7458303.454601267,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1768247.4883402823 
 02/04  19:00:00,12.258333333333333,22.551730201459332,12.427663595030289,8102220.651691431,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1795339.9001623061 
 02/04  20:00:00,10.75,22.216601767740954,11.305003540010446,8887314.753344214,5860851.394397255,5860851.394397255,5860851.394397255,1005663.4780480221,1801539.785818867 
 02/04  21:00:00,9.358333333333334,22.222556876815304,10.648467675269117,10807004.273881122,5788324.826793473,5788324.826793473,5788324.826793473,3012552.3452337,1786867.0067738788 
 02/04  22:00:00,8.608333333333333,22.22257917990555,9.716867370831674,11799549.816539668,5275040.848512863,5275040.848512863,5275040.848512863,4545863.4408236155,1766980.2748505794 
 02/04  23:00:00,7.758333333333333,22.2225236491842,9.029864458602837,12452419.899619957,4175767.1653783405,4175767.1653783405,4175767.1653783405,6342581.725305545,1732848.665333715 
 02/04  24:00:00,7.008333333333333,22.222461017994643,8.3059755166754,11819685.978417052,3228431.3064444675,3228431.3064444675,3228431.3064444675,8397797.56821016,0.0 
 02/05  01:00:00,5.75,22.222401951709475,7.310272194106903,13100238.71664672,2498479.0097388276,2498479.0097388276,2498479.0097388276,10411515.805837853,0.0 
 02/05  02:00:00,4.3583333333333325,22.2223703729271,6.653336273200973,13789427.423166977,2287908.203727021,2287908.203727021,2287908.203727021,11311275.318369918,0.0 
 02/05  03:00:00,4.541666666666667,22.222344978073455,6.8432438844616925,15666667.174009763,2218387.455766968,2218387.455766968,2218387.455766968,11610107.612801855,1647928.2043709035 
 02/05  04:00:00,4.066666666666666,22.222602311326895,6.806920117949858,14489043.159238337,2167160.80380385,2167160.80380385,2167160.80380385,12131638.454364449,0.0 
 02/05  05:00:00,3.9833333333333343,22.22270205145401,6.653987374414354,15033458.696432035,2326991.86639299,2326991.86639299,2326991.86639299,12511938.65871249,0.0 
 02/05  06:00:00,3.8166666666666664,22.222691770246517,6.220194566117384,17465345.07597383,2888368.680950925,2888368.680950925,2888368.680950925,12670347.85324202,1705138.431287497 
 02/05  07:00:00,4.333333333333333,22.22249764073501,6.227859618063982,17735365.903331723,3455726.295687276,3455726.295687276,3455726.295687276,12467427.09805213,1797217.563694515 
 02/05  08:00:00,5.408333333333334,22.222462015929423,7.4538433127956525,15128445.834268402,3804342.957438114,3804342.957438114,3804342.957438114,9473946.00400078,1836768.5282779024 
 02/05  09:00:00,6.633333333333333,22.22236573896645,9.629360150202206,11207153.342722703,3331560.1762823085,3331560.1762823085,3331560.1762823085,6023831.799907704,1845870.4949299835 
 02/05  10:00:00,7.941666666666666,22.222408173677753,11.759052031828018,9008533.393142503,3145052.4172653225,3145052.4172653225,3145052.4172653225,4028234.577590602,1831229.8949210967 
 02/05  11:00:00,9.741666666666667,22.19436524763744,15.269781410230332,6794759.238417365,3201316.809840188,3201316.809840188,3201316.809840188,1784336.1629955997,1805089.762216094 
 02/05  12:00:00,10.991666666666665,22.169451997942677,17.142447622480294,5544430.511655206,3245056.7517732778,3245056.7517732778,3245056.7517732778,516625.44182610465,1778731.8146903403 
 02/05  13:00:00,13.299999999999999,22.426696834542085,18.311982426565347,5114393.5930026695,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1758801.976688541 
 02/05  14:00:00,13.341666666666667,23.015231680341248,20.051360470388175,5047235.964372925,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1745389.7304371232 
 02/05  15:00:00,12.941666666666668,23.36673471551545,19.788465935340742,5045489.902047623,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,1734577.2011420492 
 02/05  16:00:00,13.983333333333334,23.53794919779129,18.140478432466743,3597474.474623157,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,0.0 
 02/05  17:00:00,14.4,23.367087729435934,15.689743942655758,6281944.719710467,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1743772.995770682 
 02/05  18:00:00,13.525,23.07323730535329,13.741421952425839,7458275.899212553,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1768219.932951568 
 02/05  19:00:00,11.208333333333334,22.646539066511735,11.351725337385083,8102084.925047653,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1795204.173518528 
 02/05  20:00:00,9.65,22.18561850144182,9.843644912727152,8754681.915341299,5860851.394397255,5860851.394397255,5860851.394397255,873038.3086095825,1801532.1172543927 
 02/05  21:00:00,8.174999999999999,22.21938291364849,9.25520605679609,10953741.082109265,5788324.826793473,5788324.826793473,5788324.826793473,3159066.0512172263,1787090.1090184967 
 02/05  22:00:00,6.658333333333334,22.22263678847234,8.257540556018583,12056345.763241423,5275040.848512863,5275040.848512863,5275040.848512863,4802977.056728384,1766662.6056475635 
 02/05  23:00:00,5.908333333333334,22.222543953220043,7.595076983272055,12266124.745524185,4175767.1653783405,4175767.1653783405,4175767.1653783405,7053167.807379627,835967.4291638599 
 02/05  24:00:00,6.983333333333333,22.22246756086084,8.047885487830456,12814569.72884526,3228431.3064444675,3228431.3064444675,3228431.3064444675,8514389.768159892,878291.5504784747 
 02/06  01:00:00,7.258333333333333,22.22239471885098,8.481931664290789,12343765.384190664,2519341.8750856025,2519341.8750856025,2519341.8750856025,9634179.608035024,0.0 
 02/06  02:00:00,6.45,22.222360019055373,7.939392867787542,13380216.611817366,2300485.626558334,2300485.626558334,2300485.626558334,10889487.084188992,0.0 
 02/06  03:00:00,5.5,22.222484072507296,7.258901387938063,15858509.612482872,2226600.0926204654,2226600.0926204654,2226600.0926204654,11793175.54839158,1648490.0704007875 
 02/06  04:00:00,6.050000000000001,22.222744837610026,7.317657213653565,14726173.066346653,2171740.4070940726,2171740.4070940726,2171740.4070940726,12364188.75818254,0.0 
 02/06  05:00:00,6.8,22.222717557296303,7.863715204709394,14811438.997871783,2335718.210080423,2335718.210080423,2335718.210080423,12281192.616464807,0.0 
 02/06  06:00:00,6.8,22.222333807302125,7.916043187997283,15946272.460929079,2902111.397117286,2902111.397117286,2902111.397117286,11718388.714754682,1124282.2385637243 
 02/06  07:00:00,6.8,22.222345813730467,8.162631975850084,16984552.80962797,3490045.529346395,3490045.529346395,3490045.529346395,11063449.325929506,2416063.008454268 
 02/06  08:00:00,7.091666666666666,22.222390766340883,8.293192860930704,15627724.140024014,3872409.4070758065,3872409.4070758065,3872409.4070758065,9896453.526762282,1845472.8616343145 
 02/06  09:00:00,7.3,22.222414697572862,8.84490729635412,14314689.043324756,3436548.288166884,3436548.288166884,3436548.288166884,9013726.882942282,1858523.0006128836 
 02/06  10:00:00,7.3,22.222393843199725,9.481382720675464,14070489.490936045,3287629.4627914913,3287629.4627914913,3287629.4627914913,8932177.447456196,1846666.0773228775 
 02/06  11:00:00,8.233333333333333,22.22241602841177,10.449536562743027,14872678.053612612,3359522.254572048,3359522.254572048,3359522.254572048,7869881.556134362,3639257.7395407194 
 02/06  12:00:00,8.9,22.222346099718212,14.527984036814539,9721304.967736738,3405817.7973429887,3405817.7973429887,3405817.7973429887,4520558.063224417,1790912.6038038484 
 02/06  13:00:00,10.591666666666667,22.21968448320546,20.820343780964908,5373540.826156707,3343416.5845005065,3343416.5845005065,3343416.5845005065,2026107.7382907171,0.0 
 02/06  14:00:00,13.025,22.20454439275865,16.92949381356293,6542402.532034365,3277253.218523652,3277253.218523652,3277253.218523652,1505763.9830429587,1755368.827102272 
 02/06  15:00:00,14.191666666666668,22.182396951339143,15.72804334650292,5736130.943811612,3272159.2094632606,3272159.2094632606,3272159.2094632606,716907.8630433063,1743047.3679395637 
 02/06  16:00:00,13.816666666666668,22.209265067209618,15.13847339259135,6814979.481185622,3549357.552769049,3549357.552769049,3549357.552769049,1521431.620661059,1737228.3685886778 
 02/06  17:00:00,12.466666666666669,22.222333010201698,13.439569096604055,9436536.27391064,4479188.816479392,4479188.816479392,4479188.816479392,3367805.578411991,1574546.9331214551 
 02/06  18:00:00,11.158333333333331,22.222482109156502,11.98823152006606,10116274.436346183,5624286.233621349,5624286.233621349,5624286.233621349,4209061.070055306,262041.31516902125 
 02/06  19:00:00,10.291666666666666,22.22252395402585,11.176462070374493,13590426.5985406,6045788.3062472865,6045788.3062472865,6045788.3062472865,4250427.8559049945,3077993.1468881583 
 02/06  20:00:00,9.358333333333334,22.22254669137905,10.47788187515242,12943937.84492534,5971945.160957614,5971945.160957614,5971945.160957614,4491230.043322197,2261502.5455654613 
 02/06  21:00:00,8.316666666666666,22.22253809608233,9.648419555400851,13201731.64211881,5899533.255808762,5899533.255808762,5899533.255808762,5287033.403514139,1795904.8877158368 
 02/06  22:00:00,7.258333333333333,22.2225122343428,8.60163725206201,14358374.802385474,5386254.039457358,5386254.039457358,5386254.039457358,6985390.5202942435,1775064.9902812592 
 02/06  23:00:00,5.75,22.222481303025006,7.516233675525645,13056963.362542925,4262786.538241955,4262786.538241955,4262786.538241955,8592954.480698613,0.0 
 02/06  24:00:00,4.066666666666666,22.222373817256468,6.3522034386069555,15512080.688963842,3276627.552965166,3276627.552965166,3276627.552965166,10341105.209754718,1700890.8224815316 
 02/07  01:00:00,3.4,22.22238235906316,5.221562202435622,14479662.381275544,2519341.8750856025,2519341.8750856025,2519341.8750856025,11770076.605119905,0.0 
 02/07  02:00:00,3.4,22.222338186583467,5.401139353855303,14849275.152426995,2300485.626558334,2300485.626558334,2300485.626558334,12358545.624798622,0.0 
 02/07  03:00:00,2.466666666666667,22.222535334016754,5.253054058310103,15769573.84952413,2226600.0926204654,2226600.0926204654,2226600.0926204654,13352729.855833625,0.0 
