Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/07  21:00:00,11025070.429684483,5899533.255808762,5899533.255808762,5899533.255808762,3110185.5028276886,1796091.575967961 
 02/07  22:00:00,12072246.259200089,5386254.039457358,5386254.039457358,5386254.039457358,4699312.911503941,1775014.0558861783 
 02/07  23:00:00,12154756.051981986,4262786.538241955,4262786.538241955,4262786.538241955,5952870.946210724,1737876.2239269488 
 02/07  24:00:00,11983210.629745962,3276627.552965166,3276627.552965166,3276627.552965166,6812145.742196985,1700980.2308213878 
 02/08  01:00:00,11129843.515976882,2498479.0097388276,2498479.0097388276,2498479.0097388276,8441120.605168015,0.0 
 02/08  02:00:00,11705311.394298911,2287908.203727021,2287908.203727021,2287908.203727021,9227159.289501853,0.0 
 02/08  03:00:00,12192700.552835822,2218387.455766968,2218387.455766968,2218387.455766968,9784069.195998816,0.0 
 02/08  04:00:00,12301126.909488002,2167160.80380385,2167160.80380385,2167160.80380385,9943722.204614114,0.0 
 02/08  05:00:00,12961598.796493048,2326991.86639299,2326991.86639299,2326991.86639299,9902657.276137253,537421.4826362514 
 02/08  06:00:00,14005280.793002471,2888368.680950925,2888368.680950925,2888368.680950925,9762186.746616775,1153235.2549413836 
 02/08  07:00:00,15004237.673872001,3455726.295687276,3455726.295687276,3455726.295687276,9736837.284125354,1796679.1481615712 
 02/08  08:00:00,13919695.62703702,3804342.957438114,3804342.957438114,3804342.957438114,8265219.2976648975,1836745.0273824006 
 02/08  09:00:00,13113403.655575553,3331560.1762823085,3331560.1762823085,3331560.1762823085,6720350.426597944,3055602.1810925934 
 02/08  10:00:00,10625639.81027948,3145052.4172653225,3145052.4172653225,3145052.4172653225,5015632.940437911,2460937.9492107634 
 02/08  11:00:00,8784144.671685178,3201316.809840188,3201316.809840188,3201316.809840188,3773661.953672437,1805149.4048070705 
 02/08  12:00:00,7650490.8648968255,3245056.7517732778,3245056.7517732778,3245056.7517732778,2622720.551046653,1778697.0587114124 
 02/08  13:00:00,7138488.846750136,3197289.398662933,3197289.398662933,3197289.398662933,2178272.229860934,1758910.7148607871 
 02/08  14:00:00,4927339.20336053,3143544.016284607,3143544.016284607,3143544.016284607,1779778.6837104408,0.0 
 02/08  15:00:00,6026390.1604547845,3152610.4832543777,3152610.4832543777,3152610.4832543777,1134825.2127738006,1734937.9610611238 
 02/08  16:00:00,5390807.788039352,3436226.8211706067,3436226.8211706067,3436226.8211706067,217846.22163867205,1729772.8060632371 
 02/08  17:00:00,4538171.723939787,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,0.0 
 02/08  18:00:00,8679930.913310923,5514884.4344747625,5514884.4344747625,5514884.4344747625,1375766.7496979926,1768393.911637659 
 02/08  19:00:00,12755223.094390731,5936377.747743254,5936377.747743254,5936377.747743254,4807495.981447595,1795132.0756997226 
 02/08  20:00:00,15221646.118307188,5860851.394397255,5860851.394397255,5860851.394397255,7340152.111679213,1801382.5171506512 
 02/08  21:00:00,16271338.538867647,5788324.826793473,5788324.826793473,5788324.826793473,8476890.77383117,1786862.8431629334 
 02/08  22:00:00,16177879.178540397,5275040.848512863,5275040.848512863,5275040.848512863,8924782.45024048,1766390.6274344455 
 02/08  23:00:00,16624740.419577947,4175767.1653783405,4175767.1653783405,4175767.1653783405,10515016.010431383,1732734.9001658678 
 02/08  24:00:00,15269536.620633097,3228431.3064444675,3228431.3064444675,3228431.3064444675,11847648.210426204,0.0 
 02/09  01:00:00,17837387.358602338,2498479.0097388276,2498479.0097388276,2498479.0097388276,13482333.28290975,1666331.164883724 
 02/09  02:00:00,17130301.927763328,2287908.203727021,2287908.203727021,2287908.203727021,14652149.822966266,0.0 
 02/09  03:00:00,18516772.63410223,2218387.455766968,2218387.455766968,2218387.455766968,16108141.277265223,0.0 
 02/09  04:00:00,20313502.704516295,2167160.80380385,2167160.80380385,2167160.80380385,17956097.999642406,0.0 
 02/09  05:00:00,21791862.326381598,2326991.86639299,2326991.86639299,2326991.86639299,19270342.288662057,0.0 
 02/09  06:00:00,25521278.07252466,2888368.680950925,2888368.680950925,2888368.680950925,20726399.276910752,1705020.00416959 
 02/09  07:00:00,26595162.044233505,3455726.295687276,3455726.295687276,3455726.295687276,21327519.062929217,1796921.7397192137 
 02/09  08:00:00,22372967.230315015,3804342.957438114,3804342.957438114,3804342.957438114,16718949.441345675,1836286.4869796212 
 02/09  09:00:00,18390662.72218541,3331560.1762823085,3331560.1762823085,3331560.1762823085,13207862.037956465,1845349.6363439327 
 02/09  10:00:00,18530182.03921843,3145052.4172653225,3145052.4172653225,3145052.4172653225,11718729.899846299,3662383.2187413266 
 02/09  11:00:00,15208317.960646883,3201316.809840188,3201316.809840188,3201316.809840188,10198202.839867996,1804781.8075732195 
 02/09  12:00:00,15065261.638976937,3245056.7517732778,3245056.7517732778,3245056.7517732778,10037339.633544868,1778848.7502933084 
 02/09  13:00:00,12995986.081246788,3197289.398662933,3197289.398662933,3197289.398662933,9794680.17921837,0.0 
 02/09  14:00:00,14053612.1696973,3143544.016284607,3143544.016284607,3143544.016284607,9160198.309768675,1745853.3402785365 
 02/09  15:00:00,14426730.269204298,3152610.4832543777,3152610.4832543777,3152610.4832543777,9535271.078508964,1734832.2040754722 
 02/09  16:00:00,15763249.99028638,3436226.8211706067,3436226.8211706067,3436226.8211706067,10590334.476463748,1729726.7534851907 
 02/09  17:00:00,17003706.67927044,4368891.063756271,4368891.063756271,4368891.063756271,12619820.669616368,0.0 
 02/09  18:00:00,20699838.15165955,5514884.4344747625,5514884.4344747625,5514884.4344747625,13395427.481362732,1768640.4183215478 
 02/09  19:00:00,21818033.995756872,5936377.747743254,5936377.747743254,5936377.747743254,13870460.12790251,1794978.8306109468 
 02/09  20:00:00,21924878.053756967,5860851.394397255,5860851.394397255,5860851.394397255,14043243.740073742,1801522.8242058984 
 02/09  21:00:00,23003673.83937741,5788324.826793473,5788324.826793473,5788324.826793473,15209193.828495387,1786895.0890084798 
 02/09  22:00:00,23899763.463430718,5275040.848512863,5275040.848512863,5275040.848512863,16646555.052777614,1766502.3097876315 
 02/09  23:00:00,24158396.817926954,4175767.1653783405,4175767.1653783405,4175767.1653783405,18048738.386303917,1732668.9226423409 
 02/09  24:00:00,23110238.669771224,3228431.3064444675,3228431.3064444675,3228431.3064444675,19688350.259564333,0.0 
 02/10  01:00:00,25472188.24798289,2498479.0097388276,2498479.0097388276,2498479.0097388276,21117177.763498463,1666287.5736755645 
 02/10  02:00:00,24656899.72706287,2287908.203727021,2287908.203727021,2287908.203727021,22178747.622265812,0.0 
 02/10  03:00:00,24610744.26930871,2218387.455766968,2218387.455766968,2218387.455766968,22202112.9124717,0.0 
 02/10  04:00:00,23947624.99843961,2167160.80380385,2167160.80380385,2167160.80380385,21590220.29356572,0.0 
 02/10  05:00:00,24679604.507069707,2326991.86639299,2326991.86639299,2326991.86639299,22158084.469350163,0.0 
 02/10  06:00:00,27245553.44199559,2888368.680950925,2888368.680950925,2888368.680950925,22450856.05991178,1704838.5906394962 
 02/10  07:00:00,27718582.452632412,3455726.295687276,3455726.295687276,3455726.295687276,22450856.05991178,1797005.1511355552 
 02/10  08:00:00,25992787.201154407,3804342.957438114,3804342.957438114,3804342.957438114,20338725.603241332,1836330.2959233525 
 02/10  09:00:00,21543708.6684832,3331560.1762823085,3331560.1762823085,3331560.1762823085,16360823.433055783,1845434.187542402 
 02/10  10:00:00,21211134.501590833,3145052.4172653225,3145052.4172653225,3145052.4172653225,15845091.857505467,2216973.723454559 
 02/10  11:00:00,21658298.48151101,3201316.809840188,3201316.809840188,3201316.809840188,15349708.664320175,3103256.5039851656 
 02/10  12:00:00,18620411.33469829,3245056.7517732778,3245056.7517732778,3245056.7517732778,14899563.692869112,471774.38669041474 
 02/10  13:00:00,18742568.19006658,3197289.398662933,3197289.398662933,3197289.398662933,14127031.58921782,1414230.6988203425 
 02/10  14:00:00,18813996.939329732,3143544.016284607,3143544.016284607,3143544.016284607,13920615.031457653,1745821.3882219924 
 02/10  15:00:00,18830068.938301273,3152610.4832543777,3152610.4832543777,3152610.4832543777,13938603.641914206,1734838.309767208 
 02/10  16:00:00,18246336.764135446,3436226.8211706067,3436226.8211706067,3436226.8211706067,14803148.003798002,0.0 
 02/10  17:00:00,22784737.26515556,4368891.063756271,4368891.063756271,4368891.063756271,16656492.891876355,1744358.3636251353 
 02/10  18:00:00,25197921.073109742,5514884.4344747625,5514884.4344747625,5514884.4344747625,17893827.33025433,1768323.4908801345 
 02/10  19:00:00,26076293.451869033,5936377.747743254,5936377.747743254,5936377.747743254,18128475.250263236,1795223.164362381 
 02/10  20:00:00,26096178.872377276,5860851.394397255,5860851.394397255,5860851.394397255,18214553.840048395,1801513.54285156 
 02/10  21:00:00,27539069.210706912,5788324.826793473,5788324.826793473,5788324.826793473,19744813.020068534,1786671.2687648367 
 02/10  22:00:00,28340620.04253009,5275040.848512863,5275040.848512863,5275040.848512863,21087309.888478566,1766604.0531860471 
 02/10  23:00:00,28498648.793219678,4175767.1653783405,4175767.1653783405,4175767.1653783405,22389008.79774778,1732650.486491205 
 02/10  24:00:00,25872744.470118668,3228431.3064444675,3228431.3064444675,3228431.3064444675,22450856.05991178,0.0 
 02/11  01:00:00,25139578.970720645,2498479.0097388276,2498479.0097388276,2498479.0097388276,22450856.05991178,0.0 
 02/11  02:00:00,26582649.209102478,2287908.203727021,2287908.203727021,2287908.203727021,22450856.05991178,1653641.0443936444 
 02/11  03:00:00,24859487.416748784,2218387.455766968,2218387.455766968,2218387.455766968,22450856.05991178,0.0 
 02/11  04:00:00,24808260.76478567,2167160.80380385,2167160.80380385,2167160.80380385,22450856.05991178,0.0 
 02/11  05:00:00,24972376.097631324,2326991.86639299,2326991.86639299,2326991.86639299,22450856.05991178,0.0 
 02/11  06:00:00,27246485.583942764,2888368.680950925,2888368.680950925,2888368.680950925,22450856.05991178,1705770.7325866679 
 02/11  07:00:00,27719054.14111034,3455726.295687276,3455726.295687276,3455726.295687276,22450856.05991178,1797476.8396134775 
 02/11  08:00:00,28105768.698821865,3804342.957438114,3804342.957438114,3804342.957438114,22450856.05991178,1837181.336920363 
 02/11  09:00:00,27634089.166415997,3331560.1762823085,3331560.1762823085,3331560.1762823085,22450856.05991178,1845782.0586191982 
 02/11  10:00:00,26850315.898699403,3145052.4172653225,3145052.4172653225,3145052.4172653225,21870062.19963061,1831184.7784379912 
 02/11  11:00:00,24343346.341262165,3201316.809840188,3201316.809840188,3201316.809840188,19073571.737000827,2064441.2910556698 
 02/11  12:00:00,23346850.503911797,3245056.7517732778,3245056.7517732778,3245056.7517732778,18575226.503008522,1522550.745764513 
 02/11  13:00:00,23274111.03817609,3197289.398662933,3197289.398662933,3197289.398662933,18314088.920796562,1758716.2153511138 
 02/11  14:00:00,23253772.282841936,3143544.016284607,3143544.016284607,3143544.016284607,18360832.208656088,1745379.5545357573 
 02/11  15:00:00,25509620.46764348,3152610.4832543777,3152610.4832543777,3152610.4832543777,20618154.76761657,1734838.7134070485 
 02/11  16:00:00,25805024.812149346,3436226.8211706067,3436226.8211706067,3436226.8211706067,22361836.051811904,0.0 
 02/11  17:00:00,28195533.99330435,4368891.063756271,4368891.063756271,4368891.063756271,22067658.692436982,1743989.2912132975 
 02/11  18:00:00,29336102.784979533,5514884.4344747625,5514884.4344747625,5514884.4344747625,22031904.4390756,1768428.0939286638 
 02/11  19:00:00,30072614.385551766,5936377.747743254,5936377.747743254,5936377.747743254,22125273.700942867,1794745.6473654862 
 02/11  20:00:00,29636674.503508665,5860851.394397255,5860851.394397255,5860851.394397255,21755278.486864068,1801284.5271672711 
 02/11  21:00:00,30163772.256730907,5788324.826793473,5788324.826793473,5788324.826793473,22369509.420978766,1786677.913878603 
 02/11  22:00:00,29703786.55298637,5275040.848512863,5275040.848512863,5275040.848512863,22450856.05991178,1766224.3922091138 
 02/11  23:00:00,28560106.96305763,4175767.1653783405,4175767.1653783405,4175767.1653783405,22450856.05991178,1732261.3941651545 
 02/11  24:00:00,25872744.470118668,3228431.3064444675,3228431.3064444675,3228431.3064444675,22450856.05991178,0.0 
 02/12  01:00:00,25139578.970720645,2498479.0097388276,2498479.0097388276,2498479.0097388276,22450856.05991178,0.0 
 02/12  02:00:00,26582623.298765447,2287908.203727021,2287908.203727021,2287908.203727021,22450856.05991178,1653615.1340566066 
 02/12  03:00:00,24859487.416748784,2218387.455766968,2218387.455766968,2218387.455766968,22450856.05991178,0.0 
 02/12  04:00:00,24808260.76478567,2167160.80380385,2167160.80380385,2167160.80380385,22450856.05991178,0.0 
 02/12  05:00:00,24972376.097631324,2326991.86639299,2326991.86639299,2326991.86639299,22450856.05991178,0.0 
 02/12  06:00:00,27246273.58481298,2888368.680950925,2888368.680950925,2888368.680950925,22450856.05991178,1705558.7334568887 
 02/12  07:00:00,27719065.96476911,3455726.295687276,3455726.295687276,3455726.295687276,22450856.05991178,1797488.6632722514 
 02/12  08:00:00,28105621.715169854,3804342.957438114,3804342.957438114,3804342.957438114,22450856.05991178,1837034.353268351 
 02/12  09:00:00,27633653.048585728,3331560.1762823085,3331560.1762823085,3331560.1762823085,22450856.05991178,1845345.940788929 
 02/12  10:00:00,27430856.740418673,3145052.4172653225,3145052.4172653225,3145052.4172653225,22450856.05991178,1830931.7598760945 
 02/12  11:00:00,27460936.540799517,3201316.809840188,3201316.809840188,3201316.809840188,22450856.05991178,1804747.167682069 
 02/12  12:00:00,26926154.72964979,3245056.7517732778,3245056.7517732778,3245056.7517732778,21898333.368645154,1778748.105865876 
 02/12  13:00:00,26347979.545149796,3197289.398662933,3197289.398662933,3197289.398662933,21388352.374773666,1758321.2683477132 
 02/12  14:00:00,26175036.54326411,3143544.016284607,3143544.016284607,3143544.016284607,21281807.533114612,1745668.4904994047 
 02/12  15:00:00,26233827.01266464,3152610.4832543777,3152610.4832543777,3152610.4832543777,21342669.64806926,1734530.3779755181 
 02/12  16:00:00,25445865.78074936,3436226.8211706067,3436226.8211706067,3436226.8211706067,22002677.020411916,0.0 
 02/12  17:00:00,28556757.268830717,4368891.063756271,4368891.063756271,4368891.063756271,22428668.381494466,1744202.8776821767 
 02/12  18:00:00,29754777.449740313,5514884.4344747625,5514884.4344747625,5514884.4344747625,22450856.05991178,1768151.1378532653 
 02/12  19:00:00,30398621.51000878,5936377.747743254,5936377.747743254,5936377.747743254,22450856.05991178,1795170.4128535865 
 02/12  20:00:00,30332008.958854295,5860851.394397255,5860851.394397255,5860851.394397255,22450856.05991178,1801041.4094651963 
 02/12  21:00:00,30244856.874018144,5788324.826793473,5788324.826793473,5788324.826793473,22450856.05991178,1786415.8922328225 
 02/12  22:00:00,29704399.773267537,5275040.848512863,5275040.848512863,5275040.848512863,22450856.05991178,1766837.6124902829 
 02/12  23:00:00,28560869.328934263,4175767.1653783405,4175767.1653783405,4175767.1653783405,22450856.05991178,1733023.76004179 
 02/12  24:00:00,25872744.470118668,3228431.3064444675,3228431.3064444675,3228431.3064444675,22450856.05991178,0.0 
 02/13  01:00:00,25160441.836067416,2519341.8750856025,2519341.8750856025,2519341.8750856025,22450856.05991178,0.0 
 02/13  02:00:00,25719778.66912114,2300485.626558334,2300485.626558334,2300485.626558334,22450856.05991178,778193.0815809855 
 02/13  03:00:00,25741484.06101553,2226600.0926204654,2226600.0926204654,2226600.0926204654,22450856.05991178,873784.0074132517 
 02/13  04:00:00,24812840.36807589,2171740.4070940726,2171740.4070940726,2171740.4070940726,22450856.05991178,0.0 
 02/13  05:00:00,24981102.441318754,2335718.210080423,2335718.210080423,2335718.210080423,22450856.05991178,0.0 
 02/13  06:00:00,27262181.976482745,2902111.397117286,2902111.397117286,2902111.397117286,22450856.05991178,1707724.4089602896 
 02/13  07:00:00,27757526.820781175,3490045.529346395,3490045.529346395,3490045.529346395,22450856.05991178,1801630.2856251996 
 02/13  08:00:00,28182481.917445667,3872409.4070758065,3872409.4070758065,3872409.4070758065,22450856.05991178,1845828.1059064753 
 02/13  09:00:00,27752921.802424584,3436548.288166884,3436548.288166884,3436548.288166884,22450856.05991178,1859626.5827432105 
 02/13  10:00:00,29002094.713383164,3287629.4627914913,3287629.4627914913,3287629.4627914913,22450856.05991178,3259592.6873144135 
 02/13  11:00:00,28062817.764524363,3359522.254572048,3359522.254572048,3359522.254572048,22450856.05991178,2248422.946675051 
 02/13  12:00:00,27652262.038989484,3405817.7973429887,3405817.7973429887,3405817.7973429887,22450856.05991178,1791571.6783692336 
 02/13  13:00:00,27568346.370064583,3343416.5845005065,3343416.5845005065,3343416.5845005065,22450856.05991178,1770057.2222868141 
 02/13  14:00:00,25732125.781800915,3277253.218523652,3277253.218523652,3277253.218523652,22450856.05991178,0.0 
 02/13  15:00:00,27469951.823177118,3272159.2094632606,3272159.2094632606,3272159.2094632606,22450856.05991178,1742920.0504365931 
 02/13  16:00:00,27744154.349340864,3549357.552769049,3549357.552769049,3549357.552769049,22450856.05991178,1736978.7974932012 
 02/13  17:00:00,28697080.6685524,4479188.816479392,4479188.816479392,4479188.816479392,22450856.05991178,1752040.846263426 
 02/13  18:00:00,29872633.609982915,5624286.233621349,5624286.233621349,5624286.233621349,22450856.05991178,1776605.498949277 
 02/13  19:00:00,30516873.317584183,6045788.3062472865,6045788.3062472865,6045788.3062472865,22450856.05991178,1804011.6619249575 
 02/13  20:00:00,30452741.95768184,5971945.160957614,5971945.160957614,5971945.160957614,22450856.05991178,1810680.6417323737 
 02/13  21:00:00,30365325.0788316,5899533.255808762,5899533.255808762,5899533.255808762,22450856.05991178,1795675.6680309845 
 02/13  22:00:00,29823155.546481412,5386254.039457358,5386254.039457358,5386254.039457358,22450856.05991178,1774380.194759662 
 02/13  23:00:00,26914864.941756092,4262786.538241955,4262786.538241955,4262786.538241955,22450856.05991178,0.0 
 02/13  24:00:00,27621991.690416656,3276627.552965166,3276627.552965166,3276627.552965166,22450856.05991178,1701050.9737772932 
 02/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
